lon,lat,0.000400~PGA,0.001670~PGA,0.008000~PGA
22.95879,40.62842,5.892142E-01,3.373874E-01,1.605978E-01
22.95897,40.62826,5.895826E-01,3.375303E-01,1.606185E-01
22.95914,40.62809,5.899408E-01,3.376685E-01,1.606392E-01
22.95930,40.62789,5.903014E-01,3.377284E-01,1.606604E-01
22.95945,40.62769,5.906436E-01,3.377521E-01,1.606802E-01
22.95960,40.62748,5.909883E-01,3.377756E-01,1.607005E-01
22.95975,40.62728,5.913219E-01,3.377998E-01,1.607199E-01
22.95991,40.62708,5.916652E-01,3.378263E-01,1.607395E-01
22.96006,40.62688,5.919911E-01,3.378507E-01,1.607584E-01
22.96021,40.62667,5.923185E-01,3.378749E-01,1.607772E-01
22.96037,40.62647,5.926493E-01,3.379017E-01,1.607957E-01
22.96052,40.62627,5.929620E-01,3.379266E-01,1.608134E-01
22.96067,40.62606,5.932747E-01,3.379511E-01,1.608312E-01
22.96082,40.62586,5.936486E-01,3.379762E-01,1.608482E-01
22.96098,40.62566,5.940917E-01,3.380036E-01,1.608656E-01
22.96113,40.62545,5.945135E-01,3.380285E-01,1.608821E-01
22.96128,40.62525,5.949173E-01,3.380540E-01,1.608979E-01
22.96143,40.62505,5.953102E-01,3.380798E-01,1.609136E-01
22.96159,40.62485,6.424029E-01,3.618121E-01,1.728249E-01
22.96174,40.62464,6.427627E-01,3.618394E-01,1.728389E-01
22.96189,40.62443,6.431111E-01,3.618669E-01,1.728525E-01
22.96201,40.62420,6.434084E-01,3.618879E-01,1.728650E-01
22.96212,40.62395,6.436830E-01,3.619068E-01,1.728770E-01
22.96221,40.62369,6.439120E-01,3.619218E-01,1.728882E-01
22.96226,40.62341,6.440633E-01,3.619285E-01,1.728970E-01
22.96232,40.62313,6.442115E-01,3.619377E-01,1.729062E-01
22.96237,40.62286,6.443229E-01,3.619455E-01,1.729143E-01
22.96242,40.62258,6.444159E-01,3.619534E-01,1.729222E-01
22.96248,40.62230,6.445047E-01,3.619639E-01,1.729302E-01
22.96253,40.62202,6.445569E-01,3.619728E-01,1.729374E-01
22.96258,40.62175,6.445906E-01,3.619821E-01,1.729442E-01
22.96264,40.62147,6.446180E-01,3.619940E-01,1.729510E-01
22.96269,40.62119,6.446084E-01,3.620043E-01,1.729572E-01
22.96274,40.62091,6.445780E-01,3.620149E-01,1.729628E-01
22.96280,40.62064,6.445472E-01,3.620282E-01,1.729686E-01
22.96285,40.62036,6.444752E-01,3.620399E-01,1.729736E-01
22.96290,40.62008,6.443822E-01,3.620524E-01,1.729780E-01
22.96296,40.61980,6.442833E-01,3.620677E-01,1.729827E-01
22.96301,40.61952,6.441481E-01,3.620814E-01,1.729866E-01
22.96306,40.61925,6.440005E-01,3.620955E-01,1.729898E-01
22.96311,40.61897,6.438240E-01,3.621103E-01,1.729929E-01
22.96311,40.61869,6.435523E-01,3.621152E-01,1.729931E-01
22.96306,40.61841,6.431821E-01,3.621102E-01,1.729901E-01
22.96297,40.61815,6.427113E-01,3.620970E-01,1.729846E-01
22.96285,40.61791,6.422016E-01,3.620775E-01,1.729775E-01
22.96272,40.61768,6.416724E-01,3.620563E-01,1.729695E-01
22.96257,40.61748,6.411382E-01,3.620303E-01,1.729603E-01
22.96240,40.61731,6.406032E-01,3.619995E-01,1.729502E-01
22.96221,40.61716,6.400550E-01,3.619641E-01,1.729389E-01
22.96202,40.61702,6.395558E-01,3.619286E-01,1.729275E-01
22.96183,40.61689,6.390784E-01,3.618927E-01,1.729159E-01
22.96164,40.61675,6.385818E-01,3.618575E-01,1.729043E-01
22.96145,40.61661,6.657700E-01,3.782515E-01,1.807560E-01
22.96126,40.61648,6.651953E-01,3.781947E-01,1.807242E-01
22.96107,40.61634,6.645948E-01,3.781372E-01,1.806914E-01
22.96088,40.61621,6.640049E-01,3.780814E-01,1.806589E-01
22.96069,40.61607,6.634011E-01,3.780460E-01,1.806249E-01
22.96050,40.61593,6.627917E-01,3.780106E-01,1.805906E-01
22.96031,40.61580,6.621961E-01,3.779750E-01,1.805567E-01
22.96012,40.61566,6.615772E-01,3.779400E-01,1.805217E-01
22.95992,40.61553,6.609537E-01,3.779023E-01,1.804859E-01
22.95973,40.61539,6.603256E-01,3.778675E-01,1.804499E-01
22.95954,40.61525,6.596933E-01,3.778329E-01,1.804134E-01
22.95935,40.61512,6.590762E-01,3.777979E-01,1.803776E-01
22.95916,40.61498,6.584357E-01,3.777635E-01,1.803406E-01
22.95897,40.61485,6.578111E-01,3.777289E-01,1.803042E-01
22.95878,40.61471,6.571634E-01,3.776948E-01,1.802663E-01
22.95859,40.61457,6.565124E-01,3.776607E-01,1.802278E-01
22.95840,40.61444,6.558787E-01,3.776264E-01,1.801902E-01
22.95821,40.61430,6.146699E-01,3.526775E-01,1.685318E-01
22.95802,40.61416,6.141568E-01,3.526459E-01,1.685150E-01
22.95783,40.61403,6.136570E-01,3.526139E-01,1.684983E-01
22.95764,40.61389,6.130144E-01,3.525826E-01,1.684810E-01
22.95745,40.61374,6.123258E-01,3.525518E-01,1.684633E-01
22.95733,40.61351,6.115972E-01,3.525398E-01,1.684468E-01
22.95724,40.61326,6.108736E-01,3.525356E-01,1.684311E-01
22.95721,40.61297,6.101657E-01,3.525465E-01,1.684175E-01
22.95723,40.61269,6.095623E-01,3.525675E-01,1.683931E-01
22.95725,40.61240,6.089199E-01,3.525896E-01,1.683560E-01
22.95727,40.61212,6.082854E-01,3.526116E-01,1.683191E-01
22.95729,40.61183,6.076109E-01,3.526348E-01,1.682798E-01
22.95731,40.61155,6.071334E-01,3.526579E-01,1.682409E-01
22.95734,40.61126,6.066622E-01,3.526842E-01,1.682007E-01
22.95736,40.61098,6.061870E-01,3.527084E-01,1.681598E-01
