t,Xacceleration
1.8580460E+001,8.0615274E-003
1.8581960E+001,8.6929854E-003
1.8583460E+001,9.3244434E-003
1.8584960E+001,9.9559014E-003
1.8586460E+001,1.0669865E-002
1.8587960E+001,1.1386089E-002
1.8589460E+001,1.2102313E-002
1.8590960E+001,1.2813861E-002
1.8592460E+001,1.3522778E-002
1.8593960E+001,1.4231696E-002
1.8595460E+001,1.4895837E-002
1.8596960E+001,1.5458744E-002
1.8598460E+001,1.6021651E-002
1.8599960E+001,1.6584558E-002
1.8601460E+001,1.6843340E-002
1.8602960E+001,1.7093791E-002
1.8604460E+001,1.7344241E-002
1.8605960E+001,1.7299150E-002
1.8607460E+001,1.7087818E-002
1.8608960E+001,1.6876485E-002
1.8610460E+001,1.6501158E-002
1.8611960E+001,1.5755062E-002
1.8613460E+001,1.5008966E-002
1.8614960E+001,1.4262869E-002
1.8616460E+001,1.3046099E-002
1.8617960E+001,1.1816434E-002
1.8619460E+001,1.0586769E-002
1.8620960E+001,9.1653658E-003
1.8622460E+001,7.6361100E-003
1.8623960E+001,6.1068541E-003
1.8625460E+001,4.5695790E-003
1.8626960E+001,3.0141732E-003
1.8628460E+001,1.4587675E-003
1.8629960E+001,-9.6638268E-005
1.8631460E+001,-1.4043250E-003
1.8632960E+001,-2.7052249E-003
1.8634460E+001,-4.0061248E-003
1.8635960E+001,-5.0156191E-003
1.8637460E+001,-5.8611975E-003
1.8638960E+001,-6.7067759E-003
1.8640460E+001,-7.3922952E-003
1.8641960E+001,-7.7159412E-003
1.8643460E+001,-8.0395872E-003
1.8644960E+001,-8.3632331E-003
1.8646460E+001,-8.2452218E-003
1.8647960E+001,-8.1151101E-003
1.8649460E+001,-7.9849985E-003
1.8650960E+001,-7.6637079E-003
1.8652460E+001,-7.2348791E-003
1.8653960E+001,-6.8060503E-003
1.8655460E+001,-6.3384363E-003
1.8656960E+001,-5.7831341E-003
1.8658460E+001,-5.2278318E-003
1.8659960E+001,-4.6725296E-003
1.8661460E+001,-4.1211551E-003
1.8662960E+001,-3.5698883E-003
1.8664460E+001,-3.0186215E-003
1.8665960E+001,-2.5097083E-003
1.8667460E+001,-2.0246191E-003
1.8668960E+001,-1.5395300E-003
1.8670460E+001,-1.0753865E-003
1.8671960E+001,-6.5859869E-004
1.8673460E+001,-2.4181086E-004
1.8674960E+001,1.7497697E-004
1.8676460E+001,5.5226535E-004
1.8677960E+001,9.2847154E-004
1.8679460E+001,1.3046777E-003
1.8680960E+001,1.6708781E-003
1.8682460E+001,2.0314502E-003
1.8683960E+001,2.3920222E-003
1.8685460E+001,2.7486848E-003
1.8686960E+001,3.0965086E-003
1.8688460E+001,3.4443324E-003
1.8689960E+001,3.7921562E-003
1.8691460E+001,4.1086532E-003
1.8692960E+001,4.4242920E-003
1.8694460E+001,4.7399308E-003
1.8695960E+001,5.0166365E-003
1.8697460E+001,5.2714422E-003
1.8698960E+001,5.5262480E-003
1.8700460E+001,5.7551040E-003
1.8701960E+001,5.9252909E-003
1.8703460E+001,6.0954777E-003
1.8704960E+001,6.2656646E-003
1.8706460E+001,6.3392994E-003
1.8707960E+001,6.4102888E-003
1.8709460E+001,6.4812783E-003
1.8710960E+001,6.4806229E-003
1.8712460E+001,6.4396674E-003
1.8713960E+001,6.3987118E-003
1.8715460E+001,6.3165281E-003
1.8716960E+001,6.1411327E-003
1.8718460E+001,5.9657373E-003
1.8719960E+001,5.7903420E-003
1.8721460E+001,5.4487141E-003
1.8722960E+001,5.1025319E-003
1.8724460E+001,4.7563497E-003
1.8725960E+001,4.2761249E-003
1.8727460E+001,3.7205009E-003
1.8728960E+001,3.1648770E-003
1.8730460E+001,2.5404272E-003
1.8731960E+001,1.7603708E-003
1.8733460E+001,9.8031444E-004
1.8734960E+001,2.0025806E-004
1.8736460E+001,-7.6225081E-004
1.8737960E+001,-1.7297585E-003
1.8739460E+001,-2.6972661E-003
1.8740960E+001,-3.7199528E-003
1.8742460E+001,-4.7736777E-003
1.8743960E+001,-5.8274027E-003
1.8745460E+001,-6.8623840E-003
1.8746960E+001,-7.8549883E-003
1.8748460E+001,-8.8475927E-003
1.8749960E+001,-9.8401970E-003
1.8751460E+001,-1.0631724E-002
1.8752960E+001,-1.1417742E-002
1.8754460E+001,-1.2203760E-002
1.8755960E+001,-1.2802948E-002
1.8757460E+001,-1.3297043E-002
1.8758960E+001,-1.3791138E-002
1.8760460E+001,-1.4199711E-002
1.8761960E+001,-1.4414929E-002
1.8763460E+001,-1.4630147E-002
1.8764960E+001,-1.4845365E-002
1.8766460E+001,-1.4892125E-002
1.8767960E+001,-1.4934269E-002
1.8769460E+001,-1.4976414E-002
1.8770960E+001,-1.5002057E-002
1.8772460E+001,-1.5018419E-002
1.8773960E+001,-1.5034781E-002
1.8775460E+001,-1.5078751E-002
1.8776960E+001,-1.5185139E-002
1.8778460E+001,-1.5291528E-002
1.8779960E+001,-1.5397916E-002
1.8781460E+001,-1.5618354E-002
1.8782960E+001,-1.5841916E-002
1.8784460E+001,-1.6065478E-002
1.8785960E+001,-1.6317035E-002
1.8787460E+001,-1.6584339E-002
1.8788960E+001,-1.6851643E-002
1.8790460E+001,-1.7090466E-002
1.8791960E+001,-1.7264896E-002
1.8793460E+001,-1.7439326E-002
1.8794960E+001,-1.7613755E-002
1.8796460E+001,-1.7565459E-002
1.8797960E+001,-1.7511061E-002
1.8799460E+001,-1.7456662E-002
1.8800960E+001,-1.7204953E-002
1.8802460E+001,-1.6842256E-002
1.8803960E+001,-1.6479558E-002
1.8805460E+001,-1.6022275E-002
1.8806960E+001,-1.5351143E-002
1.8808460E+001,-1.4680012E-002
1.8809960E+001,-1.4008880E-002
1.8811460E+001,-1.3102113E-002
1.8812960E+001,-1.2188890E-002
1.8814460E+001,-1.1275667E-002
1.8815960E+001,-1.0272327E-002
1.8817460E+001,-9.2182964E-003
1.8818960E+001,-8.1642659E-003
1.8820460E+001,-7.1004178E-003
1.8821960E+001,-6.0143735E-003
1.8823460E+001,-4.9283293E-003
1.8824960E+001,-3.8422850E-003
1.8826460E+001,-2.8279405E-003
1.8827960E+001,-1.8155605E-003
1.8829460E+001,-8.0318046E-004
1.8830960E+001,9.5415978E-005
1.8832460E+001,9.3000904E-004
1.8833960E+001,1.7646021E-003
1.8835460E+001,2.5137600E-003
1.8836960E+001,3.0697597E-003
1.8838460E+001,3.6257593E-003
1.8839960E+001,4.1817590E-003
1.8841460E+001,4.3875697E-003
1.8842960E+001,4.5837859E-003
1.8844460E+001,4.7800022E-003
1.8845960E+001,4.7238106E-003
1.8847460E+001,4.5256394E-003
1.8848960E+001,4.3274683E-003
1.8850460E+001,4.0187797E-003
1.8851960E+001,3.4602255E-003
1.8853460E+001,2.9016712E-003
1.8854960E+001,2.3431170E-003
1.8856460E+001,1.5369657E-003
1.8857960E+001,7.2403078E-004
1.8859460E+001,-8.8904114E-005
1.8860960E+001,-9.6141916E-004
1.8862460E+001,-1.8674481E-003
1.8863960E+001,-2.7734770E-003
1.8865460E+001,-3.6502917E-003
1.8866960E+001,-4.4610566E-003
1.8868460E+001,-5.2718216E-003
1.8869960E+001,-6.0825865E-003
1.8871460E+001,-6.6211113E-003
1.8872960E+001,-7.1521774E-003
1.8874460E+001,-7.6832435E-003
1.8875960E+001,-7.9397032E-003
1.8877460E+001,-8.0416964E-003
1.8878960E+001,-8.1436897E-003
1.8880460E+001,-8.0887355E-003
1.8881960E+001,-7.6789430E-003
1.8883460E+001,-7.2691505E-003
1.8884960E+001,-6.8593579E-003
1.8886460E+001,-5.9630196E-003
1.8887960E+001,-5.0533511E-003
1.8889460E+001,-4.1436825E-003
1.8890960E+001,-2.9905691E-003
1.8892460E+001,-1.7005177E-003
1.8893960E+001,-4.1046625E-004
1.8895460E+001,9.3122467E-004
1.8896960E+001,2.3896660E-003
1.8898460E+001,3.8481074E-003
1.8899960E+001,5.3065487E-003
1.8901460E+001,6.6787209E-003
1.8902960E+001,8.0485296E-003
1.8904460E+001,9.4183382E-003
1.8905960E+001,1.0581783E-002
1.8907460E+001,1.1629147E-002
1.8908960E+001,1.2676512E-002
1.8910460E+001,1.3580013E-002
1.8911960E+001,1.4158256E-002
1.8913460E+001,1.4736499E-002
1.8914960E+001,1.5314742E-002
1.8916460E+001,1.5410915E-002
1.8917960E+001,1.5493881E-002
1.8919460E+001,1.5576846E-002
1.8920960E+001,1.5396989E-002
1.8922460E+001,1.5069294E-002
1.8923960E+001,1.4741599E-002
1.8925460E+001,1.4334195E-002
1.8926960E+001,1.3746581E-002
1.8928460E+001,1.3158966E-002
1.8929960E+001,1.2571352E-002
1.8931460E+001,1.1887671E-002
1.8932960E+001,1.1201359E-002
1.8934460E+001,1.0515046E-002
1.8935960E+001,9.8490570E-003
1.8937460E+001,9.1945004E-003
1.8938960E+001,8.5399438E-003
1.8940460E+001,7.9213190E-003
1.8941960E+001,7.3839315E-003
1.8943460E+001,6.8465441E-003
1.8944960E+001,6.3091566E-003
1.8946460E+001,5.9320172E-003
1.8947960E+001,5.5592682E-003
1.8949460E+001,5.1865193E-003
1.8950960E+001,4.9328482E-003
1.8952460E+001,4.7461585E-003
1.8953960E+001,4.5594688E-003
1.8955460E+001,4.4294818E-003
1.8956960E+001,4.4276924E-003
1.8958460E+001,4.4259029E-003
1.8959960E+001,4.4241134E-003
1.8961460E+001,4.5743074E-003
1.8962960E+001,4.7286653E-003
1.8964460E+001,4.8830232E-003
1.8965960E+001,5.0993795E-003
1.8967460E+001,5.3506099E-003
1.8968960E+001,5.6018403E-003
1.8970460E+001,5.8580343E-003
1.8971960E+001,6.1254503E-003
1.8973460E+001,6.3928663E-003
1.8974960E+001,6.6602823E-003
1.8976460E+001,6.8650492E-003
1.8977960E+001,7.0680997E-003
1.8979460E+001,7.2711502E-003
1.8980960E+001,7.3975472E-003
1.8982460E+001,7.4808267E-003
1.8983960E+001,7.5641061E-003
1.8985460E+001,7.6065279E-003
1.8986960E+001,7.5565757E-003
1.8988460E+001,7.5066235E-003
1.8989960E+001,7.4566713E-003
1.8991460E+001,7.3055728E-003
1.8992960E+001,7.1517032E-003
1.8994460E+001,6.9978335E-003
1.8995960E+001,6.8134571E-003
1.8997460E+001,6.6119205E-003
1.8998960E+001,6.4103839E-003
1.9000460E+001,6.2117177E-003
1.9001960E+001,6.0195412E-003
1.9003460E+001,5.8273647E-003
1.9004960E+001,5.6351882E-003
1.9006460E+001,5.4835733E-003
1.9007960E+001,5.3330698E-003
1.9009460E+001,5.1825662E-003
1.9010960E+001,5.0549162E-003
1.9012460E+001,4.9401213E-003
1.9013960E+001,4.8253265E-003
1.9015460E+001,4.7094553E-003
1.9016960E+001,4.5911507E-003
1.9018460E+001,4.4728462E-003
1.9019960E+001,4.3545416E-003
1.9021460E+001,4.1841889E-003
1.9022960E+001,4.0124103E-003
1.9024460E+001,3.8406316E-003
1.9025960E+001,3.6155283E-003
1.9027460E+001,3.3604299E-003
1.9028960E+001,3.1053314E-003
1.9030460E+001,2.8293067E-003
1.9031960E+001,2.5059703E-003
1.9033460E+001,2.1826339E-003
1.9034960E+001,1.8592974E-003
1.9036460E+001,1.5326121E-003
1.9037960E+001,1.2058350E-003
1.9039460E+001,8.7905791E-004
1.9040960E+001,6.0977965E-004
1.9042460E+001,3.7284452E-004
1.9043960E+001,1.3590939E-004
1.9045460E+001,-4.8416690E-005
1.9046960E+001,-1.1380038E-004
1.9048460E+001,-1.7918407E-004
1.9049960E+001,-2.4456776E-004
1.9051460E+001,-1.1391860E-004
1.9052960E+001,2.2101406E-005
1.9054460E+001,1.5812141E-004
1.9055960E+001,3.9631975E-004
1.9057460E+001,6.9199349E-004
1.9058960E+001,9.8766723E-004
1.9060460E+001,1.3012526E-003
1.9061960E+001,1.6553339E-003
1.9063460E+001,2.0094152E-003
1.9064960E+001,2.3634965E-003
1.9066460E+001,2.6557728E-003
1.9067960E+001,2.9463559E-003
1.9069460E+001,3.2369389E-003
1.9070960E+001,3.4252110E-003
1.9072460E+001,3.5559331E-003
1.9073960E+001,3.6866552E-003
1.9075460E+001,3.7560879E-003
1.9076960E+001,3.6869527E-003
1.9078460E+001,3.6178176E-003
1.9079960E+001,3.5486824E-003
1.9081460E+001,3.3035370E-003
1.9082960E+001,3.0535694E-003
1.9084460E+001,2.8036017E-003
1.9085960E+001,2.4740991E-003
1.9087460E+001,2.0998581E-003
1.9088960E+001,1.7256170E-003
1.9090460E+001,1.3331730E-003
1.9091960E+001,8.9957457E-004
1.9093460E+001,4.6597616E-004
1.9094960E+001,3.2377754E-005
1.9096460E+001,-4.0690777E-004
1.9097960E+001,-8.4634911E-004
1.9099460E+001,-1.2857905E-003
1.9100960E+001,-1.7038684E-003
1.9102460E+001,-2.1099293E-003
1.9103960E+001,-2.5159903E-003
1.9105460E+001,-2.9014476E-003
1.9106960E+001,-3.2403229E-003
1.9108460E+001,-3.5791981E-003
1.9109960E+001,-3.9180734E-003
1.9111460E+001,-4.1564943E-003
1.9112960E+001,-4.3921631E-003
1.9114460E+001,-4.6278318E-003
1.9115960E+001,-4.7764642E-003
1.9117460E+001,-4.8761386E-003
1.9118960E+001,-4.9758131E-003
1.9120460E+001,-5.0309355E-003
1.9121960E+001,-4.9853316E-003
1.9123460E+001,-4.9397277E-003
1.9124960E+001,-4.8941238E-003
1.9126460E+001,-4.7437692E-003
1.9127960E+001,-4.5905447E-003
1.9129460E+001,-4.4373202E-003
1.9130960E+001,-4.2742790E-003
1.9132460E+001,-4.1057160E-003
1.9133960E+001,-3.9371530E-003
1.9135460E+001,-3.8023652E-003
1.9136960E+001,-3.7439389E-003
1.9138460E+001,-3.6855126E-003
1.9139960E+001,-3.6270864E-003
1.9141460E+001,-3.7838527E-003
1.9142960E+001,-3.9465147E-003
1.9144460E+001,-4.1091768E-003
1.9145960E+001,-4.4401698E-003
1.9147460E+001,-4.8658491E-003
1.9148960E+001,-5.2915284E-003
1.9150460E+001,-5.7788213E-003
1.9151960E+001,-6.4054146E-003
1.9153460E+001,-7.0320080E-003
1.9154960E+001,-7.6586013E-003
1.9156460E+001,-8.3228823E-003
1.9157960E+001,-8.9881958E-003
1.9159460E+001,-9.6535094E-003
1.9160960E+001,-1.0205126E-002
1.9162460E+001,-1.0692789E-002
1.9163960E+001,-1.1180452E-002
1.9165460E+001,-1.1552954E-002
1.9166960E+001,-1.1665091E-002
1.9168460E+001,-1.1777228E-002
1.9169960E+001,-1.1889365E-002
1.9171460E+001,-1.1531330E-002
1.9172960E+001,-1.1160413E-002
1.9174460E+001,-1.0789496E-002
1.9175960E+001,-1.0125413E-002
1.9177460E+001,-9.2964244E-003
1.9178960E+001,-8.4674354E-003
1.9180460E+001,-7.5446768E-003
1.9181960E+001,-6.4099168E-003
1.9183460E+001,-5.2751568E-003
1.9184960E+001,-4.1403969E-003
1.9186460E+001,-2.9311221E-003
1.9187960E+001,-1.7198057E-003
1.9189460E+001,-5.0848935E-004
1.9190960E+001,6.0331727E-004
1.9192460E+001,1.6591496E-003
1.9193960E+001,2.7149819E-003
1.9195460E+001,3.6717413E-003
1.9196960E+001,4.4045096E-003
1.9198460E+001,5.1372778E-003
1.9199960E+001,5.8700460E-003
1.9201460E+001,6.2231919E-003
1.9202960E+001,6.5659370E-003
1.9204460E+001,6.9086820E-003
1.9205960E+001,7.0219242E-003
1.9207460E+001,7.0060707E-003
1.9208960E+001,6.9902172E-003
1.9210460E+001,6.8949219E-003
1.9211960E+001,6.6200187E-003
1.9213460E+001,6.3451154E-003
1.9214960E+001,6.0702122E-003
1.9216460E+001,5.6682042E-003
1.9217960E+001,5.2627139E-003
1.9219460E+001,4.8572237E-003
1.9220960E+001,4.4482198E-003
1.9222460E+001,4.0372396E-003
1.9223960E+001,3.6262593E-003
1.9225460E+001,3.2448848E-003
1.9226960E+001,2.9304451E-003
1.9228460E+001,2.6160054E-003
1.9229960E+001,2.3015657E-003
1.9231460E+001,2.1478272E-003
1.9232960E+001,1.9984916E-003
1.9234460E+001,1.8491560E-003
1.9235960E+001,1.8236834E-003
1.9237460E+001,1.8678839E-003
1.9238960E+001,1.9120844E-003
1.9240460E+001,2.0104957E-003
1.9241960E+001,2.2314707E-003
1.9243460E+001,2.4524458E-003
1.9244960E+001,2.6734208E-003
1.9246460E+001,3.0052574E-003
1.9247960E+001,3.3401313E-003
1.9249460E+001,3.6750052E-003
1.9250960E+001,4.0182762E-003
1.9252460E+001,4.3662707E-003
1.9253960E+001,4.7142652E-003
1.9255460E+001,5.0303225E-003
1.9256960E+001,5.2741740E-003
1.9258460E+001,5.5180255E-003
1.9259960E+001,5.7618770E-003
1.9261460E+001,5.8073660E-003
1.9262960E+001,5.8474203E-003
1.9264460E+001,5.8874745E-003
1.9265960E+001,5.7693099E-003
1.9267460E+001,5.5621470E-003
1.9268960E+001,5.3549840E-003
1.9270460E+001,5.0845153E-003
1.9271960E+001,4.6709200E-003
1.9273460E+001,4.2573247E-003
1.9274960E+001,3.8437294E-003
1.9276460E+001,3.3523954E-003
1.9277960E+001,2.8589316E-003
1.9279460E+001,2.3654678E-003
1.9280960E+001,1.9366719E-003
1.9282460E+001,1.5442519E-003
1.9283960E+001,1.1518319E-003
1.9285460E+001,8.4540413E-004
1.9286960E+001,7.3339411E-004
1.9288460E+001,6.2138409E-004
1.9289960E+001,5.0937408E-004
1.9291460E+001,7.8564443E-004
1.9292960E+001,1.0725528E-003
1.9294460E+001,1.3594611E-003
1.9295960E+001,1.9135526E-003
1.9297460E+001,2.6179348E-003
1.9298960E+001,3.3223170E-003
1.9300460E+001,4.1285428E-003
1.9301960E+001,5.1650240E-003
1.9303460E+001,6.2015052E-003
1.9304960E+001,7.2379864E-003
1.9306460E+001,8.4430559E-003
1.9307960E+001,9.6527443E-003
1.9309460E+001,1.0862433E-002
1.9310960E+001,1.2065727E-002
1.9312460E+001,1.3265425E-002
1.9313960E+001,1.4465123E-002
1.9315460E+001,1.5612143E-002
1.9316960E+001,1.6640067E-002
1.9318460E+001,1.7667990E-002
1.9319960E+001,1.8695913E-002
1.9321460E+001,1.9444152E-002
1.9322960E+001,2.0184727E-002
1.9324460E+001,2.0925303E-002
1.9325960E+001,2.1437477E-002
1.9327460E+001,2.1821176E-002
1.9328960E+001,2.2204875E-002
1.9330460E+001,2.2467348E-002
1.9331960E+001,2.2455744E-002
1.9333460E+001,2.2444140E-002
1.9334960E+001,2.2432536E-002
1.9336460E+001,2.2016878E-002
1.9337960E+001,2.1590150E-002
1.9339460E+001,2.1163421E-002
1.9340960E+001,2.0472214E-002
1.9342460E+001,1.9632238E-002
1.9343960E+001,1.8792261E-002
1.9345460E+001,1.7838610E-002
1.9346960E+001,1.6627956E-002
1.9348460E+001,1.5417302E-002
1.9349960E+001,1.4206649E-002
1.9351460E+001,1.2737124E-002
1.9352960E+001,1.1260508E-002
1.9354460E+001,9.7838910E-003
1.9355960E+001,8.2470653E-003
1.9357460E+001,6.6763719E-003
1.9358960E+001,5.1056786E-003
1.9360460E+001,3.5722769E-003
1.9361960E+001,2.1231873E-003
1.9363460E+001,6.7409759E-004
1.9364960E+001,-7.7499209E-004
1.9366460E+001,-1.9006466E-003
1.9367960E+001,-3.0174397E-003
1.9369460E+001,-4.1342329E-003
1.9370960E+001,-4.9433362E-003
1.9372460E+001,-5.5793638E-003
1.9373960E+001,-6.2153914E-003
1.9375460E+001,-6.6907435E-003
1.9376960E+001,-6.8028283E-003
1.9378460E+001,-6.9149132E-003
1.9379960E+001,-7.0269981E-003
1.9381460E+001,-6.7002709E-003
1.9382960E+001,-6.3615212E-003
1.9384460E+001,-6.0227715E-003
1.9385960E+001,-5.4999084E-003
1.9387460E+001,-4.8734814E-003
1.9388960E+001,-4.2470544E-003
1.9390460E+001,-3.5937616E-003
1.9391960E+001,-2.8797286E-003
1.9393460E+001,-2.1656956E-003
1.9394960E+001,-1.4516626E-003
1.9396460E+001,-8.2612557E-004
1.9397960E+001,-2.0301308E-004
1.9399460E+001,4.2009942E-004
1.9400960E+001,9.1082275E-004
1.9402460E+001,1.3270771E-003
1.9403960E+001,1.7433314E-003
1.9405460E+001,2.0830426E-003
1.9406960E+001,2.2496997E-003
1.9408460E+001,2.4163568E-003
1.9409960E+001,2.5830139E-003
1.9411460E+001,2.5192281E-003
1.9412960E+001,2.4491287E-003
1.9414460E+001,2.3790292E-003
1.9415960E+001,2.1812858E-003
1.9417460E+001,1.9117425E-003
1.9418960E+001,1.6421992E-003
1.9420460E+001,1.3224510E-003
1.9421960E+001,8.8919612E-004
1.9423460E+001,4.5594122E-004
1.9424960E+001,2.2686312E-005
1.9426460E+001,-5.4487031E-004
1.9427960E+001,-1.1161065E-003
1.9429460E+001,-1.6873427E-003
1.9430960E+001,-2.3304772E-003
1.9432460E+001,-3.0140545E-003
1.9433960E+001,-3.6976319E-003
1.9435460E+001,-4.4023900E-003
1.9436960E+001,-5.1550353E-003
1.9438460E+001,-5.9076805E-003
1.9439960E+001,-6.6603258E-003
1.9441460E+001,-7.4108249E-003
1.9442960E+001,-8.1612651E-003
1.9444460E+001,-8.9117054E-003
1.9445960E+001,-9.6022838E-003
1.9447460E+001,-1.0259190E-002
1.9448960E+001,-1.0916096E-002
1.9450460E+001,-1.1518253E-002
1.9451960E+001,-1.1996628E-002
1.9453460E+001,-1.2475003E-002
1.9454960E+001,-1.2953378E-002
1.9456460E+001,-1.3213638E-002
1.9457960E+001,-1.3467923E-002
1.9459460E+001,-1.3722207E-002
1.9460960E+001,-1.3843014E-002
1.9462460E+001,-1.3888740E-002
1.9463960E+001,-1.3934465E-002
1.9465460E+001,-1.3938432E-002
1.9466960E+001,-1.3847989E-002
1.9468460E+001,-1.3757546E-002
1.9469960E+001,-1.3667103E-002
1.9471460E+001,-1.3539746E-002
1.9472960E+001,-1.3411377E-002
1.9474460E+001,-1.3283009E-002
1.9475960E+001,-1.3182528E-002
1.9477460E+001,-1.3097733E-002
1.9478960E+001,-1.3012939E-002
1.9480460E+001,-1.2951734E-002
1.9481960E+001,-1.2943863E-002
1.9483460E+001,-1.2935992E-002
1.9484960E+001,-1.2928121E-002
1.9486460E+001,-1.2976332E-002
1.9487960E+001,-1.3026079E-002
1.9489460E+001,-1.3075826E-002
1.9490960E+001,-1.3130118E-002
1.9492460E+001,-1.3186968E-002
1.9493960E+001,-1.3243817E-002
1.9495460E+001,-1.3287727E-002
1.9496960E+001,-1.3302384E-002
1.9498460E+001,-1.3317040E-002
1.9499960E+001,-1.3331697E-002
1.9501460E+001,-1.3283608E-002
1.9502960E+001,-1.3233799E-002
1.9504460E+001,-1.3183991E-002
1.9505960E+001,-1.3101561E-002
1.9507460E+001,-1.3000781E-002
1.9508960E+001,-1.2900001E-002
1.9510460E+001,-1.2795939E-002
1.9511960E+001,-1.2684457E-002
1.9513460E+001,-1.2572976E-002
1.9514960E+001,-1.2461494E-002
1.9516460E+001,-1.2384860E-002
1.9517960E+001,-1.2309180E-002
1.9519460E+001,-1.2233501E-002
1.9520960E+001,-1.2199826E-002
1.9522460E+001,-1.2189779E-002
1.9523960E+001,-1.2179732E-002
1.9525460E+001,-1.2188879E-002
1.9526960E+001,-1.2241421E-002
1.9528460E+001,-1.2293964E-002
1.9529960E+001,-1.2346506E-002
1.9531460E+001,-1.2421860E-002
1.9532960E+001,-1.2497839E-002
1.9534460E+001,-1.2573818E-002
1.9535960E+001,-1.2623805E-002
1.9537460E+001,-1.2659171E-002
1.9538960E+001,-1.2694538E-002
1.9540460E+001,-1.2696862E-002
1.9541960E+001,-1.2624481E-002
1.9543460E+001,-1.2552099E-002
1.9544960E+001,-1.2479718E-002
1.9546460E+001,-1.2257568E-002
1.9547960E+001,-1.2031315E-002
1.9549460E+001,-1.1805062E-002
1.9550960E+001,-1.1474678E-002
1.9552460E+001,-1.1085721E-002
1.9553960E+001,-1.0696763E-002
1.9555460E+001,-1.0266953E-002
1.9556960E+001,-9.7447792E-003
1.9558460E+001,-9.2226055E-003
1.9559960E+001,-8.7004317E-003
1.9561460E+001,-8.1005678E-003
1.9562960E+001,-7.4985753E-003
1.9564460E+001,-6.8965828E-003
1.9565960E+001,-6.2791318E-003
1.9567460E+001,-5.6529852E-003
1.9568960E+001,-5.0268387E-003
1.9570460E+001,-4.4060527E-003
1.9571960E+001,-3.7973861E-003
1.9573460E+001,-3.1887195E-003
1.9574960E+001,-2.5800528E-003
1.9576460E+001,-2.0138324E-003
1.9577960E+001,-1.4487750E-003
1.9579460E+001,-8.8371747E-004
1.9580960E+001,-3.6163914E-004
1.9582460E+001,1.3626338E-004
1.9583960E+001,6.3416591E-004
1.9585460E+001,1.1002821E-003
1.9586960E+001,1.4945334E-003
1.9588460E+001,1.8887847E-003
1.9589960E+001,2.2830360E-003
1.9591460E+001,2.5265714E-003
1.9592960E+001,2.7659776E-003
1.9594460E+001,3.0053838E-003
1.9595960E+001,3.1167687E-003
1.9597460E+001,3.1561415E-003
1.9598960E+001,3.1955143E-003
1.9600460E+001,3.1722409E-003
1.9601960E+001,3.0073323E-003
1.9603460E+001,2.8424237E-003
1.9604960E+001,2.6775151E-003
1.9606460E+001,2.3755560E-003
1.9607960E+001,2.0698420E-003
1.9609460E+001,1.7641280E-003
1.9610960E+001,1.4499596E-003
1.9612460E+001,1.1310356E-003
1.9613960E+001,8.1211170E-004
1.9615460E+001,5.3554484E-004
1.9616960E+001,3.5474201E-004
1.9618460E+001,1.7393919E-004
1.9619960E+001,-6.8636392E-006
1.9621460E+001,5.6951181E-005
1.9622960E+001,1.2746795E-004
1.9624460E+001,1.9798473E-004
1.9625960E+001,4.4298201E-004
1.9627460E+001,7.8612474E-004
1.9628960E+001,1.1292675E-003
1.9630460E+001,1.5290619E-003
1.9631960E+001,2.0569387E-003
1.9633460E+001,2.5848155E-003
1.9634960E+001,3.1126923E-003
1.9636460E+001,3.6586200E-003
1.9637960E+001,4.2050423E-003
1.9639460E+001,4.7514647E-003
1.9640960E+001,5.1959558E-003
1.9642460E+001,5.5831106E-003
1.9643960E+001,5.9702653E-003
1.9645460E+001,6.2721705E-003
1.9646960E+001,6.3813369E-003
1.9648460E+001,6.4905033E-003
1.9649960E+001,6.5996697E-003
1.9651460E+001,6.4195374E-003
1.9652960E+001,6.2314791E-003
1.9654460E+001,6.0434208E-003
1.9655960E+001,5.7119363E-003
1.9657460E+001,5.2997746E-003
1.9658960E+001,4.8876128E-003
1.9660460E+001,4.4437800E-003
1.9661960E+001,3.9283430E-003
1.9663460E+001,3.4129059E-003
1.9664960E+001,2.8974689E-003
1.9666460E+001,2.3943305E-003
1.9667960E+001,1.8915291E-003
1.9669460E+001,1.3887276E-003
1.9670960E+001,9.4467670E-004
1.9672460E+001,5.3367302E-004
1.9673960E+001,1.2266934E-004
1.9675460E+001,-2.4754416E-004
1.9676960E+001,-5.2553619E-004
1.9678460E+001,-8.0352823E-004
1.9679960E+001,-1.0815203E-003
1.9681460E+001,-1.2100095E-003
1.9682960E+001,-1.3344026E-003
1.9684460E+001,-1.4587958E-003
1.9685960E+001,-1.4756479E-003
1.9687460E+001,-1.4320080E-003
1.9688960E+001,-1.3883681E-003
1.9690460E+001,-1.2911973E-003
1.9691960E+001,-1.0729999E-003
1.9693460E+001,-8.5480241E-004
1.9694960E+001,-6.3660496E-004
1.9696460E+001,-2.6421375E-004
1.9697960E+001,1.1240202E-004
1.9699460E+001,4.8901778E-004
1.9700960E+001,9.3385896E-004
1.9702460E+001,1.4170770E-003
1.9703960E+001,1.9002950E-003
1.9705460E+001,2.3899576E-003
1.9706960E+001,2.8941902E-003
1.9708460E+001,3.3984229E-003
1.9709960E+001,3.9026556E-003
1.9711460E+001,4.3291683E-003
1.9712960E+001,4.7535516E-003
1.9714460E+001,5.1779349E-003
1.9715960E+001,5.4932252E-003
1.9717460E+001,5.7471505E-003
