lon,lat
22.95744549583479,40.609838191747436
22.957467471154526,40.609553383916094
22.95748944613744,40.609268577253204
22.957511420870862,40.60898377177048
22.95753339535734,40.60869896746827
22.95755536955791,40.60841416434131
22.95757734342766,40.6081293623835
22.95759931704745,40.60784456160574
22.957621290420317,40.60755976200837
22.9576432635053,40.60727496358591
22.95766523625837,40.606990166332366
22.957701027573517,40.60670823464985
22.957751248385044,40.60642988720479
22.957814497814383,40.60615609297342
22.957887975000116,40.60588685839143
22.95796358300004,40.605618595955704
22.95803919337974,40.60535033576849
22.958114838369866,40.60508209370043
22.95819055085328,40.60481388597744
22.958266298260284,40.60454569654546
22.958342044833163,40.604277507778114
22.95841779041902,40.60400931960001
22.958493535315807,40.60374113215808
22.95856927952354,40.60347294545235
22.958645022700644,40.6032047593143
22.958720765087417,40.602936573862486
22.95877652685033,40.60266237266766
22.95878524646196,40.60237643110012
22.958727919853352,40.602100945112
22.958662214343118,40.60182822741341
22.95859330973215,40.60155684617353
22.95852440593241,40.60128546567573
22.958455484515444,40.60101409409255
22.958386596446967,40.600742708828164
22.95831299463743,40.60047425394679
22.958195293837303,40.600233961342
22.95804279377687,40.6000355263435
22.957870585750776,40.59986189993701
22.957679066722857,40.599729255922945
22.95748549911018,40.599600898268754
22.957324526824372,40.599410377027304
22.957200433277627,40.59918881997837
22.957160766111194,40.59890804585562
22.957260604356023,40.598655016899535
22.95741036028683,40.59845955851007
22.957596311397307,40.59831275790567
22.957798862538876,40.59821716744893
22.958008549871337,40.59814539294558
22.95821388204535,40.598055795946976
22.958414986477973,40.597949455352
22.958610015244243,40.59782633354444
22.95879866457684,40.59768567427353
22.958983411907337,40.59753642981083
22.95916549420606,40.597381393918695
22.959347575846245,40.59722635703558
22.959529509546726,40.59707102188609
22.959697706967038,40.59689087411092
22.959855996282677,40.59669720289711
22.959985251777777,40.596467520059086
22.960114506288566,40.59623783704289
22.96024015869062,40.59600493343342
22.96034929108497,40.59575768996635
22.96044522155821,40.59550129569323
22.9605361600769,40.595241518571484
22.960627413457203,40.59498193517318
22.960720277840487,40.59472335333466
22.960813356942307,40.594464906266175
22.96090693186305,40.59420680030183
22.961013524916595,40.593957636722564
22.96115746481983,40.593750458129676
