lon,lat,vs30,xvf
22.9446340103116,40.6355651241645,312.266826585811,-150
22.9448351320118,40.6354587809211,315.463655121726,-150
22.9450362536045,40.6353524374917,318.865984031987,-150
22.9452373748675,40.6352460931418,322.230663064108,-150
22.9454384960017,40.6351397485357,325.332866596201,-150
22.9456396168275,40.6350334030792,327.98891594996,-150
22.9458407375034,40.6349270572963,330.072873073489,-150
22.946041857892,40.6348207107332,331.52516908219,-150
22.9462429781095,40.6347143637735,332.352963736724,-150
22.9464444557588,40.6346092110987,332.602821345706,-150
22.946646191543,40.6345049225748,332.385526777501,-150
22.9468480312687,40.6344009869244,331.85614495169,-150
22.9470499648318,40.6342973700156,331.180247757849,-150
22.9472518981896,40.634193752568,330.529447040926,-150
22.9474538313139,40.6340901344855,330.052665866726,-150
22.9476557642581,40.6339865159505,329.871626155106,-150
22.9478576969434,40.6338828966944,330.074051422224,-150
22.948059629474,40.6337792770719,330.710617930799,-150
22.9482615617204,40.6336756566422,331.795199773003,-150
22.9484634938374,40.6335720359323,333.307642581407,-150
22.9486654256449,40.6334684143289,335.198422759545,-150
22.9488673573482,40.6333647925315,337.394529527201,-150
22.9490692887168,40.6332611697546,339.806061227999,-150
22.9492712200064,40.6331575468697,342.333135519477,-150
22.9494731509361,40.6330539229192,344.872603269289,-150
22.9496750818121,40.6329502989469,347.324284124355,-150
22.9498770123028,40.6328466738228,349.596080564866,-150
22.9500789427571,40.6327430487358,351.607834891345,-150
22.9502808728168,40.6326394224654,353.293373458004,-150
22.9504828028519,40.6325357962718,354.601008645294,-150
22.9506847324783,40.6324321688469,355.492388099479,-150
22.950886662091,40.6323285415365,355.940482070456,-150
22.951088591287,40.6322249129674,355.927074579266,-150
22.9512905204607,40.6321212844833,355.440780657518,-150
22.9514924492431,40.6320176548268,354.476047244789,-150
22.9516943779779,40.6319140251692,353.033831985612,-150
22.9518963063464,40.6318103944252,351.124007576742,-150
22.9520982346422,40.6317067635941,348.769404676436,-150
22.9523001625971,40.6316031317626,346.01083705341,-150
22.9525020904539,40.631499499758,342.912195815333,-150
22.952704017995,40.6313958668389,339.564415484179,-150
22.9529059454128,40.6312922336608,336.087061896184,-150
22.9531078725402,40.6311885996542,332.626500540532,-150
22.953309799519,40.6310849653026,329.349967811741,-150
22.9535156186346,40.6309965508913,326.299013824942,-150
22.953723945395,40.6309181241459,323.656368434322,-150
22.9539324093688,40.6308403404822,321.662849736617,-150
22.9541410410923,40.6307633439589,320.458430582216,-150
22.9543496707466,40.6306863377269,320.151643963568,-150
22.9545582953043,40.6306093074506,320.791814459978,-150
22.9547669212987,40.6305322840665,322.368780008572,-150
22.954975557082,40.6304553071292,324.81252518785,-150
22.9551841209466,40.6303779963446,328.001834785981,-150
22.9553890801489,40.6302854161641,331.859269890295,-150
22.9555938296127,40.6301919630466,336.073095519447,-150
22.9557953683813,40.6300870777901,340.475045136156,-150
22.9559964352491,40.6299805621763,344.808501233003,-150
22.9561975017358,40.6298740454749,348.897097276765,-150
22.956398568144,40.6297675286844,352.616024085833,-150
22.9565996341919,40.6296610108753,355.891672152158,-150
22.9568007001405,40.6295544929082,358.702955206529,-150
22.9570017778874,40.6294480140481,361.077067779802,-150
22.9572028598163,40.6293415491598,363.0797681443,-150
22.957403943359,40.629235089769,364.801973366624,-150
22.9576050276181,40.6291286329127,366.343857559634,-150
22.9578061199566,40.6290222029059,367.798593613241,-150
22.9580072167061,40.6289157876349,369.236607574436,-150
22.9582067623737,40.6288044573029,370.609345401542,-150
22.9584052720616,40.6286898665402,371.900400766355,-150
22.9585980586729,40.6285600043542,372.738133878762,-150
22.9587868977979,40.6284197259908,373.044093443874,-150
22.9589659193477,40.6282591338988,372.361182223357,-150
22.959140601529,40.6280898041122,370.960182816084,-150
22.9592955395082,40.6278898481944,368.265486410364,-150
22.9594486692757,40.6276873134575,365.477291718447,-150
22.9596014210195,40.6274842806255,362.948692086141,-150
22.9597541719239,40.627281247307,360.94551986955,-150
22.9599069223219,40.6270782139399,359.663270903575,-150
22.9600596715674,40.6268751796746,359.224962663101,-150
22.9602124202672,40.626672145309,359.673983417549,-150
22.9603651682064,40.6264691105606,360.976174918279,-150
22.9605179311707,40.6262660961875,363.028639525345,-150
22.9606707014384,40.6260630920363,365.673833021081,-150
22.9608234891274,40.6258601114172,368.713644441235,-150
22.960976276173,40.6256571305685,371.924753418496,-150
22.9611290625887,40.6254541495083,375.070691590124,-150
22.9612818479041,40.6252511676174,377.91545892309,-150
22.9614346327463,40.625048185721,380.238140008227,-150
22.9615874166319,40.624845203183,381.850185663958,-150
22.9617373750349,40.6246386113036,382.584619414535,-150
22.9618851048241,40.6244292017352,382.326389196201,-150
22.9620100408994,40.6241953188277,380.635836479489,-150
22.9621178315594,40.6239481040839,377.6408265572,-150
22.9622055715056,40.6236865826668,373.608529689796,-150
22.962263963932,40.6234108455373,368.976549892233,-150
22.9623184745771,40.6231337315834,364.698352034915,-150
22.9623715963511,40.6228561341437,361.181034126349,-150
22.9624247175593,40.6225785376685,358.580998396704,-150
22.9624778379492,40.6223009420734,356.81527170892,-150
22.962530957777,40.622023347444,355.632741457431,-150
22.9625840770587,40.6217457537855,354.684591201119,-150
22.9626371957149,40.6214681610716,353.59359561837,-150
22.962690313603,40.6211905692544,352.010891821135,-150
22.9627434309388,40.6209129784061,349.65784246164,-150
22.9627965477285,40.6206353885288,346.357552364991,-150
22.9628496638296,40.6203577995747,342.062561081618,-150
22.9629027792196,40.6200802115364,336.880873617817,-150
22.9629557812315,40.6198025868296,331.093067761768,-150
22.9630086168321,40.6195249078371,325.14849257588,-150
22.963061136245,40.6192471251844,319.620679988945,-150
22.963107844357,40.6189675709791,315.110021848943,-150
22.9631135876178,40.6186869998,312.249532072234,-150
22.9630600563945,40.6184098710002,311.43102952999,-150
22.9629655964511,40.6181522088842,312.520431317976,-150
22.9628513957953,40.6179099493961,314.949375505483,-150
22.9627219445726,40.6176807964707,318.152231151953,-150
22.9625669116476,40.6174808419375,321.503029997429,-150
22.9623965543114,40.6173067607638,324.609484428052,-150
22.9622099883306,40.6171612878222,327.283153494703,-150
22.9620209535433,40.6170215822345,329.509803258955,-150
22.9618303634369,40.616885529203,331.169989323884,-150
22.9616397738139,40.6167494752656,332.165731440403,-150
22.9614491844032,40.6166134210855,332.428633897773,-150
22.961258595533,40.6164773658596,331.93690705538,-150
22.9610680068183,40.6163413105303,330.716337312404,-150
22.9608774187008,40.6162052540166,328.841083108226,-150
22.960686830612,40.6160691977094,326.433529763662,-150
22.9604962375629,40.6159331538202,323.661594300165,-150
22.9603056435257,40.6157971126268,320.731356291371,-150
22.9601150352077,40.6156611066716,317.874890690557,-150
22.9599244267192,40.6155251014108,315.331475144757,-150
22.9597338188526,40.6153890949044,313.326192913451,-150
22.9595432111163,40.6152530883553,312.046349884549,-150
22.9593526039449,40.6151170807003,311.62066628242,-150
22.959161996961,40.614981072863,312.104756871149,-150
22.9589713904848,40.6148450640594,313.475846634621,-150
22.9587807842532,40.6147090549339,315.637957388481,-150
22.9585901784724,40.6145730449817,318.4370333426,-150
22.9583995729931,40.6144370345679,321.683344278226,-150
22.9582089679075,40.6143010234671,325.177411650671,-150
