sids,lon,lat,depth,vs30,vs30measured
514,22.94287,40.59047,0.00000,3.48845E+02,0
515,22.94525,40.59047,0.00000,3.48845E+02,0
516,22.94763,40.59047,0.00000,3.48839E+02,0
517,22.95000,40.59047,0.00000,3.48502E+02,0
518,22.95238,40.59047,0.00000,3.47654E+02,0
519,22.95476,40.59047,0.00000,3.52057E+02,0
520,22.95714,40.59047,0.00000,3.40766E+02,0
521,22.95951,40.59047,0.00000,3.19398E+02,0
522,22.96189,40.59047,0.00000,3.37336E+02,0
523,22.96427,40.59047,0.00000,3.43893E+02,0
524,22.96664,40.59047,0.00000,3.44892E+02,0
525,22.96902,40.59047,0.00000,3.45660E+02,0
526,22.97140,40.59047,0.00000,3.48246E+02,0
527,22.97378,40.59047,0.00000,3.58995E+02,0
528,22.97615,40.59047,0.00000,3.79825E+02,0
529,22.97853,40.59047,0.00000,3.58676E+02,0
530,22.98091,40.59047,0.00000,3.49180E+02,0
531,22.98328,40.59047,0.00000,3.48846E+02,0
532,22.98566,40.59047,0.00000,3.48845E+02,0
533,22.98804,40.59047,0.00000,3.48845E+02,0
534,22.99041,40.59047,0.00000,3.48845E+02,0
535,22.99279,40.59047,0.00000,3.48845E+02,0
536,22.99517,40.59047,0.00000,3.48845E+02,0
537,22.99755,40.59047,0.00000,3.48845E+02,0
538,22.99992,40.59047,0.00000,3.48845E+02,0
539,23.00230,40.59047,0.00000,3.48845E+02,0
540,22.89771,40.59270,0.00000,3.48845E+02,0
541,22.90009,40.59270,0.00000,3.48845E+02,0
542,22.90246,40.59270,0.00000,3.48845E+02,0
543,22.90484,40.59270,0.00000,3.48845E+02,0
544,22.90722,40.59270,0.00000,3.48845E+02,0
545,22.90960,40.59270,0.00000,3.48845E+02,0
546,22.91197,40.59270,0.00000,3.48845E+02,0
547,22.91435,40.59270,0.00000,3.48845E+02,0
548,22.91673,40.59270,0.00000,3.48845E+02,0
549,22.91910,40.59270,0.00000,3.48845E+02,0
550,22.92148,40.59270,0.00000,3.48845E+02,0
551,22.92386,40.59270,0.00000,3.48845E+02,0
552,22.92623,40.59270,0.00000,3.48845E+02,0
553,22.92861,40.59270,0.00000,3.48845E+02,0
554,22.93099,40.59270,0.00000,3.48845E+02,0
555,22.93337,40.59270,0.00000,3.48845E+02,0
556,22.93574,40.59270,0.00000,3.48845E+02,0
557,22.93812,40.59270,0.00000,3.48845E+02,0
558,22.94050,40.59270,0.00000,3.48845E+02,0
559,22.94287,40.59270,0.00000,3.48845E+02,0
560,22.94525,40.59270,0.00000,3.48845E+02,0
561,22.94763,40.59270,0.00000,3.48825E+02,0
562,22.95000,40.59270,0.00000,3.47599E+02,0
563,22.95238,40.59270,0.00000,3.36945E+02,0
564,22.95476,40.59270,0.00000,3.20150E+02,0
565,22.95714,40.59270,0.00000,3.23568E+02,0
566,22.95951,40.59270,0.00000,3.11178E+02,0
567,22.96189,40.59270,0.00000,3.15741E+02,0
568,22.96427,40.59270,0.00000,3.12961E+02,0
569,22.96664,40.59270,0.00000,3.42410E+02,0
570,22.96902,40.59270,0.00000,3.46631E+02,0
571,22.97140,40.59270,0.00000,3.40623E+02,0
572,22.97378,40.59270,0.00000,3.45534E+02,0
573,22.97615,40.59270,0.00000,3.51530E+02,0
574,22.97853,40.59270,0.00000,3.49762E+02,0
575,22.98091,40.59270,0.00000,3.48876E+02,0
576,22.98328,40.59270,0.00000,3.48845E+02,0
577,22.98566,40.59270,0.00000,3.48845E+02,0
578,22.98804,40.59270,0.00000,3.48845E+02,0
579,22.99041,40.59270,0.00000,3.48845E+02,0
580,22.99279,40.59270,0.00000,3.48845E+02,0
581,22.99517,40.59270,0.00000,3.48845E+02,0
582,22.99755,40.59270,0.00000,3.48845E+02,0
583,22.99992,40.59270,0.00000,3.48845E+02,0
584,23.00230,40.59270,0.00000,3.48845E+02,0
585,22.89771,40.59493,0.00000,3.48845E+02,0
586,22.90009,40.59493,0.00000,3.48845E+02,0
587,22.90246,40.59493,0.00000,3.48845E+02,0
588,22.90484,40.59493,0.00000,3.48845E+02,0
589,22.90722,40.59493,0.00000,3.48845E+02,0
590,22.90960,40.59493,0.00000,3.48845E+02,0
591,22.91197,40.59493,0.00000,3.48845E+02,0
592,22.91435,40.59493,0.00000,3.48845E+02,0
593,22.91673,40.59493,0.00000,3.48845E+02,0
594,22.91910,40.59493,0.00000,3.48845E+02,0
595,22.92148,40.59493,0.00000,3.48845E+02,0
596,22.92386,40.59493,0.00000,3.48845E+02,0
597,22.92623,40.59493,0.00000,3.48845E+02,0
598,22.92861,40.59493,0.00000,3.48845E+02,0
599,22.93099,40.59493,0.00000,3.48845E+02,0
600,22.93337,40.59493,0.00000,3.48845E+02,0
601,22.93574,40.59493,0.00000,3.48845E+02,0
602,22.93812,40.59493,0.00000,3.48845E+02,0
603,22.94050,40.59493,0.00000,3.48845E+02,0
604,22.94287,40.59493,0.00000,3.48845E+02,0
605,22.94525,40.59493,0.00000,3.48845E+02,0
606,22.94763,40.59493,0.00000,3.48776E+02,0
607,22.95000,40.59493,0.00000,3.45011E+02,0
608,22.95238,40.59493,0.00000,3.22590E+02,0
609,22.95476,40.59493,0.00000,3.14363E+02,0
610,22.95714,40.59493,0.00000,3.18819E+02,0
611,22.95951,40.59493,0.00000,2.96891E+02,0
612,22.96189,40.59493,0.00000,3.25958E+02,0
613,22.96427,40.59493,0.00000,3.34078E+02,0
614,22.96664,40.59493,0.00000,3.37642E+02,0
615,22.96902,40.59493,0.00000,3.40391E+02,0
616,22.97140,40.59493,0.00000,3.45897E+02,0
617,22.97378,40.59493,0.00000,3.55358E+02,0
618,22.97615,40.59493,0.00000,3.70437E+02,0
619,22.97853,40.59493,0.00000,3.55280E+02,0
620,22.98091,40.59493,0.00000,3.49051E+02,0
621,22.98328,40.59493,0.00000,3.48846E+02,0
622,22.98566,40.59493,0.00000,3.48845E+02,0
623,22.98804,40.59493,0.00000,3.48845E+02,0
624,22.99041,40.59493,0.00000,3.48845E+02,0
625,22.99279,40.59493,0.00000,3.48845E+02,0
626,22.99517,40.59493,0.00000,3.48845E+02,0
627,22.99755,40.59493,0.00000,3.48845E+02,0
628,22.99992,40.59493,0.00000,3.48845E+02,0
629,23.00230,40.59493,0.00000,3.48845E+02,0
630,22.89771,40.59716,0.00000,3.48845E+02,0
631,22.90009,40.59716,0.00000,3.48845E+02,0
632,22.90246,40.59716,0.00000,3.48845E+02,0
633,22.90484,40.59716,0.00000,3.48845E+02,0
634,22.90722,40.59716,0.00000,3.48845E+02,0
635,22.90960,40.59716,0.00000,3.48845E+02,0
636,22.91197,40.59716,0.00000,3.48845E+02,0
637,22.91435,40.59716,0.00000,3.48845E+02,0
638,22.91673,40.59716,0.00000,3.48845E+02,0
639,22.91910,40.59716,0.00000,3.48845E+02,0
640,22.92148,40.59716,0.00000,3.48845E+02,0
641,22.92386,40.59716,0.00000,3.48845E+02,0
642,22.92623,40.59716,0.00000,3.48845E+02,0
643,22.92861,40.59716,0.00000,3.48845E+02,0
644,22.93099,40.59716,0.00000,3.48845E+02,0
645,22.93337,40.59716,0.00000,3.48845E+02,0
646,22.93574,40.59716,0.00000,3.48845E+02,0
647,22.93812,40.59716,0.00000,3.48845E+02,0
648,22.94050,40.59716,0.00000,3.48845E+02,0
649,22.94287,40.59716,0.00000,3.48845E+02,0
650,22.94525,40.59716,0.00000,3.48845E+02,0
651,22.94763,40.59716,0.00000,3.48563E+02,0
652,22.95000,40.59716,0.00000,3.33698E+02,0
653,22.95238,40.59716,0.00000,2.56508E+02,0
654,22.95476,40.59716,0.00000,2.65888E+02,0
655,22.95714,40.59716,0.00000,3.05581E+02,0
656,22.95951,40.59716,0.00000,2.80645E+02,0
657,22.96189,40.59716,0.00000,3.24231E+02,0
658,22.96427,40.59716,0.00000,3.37989E+02,0
659,22.96664,40.59716,0.00000,3.35959E+02,0
660,22.96902,40.59716,0.00000,3.40922E+02,0
661,22.97140,40.59716,0.00000,3.58492E+02,0
662,22.97378,40.59716,0.00000,3.64730E+02,0
663,22.97615,40.59716,0.00000,3.79214E+02,0
664,22.97853,40.59716,0.00000,3.57789E+02,0
665,22.98091,40.59716,0.00000,3.49131E+02,0
666,22.98328,40.59716,0.00000,3.48846E+02,0
667,22.98566,40.59716,0.00000,3.48845E+02,0
668,22.98804,40.59716,0.00000,3.48845E+02,0
669,22.99041,40.59716,0.00000,3.48845E+02,0
670,22.99279,40.59716,0.00000,3.48845E+02,0
671,22.99517,40.59716,0.00000,3.48845E+02,0
672,22.99755,40.59716,0.00000,3.48845E+02,0
673,22.99992,40.59716,0.00000,3.48845E+02,0
674,23.00230,40.59716,0.00000,3.48845E+02,0
675,22.89771,40.59939,0.00000,3.48845E+02,0
676,22.90009,40.59939,0.00000,3.48845E+02,0
677,22.90246,40.59939,0.00000,3.48845E+02,0
678,22.90484,40.59939,0.00000,3.48845E+02,0
679,22.90722,40.59939,0.00000,3.48845E+02,0
680,22.90960,40.59939,0.00000,3.48845E+02,0
681,22.91197,40.59939,0.00000,3.48845E+02,0
682,22.91435,40.59939,0.00000,3.48845E+02,0
683,22.91673,40.59939,0.00000,3.48845E+02,0
684,22.91910,40.59939,0.00000,3.48845E+02,0
685,22.92148,40.59939,0.00000,3.48845E+02,0
686,22.92386,40.59939,0.00000,3.48845E+02,0
687,22.92623,40.59939,0.00000,3.48845E+02,0
688,22.92861,40.59939,0.00000,3.48845E+02,0
689,22.93099,40.59939,0.00000,3.48845E+02,0
690,22.93337,40.59939,0.00000,3.48845E+02,0
691,22.93574,40.59939,0.00000,3.48845E+02,0
692,22.93812,40.59939,0.00000,3.48845E+02,0
693,22.94050,40.59939,0.00000,3.48845E+02,0
694,22.94287,40.59939,0.00000,3.48845E+02,0
695,22.94525,40.59939,0.00000,3.48845E+02,0
696,22.94763,40.59939,0.00000,3.48606E+02,0
697,22.95000,40.59939,0.00000,3.36007E+02,0
698,22.95238,40.59939,0.00000,2.63255E+02,0
699,22.95476,40.59939,0.00000,2.37692E+02,0
700,22.95714,40.59939,0.00000,2.77347E+02,0
701,22.95951,40.59939,0.00000,2.51395E+02,0
702,22.96189,40.59939,0.00000,3.04962E+02,0
703,22.96427,40.59939,0.00000,3.21277E+02,0
704,22.96664,40.59939,0.00000,3.43869E+02,0
705,22.96902,40.59939,0.00000,3.60385E+02,0
706,22.97140,40.59939,0.00000,4.06134E+02,0
707,22.97378,40.59939,0.00000,3.77552E+02,0
708,22.97615,40.59939,0.00000,3.51761E+02,0
709,22.97853,40.59939,0.00000,3.49277E+02,0
710,22.98091,40.59939,0.00000,3.48859E+02,0
711,22.98328,40.59939,0.00000,3.48845E+02,0
712,22.98566,40.59939,0.00000,3.48845E+02,0
713,22.98804,40.59939,0.00000,3.48845E+02,0
714,22.99041,40.59939,0.00000,3.48845E+02,0
715,22.99279,40.59939,0.00000,3.48845E+02,0
716,22.99517,40.59939,0.00000,3.48845E+02,0
717,22.99755,40.59939,0.00000,3.48845E+02,0
718,22.99992,40.59939,0.00000,3.48845E+02,0
719,23.00230,40.59939,0.00000,3.48845E+02,0
720,22.89771,40.60162,0.00000,3.48845E+02,0
721,22.90009,40.60162,0.00000,3.48845E+02,0
722,22.90246,40.60162,0.00000,3.48845E+02,0
723,22.90484,40.60162,0.00000,3.48845E+02,0
724,22.90722,40.60162,0.00000,3.48845E+02,0
725,22.90960,40.60162,0.00000,3.48845E+02,0
726,22.91197,40.60162,0.00000,3.48845E+02,0
727,22.91435,40.60162,0.00000,3.48845E+02,0
728,22.91673,40.60162,0.00000,3.48845E+02,0
729,22.91910,40.60162,0.00000,3.48845E+02,0
730,22.92148,40.60162,0.00000,3.48845E+02,0
731,22.92386,40.60162,0.00000,3.48845E+02,0
732,22.92623,40.60162,0.00000,3.48845E+02,0
733,22.92861,40.60162,0.00000,3.48845E+02,0
734,22.93099,40.60162,0.00000,3.48845E+02,0
735,22.93337,40.60162,0.00000,3.48845E+02,0
736,22.93574,40.60162,0.00000,3.48845E+02,0
737,22.93812,40.60162,0.00000,3.48845E+02,0
738,22.94050,40.60162,0.00000,3.48845E+02,0
739,22.94287,40.60162,0.00000,3.48845E+02,0
740,22.94525,40.60162,0.00000,3.48845E+02,0
741,22.94763,40.60162,0.00000,3.48562E+02,0
742,22.95000,40.60162,0.00000,3.34316E+02,0
743,22.95238,40.60162,0.00000,2.65182E+02,0
744,22.95476,40.60162,0.00000,2.80672E+02,0
745,22.95714,40.60162,0.00000,2.91959E+02,0
746,22.95951,40.60162,0.00000,2.38209E+02,0
747,22.96189,40.60162,0.00000,3.15319E+02,0
748,22.96427,40.60162,0.00000,3.39502E+02,0
749,22.96664,40.60162,0.00000,3.34133E+02,0
750,22.96902,40.60162,0.00000,3.39948E+02,0
751,22.97140,40.60162,0.00000,3.58834E+02,0
752,22.97378,40.60162,0.00000,3.54237E+02,0
753,22.97615,40.60162,0.00000,3.49133E+02,0
754,22.97853,40.60162,0.00000,3.48847E+02,0
755,22.98091,40.60162,0.00000,3.48845E+02,0
756,22.98328,40.60162,0.00000,3.48845E+02,0
757,22.98566,40.60162,0.00000,3.48845E+02,0
758,22.98804,40.60162,0.00000,3.48845E+02,0
759,22.99041,40.60162,0.00000,3.48845E+02,0
760,22.99279,40.60162,0.00000,3.48845E+02,0
761,22.99517,40.60162,0.00000,3.48845E+02,0
762,22.99755,40.60162,0.00000,3.48845E+02,0
763,22.99992,40.60162,0.00000,3.48845E+02,0
764,23.00230,40.60162,0.00000,3.48845E+02,0
765,22.89771,40.60385,0.00000,3.48845E+02,0
766,22.90009,40.60385,0.00000,3.48845E+02,0
767,22.90246,40.60385,0.00000,3.48845E+02,0
768,22.90484,40.60385,0.00000,3.48845E+02,0
769,22.90722,40.60385,0.00000,3.48845E+02,0
770,22.90960,40.60385,0.00000,3.48845E+02,0
771,22.91197,40.60385,0.00000,3.48845E+02,0
772,22.91435,40.60385,0.00000,3.48845E+02,0
773,22.91673,40.60385,0.00000,3.48845E+02,0
774,22.91910,40.60385,0.00000,3.48845E+02,0
775,22.92148,40.60385,0.00000,3.48845E+02,0
776,22.92386,40.60385,0.00000,3.48845E+02,0
777,22.92623,40.60385,0.00000,3.48845E+02,0
778,22.92861,40.60385,0.00000,3.48845E+02,0
779,22.93099,40.60385,0.00000,3.48845E+02,0
780,22.93337,40.60385,0.00000,3.48845E+02,0
781,22.93574,40.60385,0.00000,3.48845E+02,0
782,22.93812,40.60385,0.00000,3.48845E+02,0
783,22.94050,40.60385,0.00000,3.48845E+02,0
784,22.94287,40.60385,0.00000,3.48845E+02,0
785,22.94525,40.60385,0.00000,3.48844E+02,0
786,22.94763,40.60385,0.00000,3.48340E+02,0
787,22.95000,40.60385,0.00000,3.23722E+02,0
788,22.95238,40.60385,0.00000,2.13874E+02,0
789,22.95476,40.60385,0.00000,2.66342E+02,0
790,22.95714,40.60385,0.00000,3.03829E+02,0
791,22.95951,40.60385,0.00000,2.55546E+02,0
792,22.96189,40.60385,0.00000,3.19556E+02,0
793,22.96427,40.60385,0.00000,3.39583E+02,0
794,22.96664,40.60385,0.00000,3.37018E+02,0
795,22.96902,40.60385,0.00000,3.39993E+02,0
796,22.97140,40.60385,0.00000,3.48135E+02,0
797,22.97378,40.60385,0.00000,3.48873E+02,0
798,22.97615,40.60385,0.00000,3.48847E+02,0
799,22.97853,40.60385,0.00000,3.48845E+02,0
800,22.98091,40.60385,0.00000,3.48845E+02,0
801,22.98328,40.60385,0.00000,3.48845E+02,0
802,22.98566,40.60385,0.00000,3.48845E+02,0
803,22.98804,40.60385,0.00000,3.48845E+02,0
804,22.99041,40.60385,0.00000,3.48845E+02,0
805,22.99279,40.60385,0.00000,3.48845E+02,0
806,22.99517,40.60385,0.00000,3.48845E+02,0
807,22.99755,40.60385,0.00000,3.48845E+02,0
808,22.99992,40.60385,0.00000,3.48845E+02,0
809,23.00230,40.60385,0.00000,3.48845E+02,0
810,22.89771,40.60608,0.00000,3.48845E+02,0
811,22.90009,40.60608,0.00000,3.48845E+02,0
812,22.90246,40.60608,0.00000,3.48845E+02,0
813,22.90484,40.60608,0.00000,3.48845E+02,0
814,22.90722,40.60608,0.00000,3.48845E+02,0
815,22.90960,40.60608,0.00000,3.48845E+02,0
816,22.91197,40.60608,0.00000,3.48845E+02,0
817,22.91435,40.60608,0.00000,3.48845E+02,0
818,22.91673,40.60608,0.00000,3.48845E+02,0
819,22.91910,40.60608,0.00000,3.48845E+02,0
820,22.92148,40.60608,0.00000,3.48845E+02,0
821,22.92386,40.60608,0.00000,3.48845E+02,0
822,22.92623,40.60608,0.00000,3.48845E+02,0
823,22.92861,40.60608,0.00000,3.48845E+02,0
824,22.93099,40.60608,0.00000,3.48845E+02,0
825,22.93337,40.60608,0.00000,3.48845E+02,0
826,22.93574,40.60608,0.00000,3.48845E+02,0
827,22.93812,40.60608,0.00000,3.48845E+02,0
828,22.94050,40.60608,0.00000,3.48845E+02,0
829,22.94287,40.60608,0.00000,3.48845E+02,0
830,22.94525,40.60608,0.00000,3.48845E+02,0
831,22.94763,40.60608,0.00000,3.48596E+02,0
832,22.95000,40.60608,0.00000,3.36730E+02,0
833,22.95238,40.60608,0.00000,2.86849E+02,0
834,22.95476,40.60608,0.00000,3.18839E+02,0
835,22.95714,40.60608,0.00000,3.16876E+02,0
836,22.95951,40.60608,0.00000,2.70384E+02,0
837,22.96189,40.60608,0.00000,3.16611E+02,0
838,22.96427,40.60608,0.00000,3.31390E+02,0
839,22.96664,40.60608,0.00000,3.48328E+02,0
840,22.96902,40.60608,0.00000,3.50331E+02,0
841,22.97140,40.60608,0.00000,3.48970E+02,0
842,22.97378,40.60608,0.00000,3.48846E+02,0
843,22.97615,40.60608,0.00000,3.48845E+02,0
844,22.97853,40.60608,0.00000,3.48845E+02,0
845,22.98091,40.60608,0.00000,3.48845E+02,0
846,22.98328,40.60608,0.00000,3.48845E+02,0
847,22.98566,40.60608,0.00000,3.48845E+02,0
848,22.98804,40.60608,0.00000,3.48845E+02,0
849,22.99041,40.60608,0.00000,3.48845E+02,0
850,22.99279,40.60608,0.00000,3.48845E+02,0
851,22.99517,40.60608,0.00000,3.48845E+02,0
852,22.99755,40.60608,0.00000,3.48845E+02,0
853,22.99992,40.60608,0.00000,3.48845E+02,0
854,23.00230,40.60608,0.00000,3.48845E+02,0
855,22.89771,40.60831,0.00000,3.48845E+02,0
856,22.90009,40.60831,0.00000,3.48845E+02,0
857,22.90246,40.60831,0.00000,3.48845E+02,0
858,22.90484,40.60831,0.00000,3.48845E+02,0
859,22.90722,40.60831,0.00000,3.48845E+02,0
860,22.90960,40.60831,0.00000,3.48845E+02,0
861,22.91197,40.60831,0.00000,3.48845E+02,0
862,22.91435,40.60831,0.00000,3.48845E+02,0
863,22.91673,40.60831,0.00000,3.48845E+02,0
864,22.91910,40.60831,0.00000,3.48845E+02,0
865,22.92148,40.60831,0.00000,3.48845E+02,0
866,22.92386,40.60831,0.00000,3.48845E+02,0
867,22.92623,40.60831,0.00000,3.48845E+02,0
868,22.92861,40.60831,0.00000,3.48845E+02,0
869,22.93099,40.60831,0.00000,3.48845E+02,0
870,22.93337,40.60831,0.00000,3.48845E+02,0
871,22.93574,40.60831,0.00000,3.48845E+02,0
872,22.93812,40.60831,0.00000,3.48845E+02,0
873,22.94050,40.60831,0.00000,3.48845E+02,0
874,22.94287,40.60831,0.00000,3.48845E+02,0
875,22.94525,40.60831,0.00000,3.48845E+02,0
876,22.94763,40.60831,0.00000,3.48635E+02,0
877,22.95000,40.60831,0.00000,3.38949E+02,0
878,22.95238,40.60831,0.00000,3.00146E+02,0
879,22.95476,40.60831,0.00000,3.28577E+02,0
880,22.95714,40.60831,0.00000,3.41424E+02,0
881,22.95951,40.60831,0.00000,3.28681E+02,0
882,22.96189,40.60831,0.00000,3.52235E+02,0
883,22.96427,40.60831,0.00000,3.64368E+02,0
884,22.96664,40.60831,0.00000,3.82748E+02,0
885,22.96902,40.60831,0.00000,3.73741E+02,0
886,22.97140,40.60831,0.00000,3.50903E+02,0
887,22.97378,40.60831,0.00000,3.48863E+02,0
888,22.97615,40.60831,0.00000,3.48845E+02,0
889,22.97853,40.60831,0.00000,3.48845E+02,0
890,22.98091,40.60831,0.00000,3.48845E+02,0
891,22.98328,40.60831,0.00000,3.48845E+02,0
892,22.98566,40.60831,0.00000,3.48845E+02,0
893,22.98804,40.60831,0.00000,3.48845E+02,0
894,22.99041,40.60831,0.00000,3.48845E+02,0
895,22.99279,40.60831,0.00000,3.48845E+02,0
896,22.99517,40.60831,0.00000,3.48845E+02,0
897,22.99755,40.60831,0.00000,3.48845E+02,0
898,22.99992,40.60831,0.00000,3.48845E+02,0
899,23.00230,40.60831,0.00000,3.48845E+02,0
900,22.89771,40.61054,0.00000,3.48845E+02,0
901,22.90009,40.61054,0.00000,3.48845E+02,0
902,22.90246,40.61054,0.00000,3.48845E+02,0
903,22.90484,40.61054,0.00000,3.48845E+02,0
904,22.90722,40.61054,0.00000,3.48845E+02,0
905,22.90960,40.61054,0.00000,3.48845E+02,0
906,22.91197,40.61054,0.00000,3.48845E+02,0
907,22.91435,40.61054,0.00000,3.48845E+02,0
908,22.91673,40.61054,0.00000,3.48845E+02,0
909,22.91910,40.61054,0.00000,3.48845E+02,0
910,22.92148,40.61054,0.00000,3.48845E+02,0
911,22.92386,40.61054,0.00000,3.48845E+02,0
912,22.92623,40.61054,0.00000,3.48845E+02,0
913,22.92861,40.61054,0.00000,3.48845E+02,0
914,22.93099,40.61054,0.00000,3.48845E+02,0
915,22.93337,40.61054,0.00000,3.48845E+02,0
916,22.93574,40.61054,0.00000,3.48845E+02,0
917,22.93812,40.61054,0.00000,3.48845E+02,0
918,22.94050,40.61054,0.00000,3.48845E+02,0
919,22.94287,40.61054,0.00000,3.48845E+02,0
920,22.94525,40.61054,0.00000,3.48844E+02,0
921,22.94763,40.61054,0.00000,3.48472E+02,0
922,22.95000,40.61054,0.00000,3.31658E+02,0
923,22.95238,40.61054,0.00000,2.67061E+02,0
924,22.95476,40.61054,0.00000,3.19702E+02,0
925,22.95714,40.61054,0.00000,3.57784E+02,0
926,22.95951,40.61054,0.00000,3.58731E+02,0
927,22.96189,40.61054,0.00000,3.43371E+02,0
928,22.96427,40.61054,0.00000,3.41257E+02,0
929,22.96664,40.61054,0.00000,3.63088E+02,0
930,22.96902,40.61054,0.00000,3.60792E+02,0
931,22.97140,40.61054,0.00000,3.49835E+02,0
932,22.97378,40.61054,0.00000,3.48854E+02,0
933,22.97615,40.61054,0.00000,3.48845E+02,0
934,22.97853,40.61054,0.00000,3.48845E+02,0
935,22.98091,40.61054,0.00000,3.48845E+02,0
936,22.98328,40.61054,0.00000,3.48845E+02,0
937,22.98566,40.61054,0.00000,3.48845E+02,0
938,22.98804,40.61054,0.00000,3.48845E+02,0
939,22.99041,40.61054,0.00000,3.48845E+02,0
940,22.99279,40.61054,0.00000,3.48845E+02,0
941,22.99517,40.61054,0.00000,3.48845E+02,0
942,22.99755,40.61054,0.00000,3.48845E+02,0
943,22.99992,40.61054,0.00000,3.48845E+02,0
944,23.00230,40.61054,0.00000,3.48845E+02,0
945,22.89771,40.61277,0.00000,3.48845E+02,0
946,22.90009,40.61277,0.00000,3.48845E+02,0
947,22.90246,40.61277,0.00000,3.48845E+02,0
948,22.90484,40.61277,0.00000,3.48845E+02,0
949,22.90722,40.61277,0.00000,3.48845E+02,0
950,22.90960,40.61277,0.00000,3.48845E+02,0
951,22.91197,40.61277,0.00000,3.48845E+02,0
952,22.91435,40.61277,0.00000,3.48845E+02,0
953,22.91673,40.61277,0.00000,3.48845E+02,0
954,22.91910,40.61277,0.00000,3.48845E+02,0
955,22.92148,40.61277,0.00000,3.48845E+02,0
956,22.92386,40.61277,0.00000,3.48845E+02,0
957,22.92623,40.61277,0.00000,3.48845E+02,0
958,22.92861,40.61277,0.00000,3.48845E+02,0
959,22.93099,40.61277,0.00000,3.48845E+02,0
960,22.93337,40.61277,0.00000,3.48845E+02,0
961,22.93574,40.61277,0.00000,3.48845E+02,0
962,22.93812,40.61277,0.00000,3.48845E+02,0
963,22.94050,40.61277,0.00000,3.48845E+02,0
964,22.94287,40.61277,0.00000,3.48845E+02,0
965,22.94525,40.61277,0.00000,3.48844E+02,0
966,22.94763,40.61277,0.00000,3.48457E+02,0
967,22.95000,40.61277,0.00000,3.31464E+02,0
968,22.95238,40.61277,0.00000,2.68259E+02,0
969,22.95476,40.61277,0.00000,3.21172E+02,0
970,22.95714,40.61277,0.00000,3.64778E+02,0
971,22.95951,40.61277,0.00000,3.73155E+02,0
972,22.96189,40.61277,0.00000,3.29117E+02,0
973,22.96427,40.61277,0.00000,3.16265E+02,0
974,22.96664,40.61277,0.00000,3.45724E+02,0
975,22.96902,40.61277,0.00000,3.49782E+02,0
976,22.97140,40.61277,0.00000,3.48924E+02,0
977,22.97378,40.61277,0.00000,3.48846E+02,0
978,22.97615,40.61277,0.00000,3.48845E+02,0
979,22.97853,40.61277,0.00000,3.48845E+02,0
980,22.98091,40.61277,0.00000,3.48845E+02,0
981,22.98328,40.61277,0.00000,3.48845E+02,0
982,22.98566,40.61277,0.00000,3.48845E+02,0
983,22.98804,40.61277,0.00000,3.48845E+02,0
984,22.99041,40.61277,0.00000,3.48845E+02,0
985,22.99279,40.61277,0.00000,3.48845E+02,0
986,22.99517,40.61277,0.00000,3.48845E+02,0
987,22.99755,40.61277,0.00000,3.48845E+02,0
988,22.99992,40.61277,0.00000,3.48845E+02,0
989,23.00230,40.61277,0.00000,3.48845E+02,0
990,22.89771,40.61500,0.00000,3.48845E+02,0
991,22.90009,40.61500,0.00000,3.48845E+02,0
992,22.90246,40.61500,0.00000,3.48845E+02,0
993,22.90484,40.61500,0.00000,3.48845E+02,0
994,22.90722,40.61500,0.00000,3.48845E+02,0
995,22.90960,40.61500,0.00000,3.48845E+02,0
996,22.91197,40.61500,0.00000,3.48845E+02,0
997,22.91435,40.61500,0.00000,3.48845E+02,0
998,22.91673,40.61500,0.00000,3.48845E+02,0
999,22.91910,40.61500,0.00000,3.48845E+02,0
1000,22.92148,40.61500,0.00000,3.48845E+02,0
1001,22.92386,40.61500,0.00000,3.48845E+02,0
1002,22.92623,40.61500,0.00000,3.48845E+02,0
1003,22.92861,40.61500,0.00000,3.48845E+02,0
1004,22.93099,40.61500,0.00000,3.48845E+02,0
1005,22.93337,40.61500,0.00000,3.48845E+02,0
1006,22.93574,40.61500,0.00000,3.48845E+02,0
1007,22.93812,40.61500,0.00000,3.48845E+02,0
1008,22.94050,40.61500,0.00000,3.48845E+02,0
1009,22.94287,40.61500,0.00000,3.48845E+02,0
1010,22.94525,40.61500,0.00000,3.48844E+02,0
1011,22.94763,40.61500,0.00000,3.48457E+02,0
1012,22.95000,40.61500,0.00000,3.31229E+02,0
1013,22.95238,40.61500,0.00000,2.48543E+02,0
1014,22.95476,40.61500,0.00000,2.36679E+02,0
1015,22.95714,40.61500,0.00000,3.03605E+02,0
1016,22.95951,40.61500,0.00000,3.13367E+02,0
1017,22.96189,40.61500,0.00000,3.28909E+02,0
1018,22.96427,40.61500,0.00000,3.34844E+02,0
1019,22.96664,40.61500,0.00000,3.56506E+02,0
1020,22.96902,40.61500,0.00000,3.55788E+02,0
1021,22.97140,40.61500,0.00000,3.49385E+02,0
1022,22.97378,40.61500,0.00000,3.48850E+02,0
1023,22.97615,40.61500,0.00000,3.48845E+02,0
1024,22.97853,40.61500,0.00000,3.48845E+02,0
1025,22.98091,40.61500,0.00000,3.48845E+02,0
1026,22.98328,40.61500,0.00000,3.48845E+02,0
1027,22.98566,40.61500,0.00000,3.48845E+02,0
1028,22.98804,40.61500,0.00000,3.48845E+02,0
1029,22.99041,40.61500,0.00000,3.48845E+02,0
