t,Xacceleration
1.6328170E+001,-3.3779562E-002
1.6330170E+001,-3.1626743E-002
1.6332170E+001,-3.0095745E-002
1.6334170E+001,-2.9178452E-002
1.6336170E+001,-2.8854347E-002
1.6338170E+001,-2.9085363E-002
1.6340170E+001,-2.9808450E-002
1.6342170E+001,-3.0935149E-002
1.6344170E+001,-3.2354461E-002
1.6346170E+001,-3.3941639E-002
1.6348170E+001,-3.5567452E-002
1.6350170E+001,-3.7103760E-002
1.6352170E+001,-3.8426114E-002
1.6354170E+001,-3.9414674E-002
1.6356170E+001,-3.9954781E-002
1.6358170E+001,-3.9937316E-002
1.6360170E+001,-3.9258279E-002
1.6362170E+001,-3.7818183E-002
1.6364170E+001,-3.5522854E-002
1.6366170E+001,-3.2289576E-002
1.6368170E+001,-2.8045903E-002
1.6370170E+001,-2.2775773E-002
1.6372170E+001,-1.6503247E-002
1.6374170E+001,-9.2431157E-003
1.6376170E+001,-9.9861840E-004
1.6378170E+001,8.0870500E-003
1.6380170E+001,1.7714334E-002
1.6382170E+001,2.7599922E-002
1.6384170E+001,3.7495043E-002
1.6386170E+001,4.7124184E-002
1.6388170E+001,5.6216632E-002
1.6390170E+001,6.4550518E-002
1.6392170E+001,7.1966287E-002
1.6394170E+001,7.8373750E-002
1.6396170E+001,8.3747181E-002
1.6398170E+001,8.8109038E-002
1.6400170E+001,9.1511110E-002
1.6402170E+001,9.4018231E-002
1.6404170E+001,9.5697543E-002
1.6406170E+001,9.6615052E-002
1.6408170E+001,9.6836714E-002
1.6410170E+001,9.6429641E-002
1.6412170E+001,9.5464628E-002
1.6414170E+001,9.4014683E-002
1.6416170E+001,9.2155547E-002
1.6418170E+001,8.9963052E-002
1.6420170E+001,8.7509894E-002
1.6422170E+001,8.4863842E-002
1.6424170E+001,8.2085751E-002
1.6426170E+001,7.9228024E-002
1.6428170E+001,7.6333501E-002
1.6430170E+001,7.3434721E-002
1.6432170E+001,7.0553514E-002
1.6434170E+001,6.7700977E-002
1.6436170E+001,6.4877865E-002
1.6438170E+001,6.2075555E-002
1.6440170E+001,5.9277804E-002
1.6442170E+001,5.6463210E-002
1.6444170E+001,5.3608258E-002
1.6446170E+001,5.0691283E-002
1.6448170E+001,4.7697765E-002
1.6450170E+001,4.4625591E-002
1.6452170E+001,4.1487239E-002
1.6454170E+001,3.8307789E-002
1.6456170E+001,3.5121371E-002
1.6458170E+001,3.1968649E-002
1.6460170E+001,2.8894977E-002
1.6462170E+001,2.5947869E-002
1.6464170E+001,2.3173732E-002
1.6466170E+001,2.0614516E-002
1.6468170E+001,1.8304617E-002
1.6470170E+001,1.6268175E-002
1.6472170E+001,1.4516945E-002
1.6474170E+001,1.3048938E-002
1.6476170E+001,1.1847948E-002
1.6478170E+001,1.0883992E-002
1.6480170E+001,1.0114691E-002
1.6482170E+001,9.4875563E-003
1.6484170E+001,8.9430159E-003
1.6486170E+001,8.4178965E-003
1.6488170E+001,7.8489816E-003
1.6490170E+001,7.1763040E-003
1.6492170E+001,6.3458982E-003
1.6494170E+001,5.3118762E-003
1.6496170E+001,4.0378718E-003
1.6498170E+001,2.4979835E-003
1.6500170E+001,6.7733120E-004
1.6502170E+001,-1.4277114E-003
1.6504170E+001,-3.8095685E-003
1.6506170E+001,-6.4498071E-003
1.6508170E+001,-9.3198674E-003
1.6510170E+001,-1.2382341E-002
1.6512170E+001,-1.5592915E-002
1.6514170E+001,-1.8902861E-002
1.6516170E+001,-2.2261633E-002
1.6518170E+001,-2.5618843E-002
1.6520170E+001,-2.8924770E-002
1.6522170E+001,-3.2129115E-002
1.6524170E+001,-3.5178482E-002
1.6526170E+001,-3.8014054E-002
1.6528170E+001,-4.0571356E-002
1.6530170E+001,-4.2783332E-002
1.6532170E+001,-4.4586174E-002
1.6534170E+001,-4.5925616E-002
1.6536170E+001,-4.6760667E-002
1.6538170E+001,-4.7062626E-002
1.6540170E+001,-4.6810018E-002
1.6542170E+001,-4.5982024E-002
1.6544170E+001,-4.4555926E-002
1.6546170E+001,-4.2508141E-002
1.6548170E+001,-3.9818953E-002
1.6550170E+001,-3.6478748E-002
1.6552170E+001,-3.2493063E-002
1.6554170E+001,-2.7883895E-002
1.6556170E+001,-2.2685429E-002
1.6558170E+001,-1.6935123E-002
1.6560170E+001,-1.0664818E-002
1.6562170E+001,-3.8997394E-003
1.6564170E+001,3.3284866E-003
1.6566170E+001,1.0958970E-002
1.6568170E+001,1.8883987E-002
1.6570170E+001,2.6950564E-002
1.6572170E+001,3.4981400E-002
1.6574170E+001,4.2800800E-002
1.6576170E+001,5.0272386E-002
1.6578170E+001,5.7281396E-002
1.6580170E+001,6.3770733E-002
1.6582170E+001,6.9708244E-002
1.6584170E+001,7.5085464E-002
1.6586170E+001,7.9904637E-002
1.6588170E+001,8.4173813E-002
1.6590170E+001,8.7906377E-002
1.6592170E+001,9.1121371E-002
1.6594170E+001,9.3843666E-002
1.6596170E+001,9.6103278E-002
1.6598170E+001,9.7932154E-002
1.6600170E+001,9.9369145E-002
1.6602170E+001,1.0045827E-001
1.6604170E+001,1.0124736E-001
1.6606170E+001,1.0178884E-001
1.6608170E+001,1.0213838E-001
1.6610170E+001,1.0235056E-001
1.6612170E+001,1.0247630E-001
1.6614170E+001,1.0255379E-001
1.6616170E+001,1.0260366E-001
1.6618170E+001,1.0262609E-001
1.6620170E+001,1.0260397E-001
1.6622170E+001,1.0251637E-001
1.6624170E+001,1.0235535E-001
1.6626170E+001,1.0212893E-001
1.6628170E+001,1.0184410E-001
1.6630170E+001,1.0149275E-001
1.6632170E+001,1.0106168E-001
1.6634170E+001,1.0055285E-001
1.6636170E+001,9.9990543E-002
1.6638170E+001,9.9416092E-002
1.6640170E+001,9.8883461E-002
1.6642170E+001,9.8461857E-002
1.6644170E+001,9.8241525E-002
1.6646170E+001,9.8331303E-002
1.6648170E+001,9.8833461E-002
1.6650170E+001,9.9794302E-002
1.6652170E+001,1.0115516E-001
1.6654170E+001,1.0274892E-001
1.6656170E+001,1.0434502E-001
1.6658170E+001,1.0576223E-001
1.6660170E+001,1.0693395E-001
1.6662170E+001,1.0792643E-001
1.6664170E+001,1.0884963E-001
1.6666170E+001,1.0973516E-001
1.6668170E+001,1.1054984E-001
1.6670170E+001,1.1127236E-001
1.6672170E+001,1.1188857E-001
1.6674170E+001,1.1236801E-001
1.6676170E+001,1.1267779E-001
1.6678170E+001,1.1279202E-001
1.6680170E+001,1.1268966E-001
1.6682170E+001,1.1235411E-001
1.6684170E+001,1.1177398E-001
1.6686170E+001,1.1094238E-001
1.6688170E+001,1.0985551E-001
1.6690170E+001,1.0851014E-001
1.6692170E+001,1.0689964E-001
1.6694170E+001,1.0500860E-001
1.6696170E+001,1.0281009E-001
1.6698170E+001,1.0027433E-001
1.6700170E+001,9.7389281E-002
1.6702170E+001,9.4174600E-002
1.6704170E+001,9.0668140E-002
1.6706170E+001,8.6896247E-002
1.6708170E+001,8.2861830E-002
1.6710170E+001,7.8560285E-002
1.6712170E+001,7.4000117E-002
1.6714170E+001,6.9209679E-002
1.6716170E+001,6.4234305E-002
1.6718170E+001,5.9133026E-002
1.6720170E+001,5.3976073E-002
1.6722170E+001,4.8841243E-002
1.6724170E+001,4.3809124E-002
1.6726170E+001,3.8958642E-002
1.6728170E+001,3.4364041E-002
1.6730170E+001,3.0093214E-002
1.6732170E+001,2.6206253E-002
1.6734170E+001,2.2752844E-002
1.6736170E+001,1.9768079E-002
1.6738170E+001,1.7267682E-002
1.6740170E+001,1.5244160E-002
1.6742170E+001,1.3665465E-002
1.6744170E+001,1.2476108E-002
1.6746170E+001,1.1600155E-002
1.6748170E+001,1.0945173E-002
1.6750170E+001,1.0406086E-002
1.6752170E+001,9.8688970E-003
1.6754170E+001,9.2143987E-003
1.6756170E+001,8.3226344E-003
1.6758170E+001,7.0780332E-003
1.6760170E+001,5.3756487E-003
1.6762170E+001,3.1281388E-003
1.6764170E+001,2.7299030E-004
1.6766170E+001,-3.2208410E-003
1.6768170E+001,-7.3478314E-003
1.6770170E+001,-1.2063288E-002
1.6772170E+001,-1.7283948E-002
1.6774170E+001,-2.2892032E-002
1.6776170E+001,-2.8742480E-002
1.6778170E+001,-3.4672748E-002
1.6780170E+001,-4.0514262E-002
1.6782170E+001,-4.6104393E-002
1.6784170E+001,-5.1297698E-002
1.6786170E+001,-5.5973686E-002
1.6788170E+001,-6.0043199E-002
1.6790170E+001,-6.3446598E-002
1.6792170E+001,-6.6151238E-002
1.6794170E+001,-6.8145152E-002
1.6796170E+001,-6.9431705E-002
1.6798170E+001,-7.0024663E-002
1.6800170E+001,-6.9946589E-002
1.6802170E+001,-6.9227315E-002
1.6804170E+001,-6.7904305E-002
1.6806170E+001,-6.6023527E-002
1.6808170E+001,-6.3637878E-002
1.6810170E+001,-6.0805167E-002
1.6812170E+001,-5.7585966E-002
1.6814170E+001,-5.4043059E-002
1.6816170E+001,-5.0227980E-002
1.6818170E+001,-4.6202342E-002
1.6820170E+001,-4.2011669E-002
1.6822170E+001,-3.7697496E-002
1.6824170E+001,-3.3294791E-002
1.6826170E+001,-2.8830435E-002
1.6828170E+001,-2.4324196E-002
1.6830170E+001,-1.9789286E-002
1.6832170E+001,-1.5235203E-002
1.6834170E+001,-1.0672170E-002
1.6836170E+001,-6.1148283E-003
1.6838170E+001,-1.5835688E-003
1.6840170E+001,2.8946725E-003
1.6842170E+001,7.2841397E-003
1.6844170E+001,1.1538197E-002
1.6846170E+001,1.5600973E-002
1.6848170E+001,1.9413297E-002
1.6850170E+001,2.2919801E-002
1.6852170E+001,2.6073651E-002
1.6854170E+001,2.8837936E-002
1.6856170E+001,3.1185332E-002
1.6858170E+001,3.3098033E-002
1.6860170E+001,3.4568587E-002
1.6862170E+001,3.5601004E-002
1.6864170E+001,3.6211429E-002
1.6866170E+001,3.6428250E-002
1.6868170E+001,3.6291153E-002
1.6870170E+001,3.5850187E-002
1.6872170E+001,3.5164227E-002
1.6874170E+001,3.4299061E-002
1.6876170E+001,3.3325081E-002
1.6878170E+001,3.2314526E-002
1.6880170E+001,3.1339091E-002
1.6882170E+001,3.0467800E-002
1.6884170E+001,2.9765107E-002
1.6886170E+001,2.9288916E-002
1.6888170E+001,2.9088533E-002
1.6890170E+001,2.9202519E-002
1.6892170E+001,2.9656590E-002
1.6894170E+001,3.0461834E-002
1.6896170E+001,3.1613633E-002
1.6898170E+001,3.3091351E-002
1.6900170E+001,3.4858075E-002
1.6902170E+001,3.6865036E-002
1.6904170E+001,3.9041129E-002
1.6906170E+001,4.1308853E-002
1.6908170E+001,4.3600573E-002
1.6910170E+001,4.5872791E-002
1.6912170E+001,4.8055397E-002
1.6914170E+001,5.0032721E-002
1.6916170E+001,5.1708456E-002
1.6918170E+001,5.3025680E-002
1.6920170E+001,5.3932396E-002
1.6922170E+001,5.4376423E-002
1.6924170E+001,5.4315646E-002
1.6926170E+001,5.3716307E-002
1.6928170E+001,5.2553662E-002
1.6930170E+001,5.0808070E-002
1.6932170E+001,4.8466496E-002
1.6934170E+001,4.5518356E-002
1.6936170E+001,4.1953420E-002
1.6938170E+001,3.7763829E-002
1.6940170E+001,3.2955230E-002
1.6942170E+001,2.7560445E-002
1.6944170E+001,2.1638663E-002
1.6946170E+001,1.5256858E-002
1.6948170E+001,8.4748045E-003
1.6950170E+001,1.3498135E-003
1.6952170E+001,-6.0501817E-003
1.6954170E+001,-1.3642194E-002
1.6956170E+001,-2.1332567E-002
1.6958170E+001,-2.9022193E-002
1.6960170E+001,-3.6609486E-002
1.6962170E+001,-4.3995865E-002
1.6964170E+001,-5.1082376E-002
1.6966170E+001,-5.7777557E-002
1.6968170E+001,-6.3997860E-002
1.6970170E+001,-6.9671883E-002
1.6972170E+001,-7.4742123E-002
1.6974170E+001,-7.9170686E-002
1.6976170E+001,-8.2946474E-002
1.6978170E+001,-8.6078815E-002
1.6980170E+001,-8.8595909E-002
1.6982170E+001,-9.0539822E-002
1.6984170E+001,-9.1962795E-002
1.6986170E+001,-9.2925175E-002
1.6988170E+001,-9.3494630E-002
1.6990170E+001,-9.3744070E-002
1.6992170E+001,-9.3745553E-002
1.6994170E+001,-9.3560896E-002
1.6996170E+001,-9.3235408E-002
1.6998170E+001,-9.2800615E-002
1.7000170E+001,-9.2279443E-002
1.7002170E+001,-9.1685901E-002
1.7004170E+001,-9.1029735E-002
1.7006170E+001,-9.0349679E-002
1.7008170E+001,-8.9767115E-002
1.7010170E+001,-8.9508705E-002
1.7012170E+001,-8.9848710E-002
1.7014170E+001,-9.0974213E-002
1.7016170E+001,-9.2844752E-002
1.7018170E+001,-9.5146209E-002
1.7020170E+001,-9.7411983E-002
1.7022170E+001,-9.9274537E-002
1.7024170E+001,-1.0059007E-001
1.7026170E+001,-1.0136284E-001
1.7028170E+001,-1.0169237E-001
1.7030170E+001,-1.0171760E-001
1.7032170E+001,-1.0151711E-001
1.7034170E+001,-1.0110819E-001
1.7036170E+001,-1.0049827E-001
1.7038170E+001,-9.9701189E-002
1.7040170E+001,-9.8736192E-002
1.7042170E+001,-9.7623517E-002
1.7044170E+001,-9.6380650E-002
1.7046170E+001,-9.5020517E-002
1.7048170E+001,-9.3550316E-002
1.7050170E+001,-9.1975192E-002
1.7052170E+001,-9.0304487E-002
1.7054170E+001,-8.8555039E-002
1.7056170E+001,-8.6745308E-002
1.7058170E+001,-8.4886949E-002
1.7060170E+001,-8.2984824E-002
1.7062170E+001,-8.1044324E-002
1.7064170E+001,-7.9076321E-002
1.7066170E+001,-7.7097097E-002
1.7068170E+001,-7.5126704E-002
1.7070170E+001,-7.3186759E-002
1.7072170E+001,-7.1296971E-002
1.7074170E+001,-6.9471215E-002
1.7076170E+001,-6.7715028E-002
1.7078170E+001,-6.6025830E-002
1.7080170E+001,-6.4395882E-002
1.7082170E+001,-6.2816581E-002
1.7084170E+001,-6.1282037E-002
1.7086170E+001,-5.9790472E-002
1.7088170E+001,-5.8343290E-002
1.7090170E+001,-5.6942850E-002
1.7092170E+001,-5.5590315E-002
1.7094170E+001,-5.4284526E-002
1.7096170E+001,-5.3022087E-002
1.7098170E+001,-5.1798253E-002
1.7100170E+001,-5.0608057E-002
1.7102170E+001,-4.9447333E-002
1.7104170E+001,-4.8313550E-002
1.7106170E+001,-4.7206483E-002
1.7108170E+001,-4.6128709E-002
1.7110170E+001,-4.5085781E-002
1.7112170E+001,-4.4085911E-002
1.7114170E+001,-4.3139066E-002
1.7116170E+001,-4.2255625E-002
1.7118170E+001,-4.1444924E-002
1.7120170E+001,-4.0714065E-002
1.7122170E+001,-4.0067158E-002
1.7124170E+001,-3.9504842E-002
1.7126170E+001,-3.9023733E-002
1.7128170E+001,-3.8615562E-002
1.7130170E+001,-3.8266060E-002
1.7132170E+001,-3.7953984E-002
1.7134170E+001,-3.7650675E-002
1.7136170E+001,-3.7320374E-002
1.7138170E+001,-3.6921272E-002
1.7140170E+001,-3.6407105E-002
1.7142170E+001,-3.5729160E-002
1.7144170E+001,-3.4838521E-002
1.7146170E+001,-3.3688367E-002
1.7148170E+001,-3.2236150E-002
1.7150170E+001,-3.0445537E-002
1.7152170E+001,-2.8288225E-002
1.7154170E+001,-2.5745773E-002
1.7156170E+001,-2.2811545E-002
1.7158170E+001,-1.9492634E-002
1.7160170E+001,-1.5811431E-002
1.7162170E+001,-1.1808414E-002
1.7164170E+001,-7.5322434E-003
1.7166170E+001,-3.0574718E-003
1.7168170E+001,1.5366254E-003
1.7170170E+001,6.1607058E-003
1.7172170E+001,1.0720092E-002
1.7174170E+001,1.5120125E-002
1.7176170E+001,1.9269709E-002
1.7178170E+001,2.3085684E-002
1.7180170E+001,2.6496410E-002
1.7182170E+001,2.9445076E-002
1.7184170E+001,3.1891591E-002
1.7186170E+001,3.3813264E-002
1.7188170E+001,3.5204301E-002
1.7190170E+001,3.6073940E-002
1.7192170E+001,3.6443536E-002
1.7194170E+001,3.6343314E-002
1.7196170E+001,3.5808607E-002
1.7198170E+001,3.4879708E-002
1.7200170E+001,3.3598116E-002
1.7202170E+001,3.2007835E-002
1.7204170E+001,3.0153180E-002
1.7206170E+001,2.8078028E-002
1.7208170E+001,2.5824593E-002
1.7210170E+001,2.3432205E-002
1.7212170E+001,2.0936392E-002
1.7214170E+001,1.8368416E-002
1.7216170E+001,1.5755403E-002
1.7218170E+001,1.3120999E-002
1.7220170E+001,1.0486268E-002
1.7222170E+001,7.8703010E-003
1.7224170E+001,5.2900683E-003
1.7226170E+001,2.7595262E-003
1.7228170E+001,2.8854005E-004
1.7230170E+001,-2.1179239E-003
1.7232170E+001,-4.4605753E-003
1.7234170E+001,-6.7465792E-003
1.7236170E+001,-8.9892754E-003
1.7238170E+001,-1.1205869E-002
1.7240170E+001,-1.3413786E-002
1.7242170E+001,-1.5627372E-002
1.7244170E+001,-1.7856024E-002
1.7246170E+001,-2.0103892E-002
1.7248170E+001,-2.2370785E-002
1.7250170E+001,-2.4653797E-002
1.7252170E+001,-2.6949108E-002
1.7254170E+001,-2.9253506E-002
1.7256170E+001,-3.1565314E-002
1.7258170E+001,-3.3884630E-002
1.7260170E+001,-3.6213032E-002
1.7262170E+001,-3.8553135E-002
1.7264170E+001,-4.0908421E-002
1.7266170E+001,-4.3283441E-002
1.7268170E+001,-4.5683983E-002
1.7270170E+001,-4.8116721E-002
1.7272170E+001,-5.0587996E-002
1.7274170E+001,-5.3101995E-002
1.7276170E+001,-5.5659443E-002
1.7278170E+001,-5.8254947E-002
1.7280170E+001,-6.0876609E-002
1.7282170E+001,-6.3505296E-002
1.7284170E+001,-6.6114486E-002
1.7286170E+001,-6.8670679E-002
1.7288170E+001,-7.1134429E-002
1.7290170E+001,-7.3462191E-002
1.7292170E+001,-7.5608672E-002
1.7294170E+001,-7.7529870E-002
1.7296170E+001,-7.9186729E-002
1.7298170E+001,-8.0549144E-002
1.7300170E+001,-8.1599798E-002
1.7302170E+001,-8.2337135E-002
1.7304170E+001,-8.2776562E-002
1.7306170E+001,-8.2949105E-002
1.7308170E+001,-8.2897093E-002
1.7310170E+001,-8.2666893E-002
1.7312170E+001,-8.2300506E-002
1.7314170E+001,-8.1826684E-002
1.7316170E+001,-8.1254231E-002
1.7318170E+001,-8.0569052E-002
1.7320170E+001,-7.9736365E-002
1.7322170E+001,-7.8707191E-002
1.7324170E+001,-7.7428574E-002
1.7326170E+001,-7.5853983E-002
1.7328170E+001,-7.3951780E-002
1.7330170E+001,-7.1709368E-002
1.7332170E+001,-6.9132433E-002
1.7334170E+001,-6.6239845E-002
1.7336170E+001,-6.3056271E-002
1.7338170E+001,-5.9605402E-002
1.7340170E+001,-5.5906373E-002
1.7342170E+001,-5.1973867E-002
1.7344170E+001,-4.7820418E-002
1.7346170E+001,-4.3459369E-002
1.7348170E+001,-3.8908132E-002
1.7350170E+001,-3.4191265E-002
1.7352170E+001,-2.9342154E-002
1.7354170E+001,-2.4402391E-002
1.7356170E+001,-1.9419123E-002
1.7358170E+001,-1.4442756E-002
1.7360170E+001,-9.5150593E-003
1.7362170E+001,-4.6824474E-003
1.7364170E+001,2.6651046E-005
1.7366170E+001,4.5896409E-003
1.7368170E+001,8.9962306E-003
1.7370170E+001,1.3245202E-002
1.7372170E+001,1.7342536E-002
1.7374170E+001,2.1298912E-002
1.7376170E+001,2.5127102E-002
1.7378170E+001,2.8839615E-002
1.7380170E+001,3.2446863E-002
1.7382170E+001,3.5956148E-002
1.7384170E+001,3.9370938E-002
1.7386170E+001,4.2689738E-002
1.7388170E+001,4.5907468E-002
1.7390170E+001,4.9014862E-002
1.7392170E+001,5.1998572E-002
1.7394170E+001,5.4841617E-002
1.7396170E+001,5.7523622E-002
1.7398170E+001,6.0021109E-002
1.7400170E+001,6.2307701E-002
1.7402170E+001,6.4354460E-002
1.7404170E+001,6.6130990E-002
1.7406170E+001,6.7608309E-002
1.7408170E+001,6.8763165E-002
1.7410170E+001,6.9580643E-002
1.7412170E+001,7.0052363E-002
1.7414170E+001,7.0173273E-002
1.7416170E+001,6.9941867E-002
1.7418170E+001,6.9365083E-002
1.7420170E+001,6.8460194E-002
1.7422170E+001,6.7255277E-002
1.7424170E+001,6.5787041E-002
1.7426170E+001,6.4098861E-002
1.7428170E+001,6.2241545E-002
1.7430170E+001,6.0276791E-002
1.7432170E+001,5.8282956E-002
1.7434170E+001,5.6359069E-002
1.7436170E+001,5.4620450E-002
1.7438170E+001,5.3180777E-002
1.7440170E+001,5.2123408E-002
1.7442170E+001,5.1475008E-002
1.7444170E+001,5.1198453E-002
1.7446170E+001,5.1213327E-002
1.7448170E+001,5.1434782E-002
1.7450170E+001,5.1808331E-002
1.7452170E+001,5.2321569E-002
1.7454170E+001,5.2990790E-002
1.7456170E+001,5.3836801E-002
1.7458170E+001,5.4866955E-002
1.7460170E+001,5.6070779E-002
1.7462170E+001,5.7425715E-002
1.7464170E+001,5.8905226E-002
1.7466170E+001,6.0483159E-002
1.7468170E+001,6.2139708E-002
1.7470170E+001,6.3853443E-002
1.7472170E+001,6.5609139E-002
1.7474170E+001,6.7392344E-002
1.7476170E+001,6.9189190E-002
1.7478170E+001,7.0981461E-002
1.7480170E+001,7.2744959E-002
1.7482170E+001,7.4452880E-002
1.7484170E+001,7.6073648E-002
1.7486170E+001,7.7601818E-002
1.7488170E+001,7.9099105E-002
1.7490170E+001,8.0656852E-002
1.7492170E+001,8.2271554E-002
1.7494170E+001,8.3814895E-002
1.7496170E+001,8.5168421E-002
1.7498170E+001,8.6317901E-002
1.7500170E+001,8.7296860E-002
1.7502170E+001,8.8116189E-002
1.7504170E+001,8.8766669E-002
1.7506170E+001,8.9240507E-002
1.7508170E+001,8.9535441E-002
1.7510170E+001,8.9653514E-002
1.7512170E+001,8.9601162E-002
1.7514170E+001,8.9388389E-002
1.7516170E+001,8.9027454E-002
1.7518170E+001,8.8531207E-002
1.7520170E+001,8.7911734E-002
1.7522170E+001,8.7178884E-002
1.7524170E+001,8.6339380E-002
1.7526170E+001,8.5396106E-002
1.7528170E+001,8.4347561E-002
1.7530170E+001,8.3187461E-002
1.7532170E+001,8.1904715E-002
1.7534170E+001,8.0483704E-002
1.7536170E+001,7.8904342E-002
1.7538170E+001,7.7141922E-002
1.7540170E+001,7.5167538E-002
1.7542170E+001,7.2949858E-002
1.7544170E+001,7.0458425E-002
1.7546170E+001,6.7668076E-002
1.7548170E+001,6.4564179E-002
1.7550170E+001,6.1148842E-002
1.7552170E+001,5.7447124E-002
1.7554170E+001,5.3510432E-002
1.7556170E+001,4.9414479E-002
1.7558170E+001,4.5251195E-002
1.7560170E+001,4.1116664E-002
1.7562170E+001,3.7099919E-002
1.7564170E+001,3.3277618E-002
1.7566170E+001,2.9714962E-002
1.7568170E+001,2.6468029E-002
1.7570170E+001,2.3583892E-002
1.7572170E+001,2.1098869E-002
1.7574170E+001,1.9035806E-002
1.7576170E+001,1.7402381E-002
1.7578170E+001,1.6192880E-002
1.7580170E+001,1.5392662E-002
1.7582170E+001,1.4981471E-002
1.7584170E+001,1.4932390E-002
1.7586170E+001,1.5209221E-002
1.7588170E+001,1.5768431E-002
1.7590170E+001,1.6565834E-002
1.7592170E+001,1.7560981E-002
1.7594170E+001,1.8715491E-002
1.7596170E+001,1.9990609E-002
1.7598170E+001,2.1348066E-002
1.7600170E+001,2.2752245E-002
1.7602170E+001,2.4171189E-002
1.7604170E+001,2.5576813E-002
1.7606170E+001,2.6945163E-002
1.7608170E+001,2.8256785E-002
1.7610170E+001,2.9497029E-002
1.7612170E+001,3.0656184E-002
1.7614170E+001,3.1729309E-002
1.7616170E+001,3.2715640E-002
1.7618170E+001,3.3617573E-002
1.7620170E+001,3.4439341E-002
1.7622170E+001,3.5185577E-002
1.7624170E+001,3.5860278E-002
1.7626170E+001,3.6466961E-002
1.7628170E+001,3.7010617E-002
1.7630170E+001,3.7501030E-002
1.7632170E+001,3.7956112E-002
1.7634170E+001,3.8403889E-002
1.7636170E+001,3.8882560E-002
1.7638170E+001,3.9438459E-002
1.7640170E+001,4.0121919E-002
1.7642170E+001,4.0981441E-002
1.7644170E+001,4.2057377E-002
1.7646170E+001,4.3376683E-002
1.7648170E+001,4.4950017E-002
1.7650170E+001,4.6771843E-002
1.7652170E+001,4.8823469E-002
1.7654170E+001,5.1078095E-002
1.7656170E+001,5.3506356E-002
1.7658170E+001,5.6080073E-002
1.7660170E+001,5.8778415E-002
1.7662170E+001,6.1579300E-002
1.7664170E+001,6.4466737E-002
1.7666170E+001,6.7421700E-002
1.7668170E+001,7.0422565E-002
1.7670170E+001,7.3443402E-002
1.7672170E+001,7.6453436E-002
1.7674170E+001,7.9419032E-002
1.7676170E+001,8.2312023E-002
1.7678170E+001,8.5116409E-002
1.7680170E+001,8.7827756E-002
1.7682170E+001,9.0449179E-002
1.7684170E+001,9.2999943E-002
1.7686170E+001,9.5512908E-002
1.7688170E+001,9.8010694E-002
1.7690170E+001,1.0047902E-001
1.7692170E+001,1.0285939E-001
1.7694170E+001,1.0507602E-001
1.7696170E+001,1.0706649E-001
1.7698170E+001,1.0878529E-001
1.7700170E+001,1.1019164E-001
1.7702170E+001,1.1124832E-001
1.7704170E+001,1.1192843E-001
1.7706170E+001,1.1221767E-001
1.7708170E+001,1.1210945E-001
1.7710170E+001,1.1159579E-001
1.7712170E+001,1.1066883E-001
1.7714170E+001,1.0933615E-001
1.7716170E+001,1.0763034E-001
1.7718170E+001,1.0559271E-001
1.7720170E+001,1.0324717E-001
1.7722170E+001,1.0058525E-001
1.7724170E+001,9.7561842E-002
1.7726170E+001,9.4099463E-002
1.7728170E+001,9.0107506E-002
1.7730170E+001,8.5512408E-002
1.7732170E+001,8.0282802E-002
1.7734170E+001,7.4440992E-002
1.7736170E+001,6.8063810E-002
1.7738170E+001,6.1277221E-002
1.7740170E+001,5.4246614E-002
1.7742170E+001,4.7164915E-002
1.7744170E+001,4.0238400E-002
1.7746170E+001,3.3665969E-002
1.7748170E+001,2.7610506E-002
1.7750170E+001,2.2171372E-002
1.7752170E+001,1.7373358E-002
1.7754170E+001,1.3179700E-002
1.7756170E+001,9.5213913E-003
1.7758170E+001,6.3259811E-003
1.7760170E+001,3.5331172E-003
1.7762170E+001,1.0956399E-003
1.7764170E+001,-1.0267907E-003
1.7766170E+001,-2.8739380E-003
1.7768170E+001,-4.4878141E-003
1.7770170E+001,-5.9121652E-003
1.7772170E+001,-7.1905155E-003
1.7774170E+001,-8.3641454E-003
1.7776170E+001,-9.4708466E-003
1.7778170E+001,-1.0544813E-002
1.7780170E+001,-1.1617276E-002
1.7782170E+001,-1.2717483E-002
1.7784170E+001,-1.3873551E-002
1.7786170E+001,-1.5112657E-002
1.7788170E+001,-1.6460415E-002
1.7790170E+001,-1.7940068E-002
1.7792170E+001,-1.9569952E-002
1.7794170E+001,-2.1363061E-002
1.7796170E+001,-2.3324765E-002
1.7798170E+001,-2.5452541E-002
1.7800170E+001,-2.7735833E-002
1.7802170E+001,-3.0156815E-002
1.7804170E+001,-3.2691795E-002
1.7806170E+001,-3.5313146E-002
1.7808170E+001,-3.7991227E-002
1.7810170E+001,-4.0695908E-002
1.7812170E+001,-4.3397293E-002
1.7814170E+001,-4.6065703E-002
1.7816170E+001,-4.8671307E-002
1.7818170E+001,-5.1184070E-002
1.7820170E+001,-5.3574415E-002
1.7822170E+001,-5.5814473E-002
1.7824170E+001,-5.7879373E-002
1.7826170E+001,-5.9748067E-002
1.7828170E+001,-6.1403592E-002
1.7830170E+001,-6.2833085E-002
1.7832170E+001,-6.4027895E-002
1.7834170E+001,-6.4983888E-002
1.7836170E+001,-6.5701784E-002
1.7838170E+001,-6.6187374E-002
1.7840170E+001,-6.6451533E-002
1.7842170E+001,-6.6509948E-002
1.7844170E+001,-6.6382774E-002
1.7846170E+001,-6.6093667E-002
