t,Xacceleration
7.8861700E+000,-3.9302095E-001
7.8881700E+000,-4.6787042E-001
7.8901700E+000,-5.4256225E-001
7.8921700E+000,-6.1555707E-001
7.8941700E+000,-6.8855189E-001
7.8961700E+000,-7.5943980E-001
7.8981700E+000,-8.2883307E-001
7.9001700E+000,-8.9779556E-001
7.9021700E+000,-9.6212092E-001
7.9041700E+000,-1.0264463E+000
7.9061700E+000,-1.0857087E+000
7.9081700E+000,-1.1413795E+000
7.9101700E+000,-1.1957110E+000
7.9121700E+000,-1.2356267E+000
7.9141700E+000,-1.2755424E+000
7.9161700E+000,-1.3006320E+000
7.9181700E+000,-1.3152039E+000
7.9201700E+000,-1.3269114E+000
7.9221700E+000,-1.3077838E+000
7.9241700E+000,-1.2886562E+000
7.9261700E+000,-1.2485098E+000
7.9281700E+000,-1.1934527E+000
7.9301700E+000,-1.1359553E+000
7.9321700E+000,-1.0521893E+000
7.9341700E+000,-9.6842325E-001
7.9361700E+000,-8.7734378E-001
7.9381700E+000,-7.8107614E-001
7.9401700E+000,-6.8551145E-001
7.9421700E+000,-5.9751388E-001
7.9441700E+000,-5.0951632E-001
7.9461700E+000,-4.3740424E-001
7.9481700E+000,-3.7656137E-001
7.9501700E+000,-3.1898261E-001
7.9521700E+000,-2.9654106E-001
7.9541700E+000,-2.7409951E-001
7.9561700E+000,-2.7449865E-001
7.9581700E+000,-2.9110102E-001
7.9601700E+000,-3.1022302E-001
7.9621700E+000,-3.5646808E-001
7.9641700E+000,-4.0271315E-001
7.9661700E+000,-4.5699421E-001
7.9681700E+000,-5.1697602E-001
7.9701700E+000,-5.7665172E-001
7.9721700E+000,-6.3303223E-001
7.9741700E+000,-6.8941274E-001
7.9761700E+000,-7.3550069E-001
7.9781700E+000,-7.7428709E-001
7.9801700E+000,-8.1091965E-001
7.9821700E+000,-8.2436674E-001
7.9841700E+000,-8.3781384E-001
7.9861700E+000,-8.3574672E-001
7.9881700E+000,-8.2267379E-001
7.9901700E+000,-8.0764945E-001
7.9921700E+000,-7.7161876E-001
7.9941700E+000,-7.3558807E-001
7.9961700E+000,-6.8943992E-001
7.9981700E+000,-6.3611444E-001
8.0001700E+000,-5.8180681E-001
8.0021700E+000,-5.1692673E-001
8.0041700E+000,-4.5204665E-001
8.0061700E+000,-3.8345349E-001
8.0081700E+000,-3.1222626E-001
8.0101700E+000,-2.4091036E-001
8.0121700E+000,-1.6863998E-001
8.0141700E+000,-9.6369600E-002
8.0161700E+000,-2.7219837E-002
8.0181700E+000,3.9716154E-002
8.0201700E+000,1.0554040E-001
8.0221700E+000,1.5939707E-001
8.0241700E+000,2.1325374E-001
8.0261700E+000,2.5472495E-001
8.0281700E+000,2.8740989E-001
8.0301700E+000,3.1777117E-001
8.0321700E+000,3.2311888E-001
8.0341700E+000,3.2846659E-001
8.0361700E+000,3.1695754E-001
8.0381700E+000,2.9349027E-001
8.0401700E+000,2.6801567E-001
8.0421700E+000,2.2093275E-001
8.0441700E+000,1.7384984E-001
8.0461700E+000,1.1986628E-001
8.0481700E+000,6.0987371E-002
8.0501700E+000,2.4448582E-003
8.0521700E+000,-5.2476494E-002
8.0541700E+000,-1.0739785E-001
8.0561700E+000,-1.5116713E-001
8.0581700E+000,-1.8702511E-001
8.0601700E+000,-2.2041642E-001
8.0621700E+000,-2.2725478E-001
8.0641700E+000,-2.3409315E-001
8.0661700E+000,-2.2249186E-001
8.0681700E+000,-1.9780946E-001
8.0701700E+000,-1.7080886E-001
8.0721700E+000,-1.1885363E-001
8.0741700E+000,-6.6898410E-002
8.0761700E+000,-3.8320623E-003
8.0781700E+000,6.7116537E-002
8.0801700E+000,1.3887357E-001
8.0821700E+000,2.1933318E-001
8.0841700E+000,2.9979279E-001
8.0861700E+000,3.8049412E-001
8.0881700E+000,4.6136693E-001
8.0901700E+000,5.4155657E-001
8.0921700E+000,6.1439209E-001
8.0941700E+000,6.8722760E-001
8.0961700E+000,7.5065850E-001
8.0981700E+000,8.0741776E-001
8.1001700E+000,8.6217727E-001
8.1021700E+000,8.9540999E-001
8.1041700E+000,9.2864271E-001
8.1061700E+000,9.4467754E-001
8.1081700E+000,9.4851215E-001
8.1101700E+000,9.4961462E-001
8.1121700E+000,9.2130631E-001
8.1141700E+000,8.9299800E-001
8.1161700E+000,8.4692106E-001
8.1181700E+000,7.8823901E-001
8.1201700E+000,7.2754440E-001
8.1221700E+000,6.4518508E-001
8.1241700E+000,5.6282576E-001
8.1261700E+000,4.7281009E-001
8.1281700E+000,3.7736298E-001
8.1301700E+000,2.8183987E-001
8.1321700E+000,1.8549862E-001
8.1341700E+000,8.9157367E-002
8.1361700E+000,-1.2126175E-003
8.1381700E+000,-8.7346574E-002
8.1401700E+000,-1.7193542E-001
8.1421700E+000,-2.3989158E-001
8.1441700E+000,-3.0784774E-001
8.1461700E+000,-3.6275490E-001
8.1481700E+000,-4.0840508E-001
8.1501700E+000,-4.5208988E-001
8.1521700E+000,-4.7461787E-001
8.1541700E+000,-4.9714585E-001
8.1561700E+000,-5.0697249E-001
8.1581700E+000,-5.0778877E-001
8.1601700E+000,-5.0699325E-001
8.1621700E+000,-4.8884719E-001
8.1641700E+000,-4.7070113E-001
8.1661700E+000,-4.4364032E-001
8.1681700E+000,-4.1025535E-001
8.1701700E+000,-3.7597116E-001
8.1721700E+000,-3.3200704E-001
8.1741700E+000,-2.8804291E-001
8.1761700E+000,-2.4108662E-001
8.1781700E+000,-1.9200768E-001
8.1801700E+000,-1.4298512E-001
8.1821700E+000,-9.4569408E-002
8.1841700E+000,-4.6153699E-002
8.1861700E+000,-1.2352995E-003
8.1881700E+000,4.1202101E-002
8.1901700E+000,8.2781148E-002
8.1921700E+000,1.1512026E-001
8.1941700E+000,1.4745937E-001
8.1961700E+000,1.7237948E-001
8.1981700E+000,1.9203655E-001
8.2001700E+000,2.1051259E-001
8.2021700E+000,2.1627527E-001
8.2041700E+000,2.2203796E-001
8.2061700E+000,2.1950731E-001
8.2081700E+000,2.1109337E-001
8.2101700E+000,2.0150731E-001
8.2121700E+000,1.7930371E-001
8.2141700E+000,1.5710012E-001
8.2161700E+000,1.2761503E-001
8.2181700E+000,9.2964436E-002
8.2201700E+000,5.7517605E-002
8.2221700E+000,1.3499540E-002
8.2241700E+000,-3.0518525E-002
8.2261700E+000,-7.6775268E-002
8.2281700E+000,-1.2462013E-001
8.2301700E+000,-1.7211800E-001
8.2321700E+000,-2.1588055E-001
8.2341700E+000,-2.5964309E-001
8.2361700E+000,-2.9580270E-001
8.2381700E+000,-3.2656878E-001
8.2401700E+000,-3.5559049E-001
8.2421700E+000,-3.6583450E-001
8.2441700E+000,-3.7607851E-001
8.2461700E+000,-3.7219633E-001
8.2481700E+000,-3.5829299E-001
8.2501700E+000,-3.4248721E-001
8.2521700E+000,-3.0620210E-001
8.2541700E+000,-2.6991698E-001
8.2561700E+000,-2.2455461E-001
8.2581700E+000,-1.7275281E-001
8.2601700E+000,-1.2047667E-001
8.2621700E+000,-6.3094393E-002
8.2641700E+000,-5.7121162E-003
8.2661700E+000,4.9029980E-002
8.2681700E+000,1.0189913E-001
8.2701700E+000,1.5373360E-001
8.2721700E+000,1.9443010E-001
8.2741700E+000,2.3512659E-001
8.2761700E+000,2.6644009E-001
8.2781700E+000,2.9109726E-001
8.2801700E+000,3.1437978E-001
8.2821700E+000,3.2286447E-001
8.2841700E+000,3.3134915E-001
8.2861700E+000,3.3188293E-001
8.2881700E+000,3.2677632E-001
8.2901700E+000,3.2085120E-001
8.2921700E+000,3.0611508E-001
8.2941700E+000,2.9137896E-001
8.2961700E+000,2.7342172E-001
8.2981700E+000,2.5317941E-001
8.3001700E+000,2.3275280E-001
8.3021700E+000,2.1034232E-001
8.3041700E+000,1.8793184E-001
8.3061700E+000,1.6539768E-001
8.3081700E+000,1.4277579E-001
8.3101700E+000,1.2017565E-001
8.3121700E+000,9.7809694E-002
8.3141700E+000,7.5443733E-002
8.3161700E+000,5.2919358E-002
8.3181700E+000,3.0282606E-002
8.3201700E+000,7.5787573E-003
8.3221700E+000,-1.5847359E-002
8.3241700E+000,-3.9273475E-002
8.3261700E+000,-6.2805767E-002
8.3281700E+000,-8.6413381E-002
8.3301700E+000,-1.0983024E-001
8.3321700E+000,-1.3119365E-001
8.3341700E+000,-1.5255706E-001
8.3361700E+000,-1.7021383E-001
8.3381700E+000,-1.8524109E-001
8.3401700E+000,-1.9933007E-001
8.3421700E+000,-2.0331861E-001
8.3441700E+000,-2.0730715E-001
8.3461700E+000,-2.0267405E-001
8.3481700E+000,-1.9192473E-001
8.3501700E+000,-1.7982530E-001
8.3521700E+000,-1.5319225E-001
8.3541700E+000,-1.2655920E-001
8.3561700E+000,-9.1947618E-002
8.3581700E+000,-5.1676053E-002
8.3601700E+000,-1.0702094E-002
8.3621700E+000,3.7832945E-002
8.3641700E+000,8.6367985E-002
8.3661700E+000,1.3552506E-001
8.3681700E+000,1.8512340E-001
8.3701700E+000,2.3420532E-001
8.3721700E+000,2.7772812E-001
8.3741700E+000,3.2125092E-001
8.3761700E+000,3.5814545E-001
8.3781700E+000,3.9033785E-001
8.3801700E+000,4.2138031E-001
8.3821700E+000,4.4004379E-001
8.3841700E+000,4.5870728E-001
8.3861700E+000,4.7004617E-001
8.3881700E+000,4.7618898E-001
8.3901700E+000,4.8154607E-001
8.3921700E+000,4.7844514E-001
8.3941700E+000,4.7534422E-001
8.3961700E+000,4.6906673E-001
8.3981700E+000,4.6053578E-001
8.4001700E+000,4.5175201E-001
8.4021700E+000,4.4024668E-001
8.4041700E+000,4.2874135E-001
8.4061700E+000,4.1539787E-001
8.4081700E+000,4.0075040E-001
8.4101700E+000,3.8559874E-001
8.4121700E+000,3.6501960E-001
8.4141700E+000,3.4444045E-001
8.4161700E+000,3.1805064E-001
8.4181700E+000,2.8753874E-001
8.4201700E+000,2.5593455E-001
8.4221700E+000,2.1257221E-001
8.4241700E+000,1.6920986E-001
8.4261700E+000,1.1851565E-001
8.4281700E+000,6.2620200E-002
8.4301700E+000,6.0423264E-003
8.4321700E+000,-5.7881666E-002
8.4341700E+000,-1.2180566E-001
8.4361700E+000,-1.8579654E-001
8.4381700E+000,-2.4983487E-001
8.4401700E+000,-3.1310840E-001
8.4421700E+000,-3.6814912E-001
8.4441700E+000,-4.2318985E-001
8.4461700E+000,-4.6850313E-001
8.4481700E+000,-5.0691574E-001
8.4501700E+000,-5.4356458E-001
8.4521700E+000,-5.6122696E-001
8.4541700E+000,-5.7888933E-001
8.4561700E+000,-5.8444287E-001
8.4581700E+000,-5.8140639E-001
8.4601700E+000,-5.7690882E-001
8.4621700E+000,-5.5668310E-001
8.4641700E+000,-5.3645739E-001
8.4661700E+000,-5.0935301E-001
8.4681700E+000,-4.7736889E-001
8.4701700E+000,-4.4487441E-001
8.4721700E+000,-4.0688610E-001
8.4741700E+000,-3.6889780E-001
8.4761700E+000,-3.3032023E-001
8.4781700E+000,-2.9132465E-001
8.4801700E+000,-2.5257152E-001
8.4821700E+000,-2.1642838E-001
8.4841700E+000,-1.8028524E-001
8.4861700E+000,-1.4747699E-001
8.4881700E+000,-1.1703450E-001
8.4901700E+000,-8.7253386E-002
8.4921700E+000,-6.4591691E-002
8.4941700E+000,-4.1929996E-002
8.4961700E+000,-2.4610218E-002
8.4981700E+000,-1.1080007E-002
8.5001700E+000,1.6409120E-003
8.5021700E+000,5.6500233E-003
8.5041700E+000,9.6591345E-003
8.5061700E+000,8.6086509E-003
8.5081700E+000,3.9688809E-003
8.5101700E+000,-1.2179956E-003
8.5121700E+000,-1.2294318E-002
8.5141700E+000,-2.3370640E-002
8.5161700E+000,-3.6315221E-002
8.5181700E+000,-5.0585149E-002
8.5201700E+000,-6.4817930E-002
8.5221700E+000,-7.8650836E-002
8.5241700E+000,-9.2483742E-002
8.5261700E+000,-1.0416001E-001
8.5281700E+000,-1.1430634E-001
8.5301700E+000,-1.2395162E-001
8.5321700E+000,-1.2820320E-001
8.5341700E+000,-1.3245477E-001
8.5361700E+000,-1.3279244E-001
8.5381700E+000,-1.3035358E-001
8.5401700E+000,-1.2739687E-001
8.5421700E+000,-1.1886557E-001
8.5441700E+000,-1.1033426E-001
8.5461700E+000,-9.9168872E-002
8.5481700E+000,-8.6134856E-002
8.5501700E+000,-7.2883575E-002
8.5521700E+000,-5.7293501E-002
8.5541700E+000,-4.1703428E-002
8.5561700E+000,-2.5612203E-002
8.5581700E+000,-9.1654595E-003
8.5601700E+000,7.2588344E-003
8.5621700E+000,2.3441470E-002
8.5641700E+000,3.9624105E-002
8.5661700E+000,5.5330098E-002
8.5681700E+000,7.0697959E-002
8.5701700E+000,8.5980210E-002
8.5721700E+000,1.0034089E-001
8.5741700E+000,1.1470157E-001
8.5761700E+000,1.2844706E-001
8.5781700E+000,1.4175613E-001
8.5801700E+000,1.5497554E-001
8.5821700E+000,1.6722961E-001
8.5841700E+000,1.7948368E-001
8.5861700E+000,1.9110986E-001
8.5881700E+000,2.0229060E-001
8.5901700E+000,2.1336752E-001
8.5921700E+000,2.2332668E-001
8.5941700E+000,2.3328585E-001
8.5961700E+000,2.4224858E-001
8.5981700E+000,2.5050445E-001
8.6001700E+000,2.5853091E-001
8.6021700E+000,2.6408779E-001
8.6041700E+000,2.6964468E-001
8.6061700E+000,2.7275657E-001
8.6081700E+000,2.7413397E-001
8.6101700E+000,2.7501868E-001
8.6121700E+000,2.7059979E-001
8.6141700E+000,2.6618089E-001
8.6161700E+000,2.5768323E-001
8.6181700E+000,2.4629208E-001
8.6201700E+000,2.3429123E-001
8.6221700E+000,2.1572706E-001
8.6241700E+000,1.9716290E-001
8.6261700E+000,1.7497879E-001
8.6281700E+000,1.5022668E-001
8.6301700E+000,1.2511568E-001
8.6321700E+000,9.6141238E-002
8.6341700E+000,6.7166802E-002
8.6361700E+000,3.7179012E-002
8.6381700E+000,6.4723467E-003
8.6401700E+000,-2.4159849E-002
8.6421700E+000,-5.3990401E-002
8.6441700E+000,-8.3820954E-002
8.6461700E+000,-1.1163627E-001
8.6481700E+000,-1.3802198E-001
8.6501700E+000,-1.6389875E-001
8.6521700E+000,-1.8429686E-001
8.6541700E+000,-2.0469496E-001
8.6561700E+000,-2.2018030E-001
8.6581700E+000,-2.3218050E-001
8.6601700E+000,-2.4331120E-001
8.6621700E+000,-2.4508191E-001
8.6641700E+000,-2.4685262E-001
8.6661700E+000,-2.4229558E-001
8.6681700E+000,-2.3324962E-001
8.6701700E+000,-2.2337890E-001
8.6721700E+000,-2.0462979E-001
8.6741700E+000,-1.8588068E-001
8.6761700E+000,-1.6301415E-001
8.6781700E+000,-1.3722671E-001
8.6801700E+000,-1.1113388E-001
8.6821700E+000,-8.1753573E-002
8.6841700E+000,-5.2373269E-002
8.6861700E+000,-2.2785088E-002
8.6881700E+000,6.9505612E-003
8.6901700E+000,3.6516239E-002
8.6921700E+000,6.4252213E-002
8.6941700E+000,9.1988188E-002
8.6961700E+000,1.1772934E-001
8.6981700E+000,1.4205535E-001
8.7001700E+000,1.6601389E-001
8.7021700E+000,1.8601667E-001
8.7041700E+000,2.0601944E-001
8.7061700E+000,2.2292028E-001
8.7081700E+000,2.3762060E-001
8.7101700E+000,2.5175926E-001
8.7121700E+000,2.5985189E-001
8.7141700E+000,2.6794452E-001
8.7161700E+000,2.7135704E-001
8.7181700E+000,2.7144949E-001
8.7201700E+000,2.7078886E-001
8.7221700E+000,2.6202151E-001
8.7241700E+000,2.5325417E-001
8.7261700E+000,2.3949519E-001
8.7281700E+000,2.2219513E-001
8.7301700E+000,2.0432447E-001
8.7321700E+000,1.8031141E-001
8.7341700E+000,1.5629835E-001
8.7361700E+000,1.3014922E-001
8.7381700E+000,1.0248476E-001
8.7401700E+000,7.4813986E-002
8.7421700E+000,4.7075318E-002
8.7441700E+000,1.9336649E-002
8.7461700E+000,-6.5604391E-003
8.7481700E+000,-3.1151106E-002
8.7501700E+000,-5.5283525E-002
8.7521700E+000,-7.4483033E-002
8.7541700E+000,-9.3682542E-002
8.7561700E+000,-1.0908423E-001
8.7581700E+000,-1.2179174E-001
8.7601700E+000,-1.3393245E-001
8.7621700E+000,-1.3997179E-001
8.7641700E+000,-1.4601113E-001
8.7661700E+000,-1.4840196E-001
8.7681700E+000,-1.4820453E-001
8.7701700E+000,-1.4755143E-001
8.7721700E+000,-1.4199304E-001
8.7741700E+000,-1.3643465E-001
8.7761700E+000,-1.2853085E-001
8.7781700E+000,-1.1896321E-001
8.7801700E+000,-1.0921394E-001
8.7821700E+000,-9.7509572E-002
8.7841700E+000,-8.5805205E-002
8.7861700E+000,-7.4141696E-002
8.7881700E+000,-6.2507173E-002
8.7901700E+000,-5.1050710E-002
8.7921700E+000,-4.1511006E-002
8.7941700E+000,-3.1971301E-002
8.7961700E+000,-2.4342821E-002
8.7981700E+000,-1.8070166E-002
8.8001700E+000,-1.2064412E-002
8.8021700E+000,-8.9317583E-003
8.8041700E+000,-5.7991049E-003
8.8061700E+000,-3.7443523E-003
8.8081700E+000,-2.4542646E-003
8.8101700E+000,-1.1752114E-003
8.8121700E+000,-1.4940447E-005
8.8141700E+000,1.1453305E-003
8.8161700E+000,2.8770587E-003
8.8181700E+000,5.0141798E-003
8.8201700E+000,7.2183824E-003
8.8221700E+000,1.0144698E-002
8.8241700E+000,1.3071013E-002
8.8261700E+000,1.5651592E-002
8.8281700E+000,1.7986905E-002
8.8301700E+000,2.0127240E-002
8.8321700E+000,2.0168689E-002
8.8341700E+000,2.0210137E-002
8.8361700E+000,1.8376381E-002
8.8381700E+000,1.5212352E-002
8.8401700E+000,1.1822387E-002
8.8421700E+000,6.0002860E-003
8.8441700E+000,1.7818515E-004
8.8461700E+000,-6.1283201E-003
8.8481700E+000,-1.2778463E-002
8.8501700E+000,-1.9309095E-002
8.8521700E+000,-2.4553234E-002
8.8541700E+000,-2.9797372E-002
8.8561700E+000,-3.3273137E-002
8.8581700E+000,-3.5494414E-002
8.8601700E+000,-3.7421647E-002
8.8621700E+000,-3.6183578E-002
8.8641700E+000,-3.4945509E-002
8.8661700E+000,-3.2019144E-002
8.8681700E+000,-2.7895099E-002
8.8701700E+000,-2.3599396E-002
8.8721700E+000,-1.7455839E-002
8.8741700E+000,-1.1312281E-002
8.8761700E+000,-4.2218680E-003
8.8781700E+000,3.5402465E-003
8.8801700E+000,1.1471213E-002
8.8821700E+000,2.1219826E-002
8.8841700E+000,3.0968438E-002
8.8861700E+000,4.2346199E-002
8.8881700E+000,5.4879680E-002
8.8901700E+000,6.7689967E-002
8.8921700E+000,8.3479989E-002
8.8941700E+000,9.9270010E-002
8.8961700E+000,1.1663958E-001
8.8981700E+000,1.3512968E-001
8.9001700E+000,1.5369562E-001
8.9021700E+000,1.7307784E-001
8.9041700E+000,1.9246006E-001
8.9061700E+000,2.1079629E-001
8.9081700E+000,2.2839050E-001
8.9101700E+000,2.4559617E-001
8.9121700E+000,2.5861935E-001
8.9141700E+000,2.7164254E-001
8.9161700E+000,2.8075695E-001
8.9181700E+000,2.8709848E-001
8.9201700E+000,2.9278968E-001
8.9221700E+000,2.9148022E-001
8.9241700E+000,2.9017077E-001
8.9261700E+000,2.8453033E-001
8.9281700E+000,2.7581747E-001
8.9301700E+000,2.6658248E-001
8.9321700E+000,2.5172685E-001
8.9341700E+000,2.3687123E-001
8.9361700E+000,2.1956509E-001
8.9381700E+000,2.0052055E-001
8.9401700E+000,1.8131487E-001
8.9421700E+000,1.6037446E-001
8.9441700E+000,1.3943405E-001
8.9461700E+000,1.1869677E-001
8.9481700E+000,9.8103581E-002
8.9501700E+000,7.7691910E-002
8.9521700E+000,5.9234214E-002
8.9541700E+000,4.0776518E-002
8.9561700E+000,2.4169257E-002
8.9581700E+000,8.8746986E-003
8.9601700E+000,-6.1321713E-003
8.9621700E+000,-1.8042158E-002
8.9641700E+000,-2.9952145E-002
8.9661700E+000,-4.0060750E-002
8.9681700E+000,-4.8891453E-002
8.9701700E+000,-5.7491260E-002
8.9721700E+000,-6.3605551E-002
8.9741700E+000,-6.9719841E-002
8.9761700E+000,-7.4273552E-002
8.9781700E+000,-7.7720184E-002
8.9801700E+000,-8.0915174E-002
8.9821700E+000,-8.1401310E-002
8.9841700E+000,-8.1887445E-002
8.9861700E+000,-8.0464613E-002
8.9881700E+000,-7.7687557E-002
8.9901700E+000,-7.4644990E-002
8.9921700E+000,-6.8744281E-002
8.9941700E+000,-6.2843572E-002
8.9961700E+000,-5.5608056E-002
8.9981700E+000,-4.7425626E-002
9.0001700E+000,-3.9173150E-002
9.0021700E+000,-3.0166650E-002
9.0041700E+000,-2.1160149E-002
9.0061700E+000,-1.2682604E-002
9.0081700E+000,-4.5802996E-003
9.0101700E+000,3.3078203E-003
9.0121700E+000,8.8903074E-003
9.0141700E+000,1.4472794E-002
9.0161700E+000,1.7852239E-002
9.0181700E+000,1.9668842E-002
9.0201700E+000,2.1101083E-002
9.0221700E+000,1.8395774E-002
9.0241700E+000,1.5690465E-002
9.0261700E+000,1.0227773E-002
9.0281700E+000,2.8089893E-003
9.0301700E+000,-4.9712851E-003
9.0321700E+000,-1.6642902E-002
9.0341700E+000,-2.8314520E-002
9.0361700E+000,-4.1793481E-002
9.0381700E+000,-5.6554577E-002
9.0401700E+000,-7.1428740E-002
9.0421700E+000,-8.7520056E-002
9.0441700E+000,-1.0361137E-001
9.0461700E+000,-1.1930037E-001
9.0481700E+000,-1.3470396E-001
9.0501700E+000,-1.4989840E-001
9.0521700E+000,-1.6284146E-001
9.0541700E+000,-1.7578452E-001
9.0561700E+000,-1.8667600E-001
9.0581700E+000,-1.9611208E-001
9.0601700E+000,-2.0524363E-001
9.0621700E+000,-2.1109699E-001
9.0641700E+000,-2.1695036E-001
9.0661700E+000,-2.2116237E-001
9.0681700E+000,-2.2420999E-001
9.0701700E+000,-2.2711893E-001
9.0721700E+000,-2.2853488E-001
9.0741700E+000,-2.2995083E-001
9.0761700E+000,-2.3096823E-001
9.0781700E+000,-2.3170290E-001
9.0801700E+000,-2.3239699E-001
9.0821700E+000,-2.3265423E-001
9.0841700E+000,-2.3291147E-001
9.0861700E+000,-2.3246760E-001
9.0881700E+000,-2.3152637E-001
9.0901700E+000,-2.3036618E-001
9.0921700E+000,-2.2684903E-001
9.0941700E+000,-2.2333188E-001
9.0961700E+000,-2.1747171E-001
9.0981700E+000,-2.0994940E-001
9.1001700E+000,-2.0201809E-001
9.1021700E+000,-1.8968397E-001
9.1041700E+000,-1.7734985E-001
9.1061700E+000,-1.6236787E-001
9.1081700E+000,-1.4550749E-001
9.1101700E+000,-1.2838849E-001
9.1121700E+000,-1.0848548E-001
9.1141700E+000,-8.8582481E-002
9.1161700E+000,-6.8309617E-002
9.1181700E+000,-4.7774372E-002
9.1201700E+000,-2.7422328E-002
9.1221700E+000,-9.0423753E-003
9.1241700E+000,9.3375771E-003
9.1261700E+000,2.4990387E-002
9.1281700E+000,3.8708557E-002
9.1301700E+000,5.1889684E-002
9.1321700E+000,5.9289710E-002
9.1341700E+000,6.6689735E-002
9.1361700E+000,7.0105731E-002
9.1381700E+000,7.0695448E-002
9.1401700E+000,7.0762242E-002
9.1421700E+000,6.5199904E-002
9.1441700E+000,5.9637567E-002
9.1461700E+000,5.1361248E-002
9.1481700E+000,4.1159625E-002
9.1501700E+000,3.0727320E-002
9.1521700E+000,1.7811778E-002
9.1541700E+000,4.8962362E-003
9.1561700E+000,-8.4896155E-003
9.1581700E+000,-2.2209106E-002
9.1601700E+000,-3.5861331E-002
9.1621700E+000,-4.8789464E-002
9.1641700E+000,-6.1717597E-002
9.1661700E+000,-7.3513228E-002
9.1681700E+000,-8.4505459E-002
9.1701700E+000,-9.5274606E-002
9.1721700E+000,-1.0364231E-001
9.1741700E+000,-1.1201001E-001
9.1761700E+000,-1.1866683E-001
9.1781700E+000,-1.2410993E-001
9.1801700E+000,-1.2930473E-001
9.1821700E+000,-1.3182659E-001
9.1841700E+000,-1.3434846E-001
9.1861700E+000,-1.3530428E-001
9.1881700E+000,-1.3514915E-001
9.1901700E+000,-1.3480546E-001
9.1921700E+000,-1.3243198E-001
9.1941700E+000,-1.3005851E-001
9.1961700E+000,-1.2677025E-001
9.1981700E+000,-1.2283303E-001
9.2001700E+000,-1.1882963E-001
9.2021700E+000,-1.1411380E-001
9.2041700E+000,-1.0939798E-001
9.2061700E+000,-1.0467856E-001
9.2081700E+000,-9.9956582E-002
9.2101700E+000,-9.5282535E-002
9.2121700E+000,-9.1124416E-002
9.2141700E+000,-8.6966297E-002
9.2161700E+000,-8.3259702E-002
9.2181700E+000,-7.9873420E-002
9.2201700E+000,-7.6534471E-002
9.2221700E+000,-7.3705058E-002
9.2241700E+000,-7.0875645E-002
9.2261700E+000,-6.8037232E-002
9.2281700E+000,-6.5192434E-002
9.2301700E+000,-6.2283193E-002
9.2321700E+000,-5.8680239E-002
9.2341700E+000,-5.5077284E-002
9.2361700E+000,-5.0658831E-002
9.2381700E+000,-4.5661862E-002
9.2401700E+000,-4.0526456E-002
9.2421700E+000,-3.3900824E-002
9.2441700E+000,-2.7275193E-002
9.2461700E+000,-1.9902943E-002
9.2481700E+000,-1.2001042E-002
9.2501700E+000,-4.0667982E-003
9.2521700E+000,4.2155949E-003
9.2541700E+000,1.2497988E-002
9.2561700E+000,2.0331796E-002
9.2581700E+000,2.7847377E-002
9.2601700E+000,3.5213995E-002
9.2621700E+000,4.0977076E-002
9.2641700E+000,4.6740156E-002
9.2661700E+000,5.1190449E-002
9.2681700E+000,5.4709449E-002
9.2701700E+000,5.8046908E-002
9.2721700E+000,5.9430135E-002
9.2741700E+000,6.0813362E-002
9.2761700E+000,6.1286476E-002
9.2781700E+000,6.1113955E-002
9.2801700E+000,6.0877500E-002
9.2821700E+000,5.9952816E-002
9.2841700E+000,5.9028133E-002
9.2861700E+000,5.8134764E-002
9.2881700E+000,5.7263609E-002
9.2901700E+000,5.6456302E-002
9.2921700E+000,5.6336284E-002
9.2941700E+000,5.6216266E-002
9.2961700E+000,5.6867997E-002
9.2981700E+000,5.8067207E-002
9.3001700E+000,5.9413485E-002
9.3021700E+000,6.2342907E-002
9.3041700E+000,6.5272329E-002
9.3061700E+000,6.9300428E-002
9.3081700E+000,7.4107931E-002
9.3101700E+000,7.9052290E-002
9.3121700E+000,8.5469876E-002
9.3141700E+000,9.1887461E-002
9.3161700E+000,9.8803309E-002
9.3181700E+000,1.0607263E-001
9.3201700E+000,1.1331822E-001
9.3221700E+000,1.2030851E-001
9.3241700E+000,1.2729879E-001
9.3261700E+000,1.3342520E-001
9.3281700E+000,1.3893878E-001
9.3301700E+000,1.4424938E-001
9.3321700E+000,1.4737494E-001
9.3341700E+000,1.5050050E-001
9.3361700E+000,1.5198996E-001
9.3381700E+000,1.5231878E-001
9.3401700E+000,1.5241545E-001
9.3421700E+000,1.5001325E-001
9.3441700E+000,1.4761105E-001
9.3461700E+000,1.4379185E-001
9.3481700E+000,1.3896742E-001
9.3501700E+000,1.3396097E-001
9.3521700E+000,1.2699522E-001
9.3541700E+000,1.2002948E-001
9.3561700E+000,1.1188352E-001
9.3581700E+000,1.0290033E-001
9.3601700E+000,9.3750723E-002
9.3621700E+000,8.2809795E-002
9.3641700E+000,7.1868867E-002
9.3661700E+000,5.9924866E-002
9.3681700E+000,4.7269282E-002
9.3701700E+000,3.4524665E-002
9.3721700E+000,2.0821642E-002
9.3741700E+000,7.1186180E-003
9.3761700E+000,-6.5098174E-003
9.3781700E+000,-2.0085340E-002
9.3801700E+000,-3.3518604E-002
9.3821700E+000,-4.5420493E-002
9.3841700E+000,-5.7322383E-002
9.3861700E+000,-6.7308889E-002
9.3881700E+000,-7.5936618E-002
9.3901700E+000,-8.4178003E-002
9.3921700E+000,-8.8260507E-002
