KP,Surface
1842.393695646766,14.08504713560551
1845.8934412068963,14.011494908064899
1849.3922161839134,13.936184195039546
1852.889878977311,13.859892475764713
1856.386345947549,13.783177927945363
1859.8817338755002,13.706439686372077
1863.3760344505513,13.629958205717212
1866.8692030227298,13.554086110558902
1870.3611823254878,13.479426628473053
1873.8519747501355,13.407672427084826
1877.3418614010534,13.346903932762336
1880.8314435629325,13.318536718502399
1884.321102096159,13.33859833577186
1887.811165109285,13.387697712527302
1891.3020943650445,13.451990065040619
1894.794043151599,13.52319065858267
1898.2875079318433,13.598732117178995
1901.782621944435,13.67562183388647
1905.2788169571688,13.753395275201893
1908.7769565560438,13.831837347271371
1912.2763438560282,13.910708431620556
1915.7767840870465,13.989772800819171
1919.279558817343,14.069265710279867
1922.7823335476396,14.148758619740567
1926.28785974463,14.228502818999186
1929.7940252992362,14.308305410404284
1933.3008786846513,14.38812365728262
1936.8102748865947,14.46799978030663
1940.3196710885377,14.547875903330642
1943.8308772672708,14.627649431042196
1947.343208106157,14.707359209394955
1950.8558531149613,14.787008149973468
1954.370714039056,14.866227987235032
1957.8855749631507,14.945447824496593
1961.402145721659,15.023852240304544
1964.9190519633746,15.10209666389185
1968.437332044096,15.178699847328367
1971.9561979092891,15.254196473921874
1975.4761943409014,15.327023573541888
1978.9974601443037,15.395485011018152
1982.5198595928582,15.459918795314358
1986.043456966349,15.520915016962377
1989.5681104799737,15.579625584010326
1993.0945624173837,15.636610246107772
1996.622213045629,15.693432076128975
2000.1513193551054,15.750056164088416
2003.6819156024405,15.806897850229488
2007.2147310357204,15.86406363769036
2010.747546469,15.92122942515123
2014.284382960504,15.979061302388356
2017.822193066043,16.037054459148997
2021.3600031715819,16.095047615909646
2024.9010601751966,16.153358174296145
2028.4444744347181,16.211899167035618
2031.9878886942402,16.27044015977509
2035.531302953762,16.328981152514565
2039.0794870292661,16.387806472513347
2042.628535067785,16.44668329308092
2046.1775831063042,16.505560113648492
2049.726631144823,16.564436934216065
2053.279800885444,16.6234671192362
2056.8341399967385,16.68254081538081
2060.3884791080322,16.741614511525416
2063.942818219327,16.80068820767003
2067.4997090147804,16.85980431322183
2071.0587112365,16.918955511022784
2074.6177134582194,16.978106708823745
2078.1767156799397,17.03725790662471
2081.736949399804,17.096394339771663
2085.2997884734414,17.155499536860965
2088.8626275470792,17.214604733950267
2092.4254666207175,17.27370993103958
2095.9890858312515,17.332762566021312
2099.55482473348,17.391672385731297
2103.120563635709,17.450582205441286
2106.686302537938,17.509492025151275
2110.2531287420497,17.568159307681274
2113.8208103953893,17.62663577085712
2117.388492048729,17.685112234032967
2120.956627745263,17.7432096473465
2124.5255671939694,17.80063606249567
2128.0945066426766,17.858062477644836
2131.664457316441,17.913121227947947
2135.2346855347787,17.96753014019045
2138.8058647664147,18.017592980276863
2142.3774205766413,18.065934879416627
2145.9502288908357,18.105317119405246
2149.523560867951,18.1403018762933
2153.097588859961,18.169409465613256
2156.6726684145497,18.19155598715851
2160.2480947839445,18.21197931579767
2163.824870790149,18.22820060818011
2167.4016896230205,18.244388078579767
2170.9806126267677,18.258913798593237
2174.5595356305143,18.273439518606708
2178.1397136552396,18.287949845836557
2181.721639565569,18.30243873531726
2185.3035654758987,18.316927624797955
2188.8860873529343,18.331439788284765
2192.47114751019,18.34605107802951
2196.056207667445,18.36066236777426
2199.6412678247007,18.37527365751901
2203.2275710873428,18.389919894052753
2206.815381510357,18.404608500618888
2210.4031919333706,18.41929710718502
2213.9910023563843,18.433985713751156
2217.5796021131373,18.448685758259995
2221.1695183904817,18.463404879980864
2224.759434667827,18.478124001701737
2228.349350945172,18.49284312342261
2231.9394355684276,18.507562935383522
2235.530654692137,18.522287398943238
2239.1218738158464,18.537011862502958
2242.7130929395557,18.551736326062674
2246.304312063265,18.56646078962239
2249.895924608353,18.581163056818788
2253.487588205753,18.59586244370491
2257.0792518031526,18.610561830591024
2260.670915400552,18.625261217477146
2264.2622814490455,18.63991411723903
2267.8535787636656,18.654556278463254
2271.4448760782852,18.669198439687477
2275.036090566894,18.683830957395262
2278.6263613799806,18.69835360200569
2282.216632193067,18.712876246616112
2285.8069030061542,18.727398891226542
2289.396106599018,18.74161070063217
2292.985137037209,18.75577207755242
2296.5739972639512,18.769561172703277
2300.162374037122,18.782292871577702
2303.7507273603655,18.794593706219846
2307.3389387014345,18.804285788972123
2310.9271900872704,18.812637288435628
2314.5155335258632,18.817907127131406
2318.104084123151,18.8207263356971
2321.692809126949,18.821482363425933
2325.2820179612627,18.820014573206688
2328.871476668684,18.817398297544468
2332.4615378997823,18.81392461398935
2336.0523318462133,18.809408256207305
