KP,Er
7309.3733,-7.18526452960484
7310.8733,-7.1249846484423
7312.3733,-7.06468466728604
7313.8733,-7.00438468612979
7315.3733,-6.94408470497353
7316.8733,-6.88378472381727
7318.3733,-6.82348474266102
7319.8733,-6.76320486149848
7321.3733,-6.70290488034223
7322.8733,-6.64260489918597
7324.3733,-6.58230491802971
7325.8733,-6.52200493687346
7327.3733,-6.4617049557172
7328.8733,-6.40142507455466
7330.3733,-6.34112509339841
7331.8733,-6.28082511224215
7333.3733,-6.2205251310859
7334.8733,-6.16022514992964
7336.3733,-6.09992516877339
7337.8733,-6.03964528761085
7339.3733,-5.97934530645459
7340.8733,-5.91904532529834
7342.3733,-5.85874534414208
7343.8733,-5.79844536298582
7345.3733,-5.73814538182957
7346.8733,-5.67784540067331
7348.3733,-5.61756551951078
7349.8733,-5.55726553835452
7349.96,-5.55475303913968
7351.46,-5.49445305798342
7352.96,-5.43415307682716
7354.46,-5.37385309567091
7355.96,-5.31355311451465
7357.46,-5.2532531333584
7358.96,-5.19295315220214
7360.46,-5.13265317104588
7361.96,-5.07235318988963
7363.46,-5.01205320873337
7364.96,-4.95175322757712
7366.46,-4.89145324642086
7367.96,-4.83115326526461
7369.46,-4.77085328410835
7370.96,-4.71055330295209
7372.46,-4.65025332179584
7373.96,-4.58995334063958
7375.46,-4.52967345947704
7376.96,-4.46937347832079
7378.46,-4.40907349716453
7379.96,-4.34877351600828
7381.46,-4.28847353485202
7382.96,-4.22817355369577
7384.46,-4.16787357253951
7385.96,-4.10757359138325
7387.46,-4.047273610227
7388.96,-3.98697362907074
7390.46,-3.92667364791449
7391.96,-3.86637366675823
7393.46,-3.80607368560197
7394.96,-3.74577370444572
7396.46,-3.68547372328946
7397.96,-3.62517374213321
7399.46,-3.56487376097695
7400.96,-3.50457377982069
7402.46,-3.44427379866444
7403.96,-3.38397381750818
7405.46,-3.32367383635193
7406.96,-3.26337385519567
7408.46,-3.20307387403941
7409.96,-3.14277389288316
7411.46,-3.0824739117269
7412.96,-3.02217393057065
7414.46,-2.96187394941439
7415.96,-2.90159406825185
7417.46,-2.8412940870956
7418.96,-2.78099410593934
7420.46,-2.72069412478309
7421.96,-2.66039414362683
7423.46,-2.60009416247057
7424.96,-2.53979418131432
7426.46,-2.47949420015806
7427.96,-2.41919421900181
7429.46,-2.35889423784555
7430.96,-2.2985942566893
7432.46,-2.23829427553304
7433.96,-2.17799429437678
7435.46,-2.11769431322053
7436.96,-2.05739433206427
7438.46,-1.99709435090802
7439.96,-1.93679436975176
7441.46,-1.8764943885955
7442.96,-1.81619440743925
7444.46,-1.75589442628299
7445.96,-1.69559444512674
7447.46,-1.63529446397048
7448.96,-1.57499448281422
7450.46,-1.51469450165797
7451.96,-1.45439452050171
7453.46,-1.39409453934546
7454.96,-1.3337945581892
7456.46,-1.27351467702666
7457.96,-1.21321469587041
7459.46,-1.15291471471415
7460.96,-1.0926147335579
7462.46,-1.03231475240164
7463.96,-0.972014771245385
7465.46,-0.911714790089128
7466.96,-0.851414808932872
7468.46,-0.791114827776616
7469.96,-0.730814846620361
7471.46,-0.670514865464105
7472.96,-0.610214884307849
7474.46,-0.549914903151593
7475.96,-0.489614921995337
7477.46,-0.429314940839082
7478.96,-0.369014959682826
7480.46,-0.308714978526569
7481.96,-0.248414997370314
7483.46,-0.188115016214057
7484.96,-0.127815035057802
7486.46,-0.0675150539015457
7487.96,-0.00721507274529021
7489.46,0.0530849084109661
7490.96,0.113384889567222
7492.46,0.173684870723477
7493.96,0.233984851879734
7495.46,0.29426473304227
7496.96,0.354564714198527
7498.46,0.414864695354782
7499.96,0.475164676511039
7501.46,0.535464657667294
7502.96,0.59576463882355
7504.46,0.656064619979806
7505.96,0.716364601136061
7507.46,0.776664582292319
7508.96,0.836964563448573
7510.46,0.897264544604829
7511.96,0.957564525761086
7513.46,1.01786450691734
7514.96,1.0781644880736
7516.46,1.13846446922985
7517.96,1.19876445038611
7519.46,1.25906443154237
7520.96,1.31936441269862
7522.46,1.37966439385488
7523.96,1.43996437501113
7525.46,1.50026435616739
7526.96,1.56056433732365
7528.46,1.6208643184799
7529.96,1.68116429963616
7531.46,1.74146428079241
7532.96,1.80176426194867
7534.46,1.86206424310492
7535.96,1.92234412426746
7537.46,1.98264410542372
7538.96,2.04294408657997
7540.46,2.10324406773623
7541.96,2.16354404889248
7543.46,2.22384403004874
7544.96,2.284144011205
7546.46,2.34444399236125
7547.96,2.40474397351751
7549.46,2.46504395467376
7550.96,2.52534393583002
7552.46,2.58564391698628
7553.96,2.64594389814253
7555.46,2.70624387929879
7556.96,2.76654386045504
7558.46,2.8268438416113
7559.96,2.88714382276756
7561.46,2.94744380392381
7562.96,3.00774378508007
7564.46,3.06804376623632
7565.96,3.12834374739258
7567.46,3.18864372854883
7568.96,3.24894370970509
7570.46,3.30924369086135
7571.96,3.3695436720176
7573.46,3.42984365317386
7574.96,3.49014363433011
7576.46,3.55042351549265
7577.96,3.61072349664891
7579.46,3.67102347780516
7580.96,3.73132345896142
7582.46,3.79162344011768
7583.96,3.85192342127393
7585.46,3.91222340243019
7586.96,3.97252338358644
7588.46,4.0328233647427
7589.96,4.09312334589895
7591.46,4.15342332705521
7592.96,4.21372330821147
7594.46,4.27402328936772
7595.96,4.33432327052398
7597.46,4.39462325168024
7598.96,4.45492323283649
7600.46,4.51522321399274
7601.96,4.575523195149
7603.46,4.63582317630526
7604.96,4.69612315746151
7606.46,4.75642313861777
7607.96,4.81672311977403
7609.46,4.87702310093028
7610.96,4.93732308208654
7612.46,4.99762306324279
7613.96,5.05792304439905
7615.46,5.1182230255553
7616.96,5.17850290671784
7618.46,5.2388028878741
7619.96,5.29910286903035
7621.46,5.35940285018661
7622.96,5.41970283134287
7624.46,5.48000281249912
7625.96,5.54030279365538
7627.46,5.60060277481163
7628.96,5.66090275596789
7630.46,5.72120273712415
7631.96,5.7815027182804
7633.46,5.84180269943666
7634.96,5.90210268059291
7636.46,5.96240266174917
7637.96,6.02270264290542
7639.46,6.08300262406168
7640.96,6.14330260521794
7642.46,6.20360258637419
7643.96,6.26390256753045
7645.46,6.3242025486867
7646.96,6.38450252984296
7648.46,6.44480251099922
7649.96,6.50510249215547
7651.46,6.56540247331173
7652.96,6.62570245446798
7654.46,6.68600243562424
7655.96,6.74628231678678
7657.46,6.80658229794303
7658.96,6.86688227909929
7660.46,6.92718226025554
7661.96,6.9874822414118
7663.46,7.04778222256805
7664.96,7.10808220372431
7666.46,7.16838218488057
7667.96,7.22868216603682
7669.46,7.28898214719308
7670.96,7.34928212834934
7672.46,7.40958210950559
7673.96,7.46988209066184
7675.46,7.5301820718181
7676.96,7.59048205297436
7678.46,7.65078203413061
7679.96,7.71108201528687
7681.46,7.77138199644313
7682.96,7.83168197759938
7684.46,7.89198195875564
7685.96,7.95228193991189
7687.46,8.01258192106815
7688.96,8.0728819022244
7690.46,8.13318188338066
7691.96,8.19348186453692
7693.46,8.25378184569317
7694.96,8.31408182684943
7696.46,8.37436170801197
7697.96,8.43466168916822
7699.46,8.49496167032448
7700.96,8.55526165148073
7702.46,8.61556163263699
7703.96,8.67586161379325
7705.46,8.7361615949495
7706.96,8.79646157610576
7708.46,8.85676155726201
7709.96,8.91706153841827
7711.46,8.97736151957453
7712.96,9.03766150073078
7714.46,9.09796148188704
7715.96,9.15826146304329
7717.46,9.21856144419955
7718.96,9.27886142535581
7720.46,9.33916140651206
7721.96,9.39946138766832
7723.46,9.45976136882457
7724.96,9.52006134998083
7726.46,9.58036133113708
7727.96,9.64066131229334
7729.46,9.7009612934496
7730.96,9.76126127460585
7732.46,9.82156125576211
7733.96,9.88186123691837
7735.46,9.94216121807462
7736.96,10.0024410992372
7738.46,10.0627410803934
7739.96,10.1230410615497
7741.46,10.1833410427059
7742.96,10.2436410238622
7744.46,10.3039410050184
7745.96,10.3642409861747
7747.46,10.4245409673309
7748.96,10.4848409484872
7750.46,10.5451409296435
7751.96,10.6054409107997
7753.46,10.665740891956
7754.96,10.7260408731122
7756.46,10.7863408542685
7757.96,10.8466408354247
7759.46,10.906940816581
7760.96,10.9672407977373
7762.46,11.0275407788935
7763.96,11.0878407600498
7765.46,11.148140741206
7766.96,11.2084407223623
7768.46,11.2687407035185
7769.96,11.3290406846748
7771.46,11.389340665831
7772.96,11.4496406469873
7774.46,11.5099406281436
7775.96,11.5702205093061
7777.46,11.6305204904623
7778.96,11.6908204716186
7780.46,11.7511204527749
7781.96,11.8114204339311
7783.46,11.8717204150874
7784.96,11.9320203962436
7786.46,11.9923203773999
7787.96,12.0526203585561
7789.46,12.1129203397124
7790.96,12.1732203208687
7792.46,12.2335203020249
7793.96,12.2938202831812
7795.46,12.3541202643374
7796.96,12.4144202454937
7798.46,12.4747202266499
7799.96,12.5350202078062
7801.46,12.5953201889624
7802.96,12.6556201701187
7804.46,12.715920151275
7805.96,12.7762201324312
7807.46,12.8365201135875
7808.96,12.8968200947437
7810.46,12.9569793759439
7811.96,13.0163547573891
7813.46,13.074825639117
7814.96,13.1323920211275
7816.46,13.1890338034269
7817.96,13.2447911860028
7819.46,13.2996440688612
7820.96,13.3535924520024
7822.46,13.4066363354261
7823.96,13.4587556191389
7825.46,13.509990503128
7826.96,13.5603208873997
7828.46,13.6097467719541
7829.96,13.6582480567975
7831.46,13.7058649419172
7832.96,13.7525773273196
7834.46,13.7983852130046
7835.96,13.8432684989786
7837.46,13.8872673852289
7838.96,13.9303617717619
7840.46,13.9725516585776
7841.96,14.0138169456822
7843.46,14.0541978330632
7844.96,14.0936742207268
7846.46,14.1322461086731
7847.96,14.169913496902
7849.46,14.2066562854199
7850.96,14.2425146742142
7852.46,14.2774685632911
7853.96,14.3115179526506
7855.46,14.3446427422991
7856.96,14.376883132224
7858.46,14.4082190224316
7859.96,14.4386504129217
7861.46,14.4681572037009
7862.96,14.4967795947564
7864.46,14.5244974860945
7865.96,14.5513108777154
7867.46,14.5772197696188
7868.96,14.6022040618112
7870.46,14.62630395428
7871.96,14.6494993470315
7873.46,14.6721118399651
7874.96,14.6947243328986
7876.46,14.7173368258322
7877.96,14.7399493187658
7879.46,14.7625618116994
7880.96,14.785174304633
7882.46,14.8077867975666
7883.96,14.8303992905002
7885.46,14.8530117834338
7886.96,14.8756242763674
7888.46,14.898236769301
7889.96,14.9208492622346
7891.46,14.9434617551682
7892.96,14.9660742481018
7894.46,14.9886867410354
7895.96,15.011299233969
7897.46,15.0339117269026
7898.96,15.0565242198362
7900.46,15.0791367127698
7901.96,15.1017492057034
7903.46,15.124361698637
7904.96,15.1469741915706
7906.46,15.1695866845042
7907.96,15.1921991774378
7909.46,15.2148116703714
7910.96,15.2374040633112
7912.46,15.2600165562448
7913.96,15.2826290491784
7915.46,15.305241542112
7916.96,15.3278540350456
7918.46,15.3504665279792
7919.96,15.3730790209128
7921.46,15.3956915138464
7922.96,15.41830400678
7924.46,15.4409164997136
7925.96,15.4635289926472
7927.46,15.4861414855808
7928.96,15.5087539785144
7930.46,15.531366471448
7931.96,15.5539789643816
7933.46,15.5765914573152
7934.96,15.5992039502488
7936.46,15.6218164431824
7937.96,15.644428936116
7939.46,15.6670414290496
7940.96,15.6896539219831
7942.46,15.7122664149167
7943.96,15.7348789078503
7945.46,15.7574914007839
7946.96,15.7801038937175
7948.46,15.8027163866511
7949.96,15.8253288795847
7951.46,15.8479413725183
7952.96,15.8705538654519
7954.46,15.8931663583855
7955.96,15.9157788513191
7957.46,15.9383913442527
7958.96,15.9610038371863
7960.46,15.9835962301262
7961.96,16.0062087230598
7963.46,16.0288212159934
7964.96,16.051433708927
7966.46,16.0740462018606
7967.96,16.0966586947942
7969.46,16.1192711877278
7970.96,16.1418836806613
7972.46,16.1644961735949
7973.96,16.1871086665285
7975.46,16.2097211594621
7976.96,16.2323336523957
7978.46,16.2549461453293
7979.96,16.2775586382629
7981.46,16.3001711311965
7982.96,16.3227836241301
7984.46,16.3453961170637
7985.96,16.3680086099973
7987.46,16.3906211029309
7988.96,16.4132335958645
7990.46,16.4358460887981
7991.96,16.4584585817317
7993.46,16.4810710746653
7994.96,16.5036835675989
7996.46,16.5262960605325
7997.96,16.5489085534661
7999.46,16.5715210463997
8000.96,16.5941335393333
8002.46,16.6167460322669
8003.96,16.6393585252005
8005.46,16.6619710181341
8006.96,16.6845835110677
8008.46,16.7071960040012
8009.96,16.7298084969348
8011.46,16.7524008898747
8012.96,16.7750133828083
8014.46,16.7976258757419
8015.96,16.8202383686755
8017.46,16.8428508616091
8018.96,16.8654633545427
8020.46,16.8880758474763
8021.96,16.9102260405544
8023.46,16.9306476341726
8024.96,16.9492602283562
8026.46,16.9660638231051
8027.96,16.9810584184192
8029.46,16.9942440142987
8030.96,17.0056206107436
8032.46,17.0151882077537
8033.96,17.0229267053354
8035.46,17.0288763034762
8036.96,17.0330169021822
8038.46,17.0355495013908
8039.96,17.037820800681
8041.46,17.0400920999712
8042.96,17.0423633992614
8044.46,17.0446346985517
8045.96,17.0469059978419
8047.46,17.0491772971321
8048.96,17.0514485964223
8050.46,17.0537198957125
8051.96,17.055971095009
8053.46,17.0582423942993
8054.96,17.0605136935895
8056.46,17.0627849928797
8057.96,17.0650562921699
8059.46,17.0673275914601
8060.96,17.0695988907503
8062.46,17.0718701900406
8063.96,17.0741414893308
8065.46,17.076412788621
8066.96,17.0786840879112
8068.46,17.0809553872014
8069.96,17.0832266864917
8071.46,17.0854979857819
8072.96,17.0877692850721
8074.46,17.0900405843623
8075.96,17.0923118836525
8077.46,17.0945831829428
8078.96,17.096854482233
8080.46,17.0991257815232
8081.96,17.1013970808134
8083.46,17.1036683801036
8084.96,17.1059396793939
8086.46,17.1082109786841
8087.96,17.1104822779743
8089.46,17.1127535772645
8090.96,17.1150248765547
8092.46,17.1172760758512
8093.96,17.1195473751414
8095.46,17.1218186744317
8096.96,17.1240899737219
8098.46,17.1263612730121
8099.96,17.1286325723023
8101.46,17.1309038715925
8102.96,17.1331751708828
8104.46,17.135446470173
8105.96,17.1377177694632
8107.46,17.1399890687534
8108.96,17.1422603680436
8110.46,17.1445316673339
8111.96,17.1468029666241
8113.46,17.1490742659143
8114.96,17.1513455652045
8116.46,17.1536168644947
8117.96,17.155888163785
8119.46,17.1581594630752
8120.96,17.1604307623654
8122.46,17.1627020616556
8123.96,17.1649733609458
8125.46,17.167244660236
8126.96,17.1695159595263
8128.46,17.1717872588165
8129.96,17.1740585581067
8131.46,17.1765308573341
8132.96,17.1798674562914
8134.46,17.1841085549661
8135.96,17.1892541533581
8137.46,17.1953042514674
8138.96,17.2022588492941
8140.46,17.2101179468381
8141.96,17.2188815440995
8143.46,17.2285496410782
8144.96,17.2391222377743
8146.46,17.2505993341877
8147.96,17.2629809303185
8149.46,17.2762670261666
8150.96,17.290457621732
8152.46,17.3055527170148
8153.96,17.3215523120149
8155.46,17.3384564067324
8156.96,17.3562650011672
8158.46,17.3749780953193
8159.96,17.3946157891826
8161.46,17.4151378827694
8162.96,17.4365644760736
8164.46,17.4588955690951
8165.96,17.482131161834
8167.46,17.5062712542902
8168.96,17.5313158464638
8170.46,17.5572649383547
8171.96,17.584118529963
8173.46,17.6118766212886
8174.96,17.6405392123315
8176.46,17.6701063030918
8177.96,17.7005778935694
8179.46,17.7319539837644
8180.96,17.7642345736767
8182.46,17.7974196633064
8183.96,17.8315092526534
8185.46,17.8665033417177
8186.96,17.9024019304994
8188.46,17.9392050189984
8189.96,17.9769126072148
8191.46,18.0155246951485
8192.96,18.0550412827996
8194.46,18.095462370168
8195.96,18.1367879572538
8197.46,18.1790180440569
8198.96,18.2221526305773
8200.46,18.2661917168151
8201.96,18.3106730029147
8203.46,18.3551341890206
8203.707,18.3624706867279
8205.207,18.4069318728338
8206.707,18.4513930589397
8208.207,18.4958743450393
8209.707,18.5403355311451
8211.207,18.5848168172447
8212.707,18.6292780033506
8214.207,18.6737592894502
8215.707,18.7182204755561
8217.207,18.762681661662
8218.707,18.8071629477616
8220.207,18.8516241338675
8221.707,18.8961054199671
8223.207,18.9405666060729
8224.707,18.9850277921788
8226.207,19.0295090782784
8227.707,19.0739702643843
8229.207,19.1184515504839
8230.707,19.1629127365898
8232.207,19.2073940226894
8233.707,19.2518552087952
8235.207,19.2963163949011
8236.707,19.3407976810007
8238.207,19.3852588671066
8239.707,19.4297401532062
8241.207,19.4742013393121
8242.707,19.5186826254117
8244.207,19.5631438115176
8245.707,19.6076049976234
8247.207,19.652086283723
8248.707,19.6965474698289
8250.207,19.7410287559285
8251.707,19.7854899420344
8253.207,19.829971228134
8254.707,19.8744324142399
8256.207,19.9188936003457
8257.707,19.9633748864454
8259.207,20.0078360725512
8260.707,20.0523173586508
8262.207,20.0967785447567
8263.707,20.1412598308563
8265.207,20.1857210169622
8266.707,20.2301822030681
8268.207,20.2746634891677
8269.707,20.3191246752735
8271.207,20.3636059613731
8272.707,20.408067147479
8274.207,20.4525283335849
8275.707,20.4970096196845
8277.207,20.5414708057904
8278.707,20.58595209189
8280.207,20.6304132779959
8281.707,20.6748945640954
8283.207,20.7193557502013
8284.707,20.7638169363072
8286.207,20.8082982224068
8287.707,20.8527594085127
8289.207,20.8972406946123
8290.707,20.9417018807182
8292.207,20.9861831668178
8293.707,21.0306443529236
8295.207,21.0751055390295
8296.707,21.1195868251291
8298.207,21.164048011235
8299.707,21.2085292973346
8301.207,21.2529904834405
8302.707,21.2974717695401
8304.207,21.341932955646
8305.707,21.3863941417518
8307.207,21.4308754278514
8308.707,21.4753366139573
8310.207,21.5198179000569
8311.707,21.5642790861628
8313.207,21.6087603722624
8314.707,21.6532215583683
8316.207,21.6976827444741
8317.707,21.7421640305737
8319.207,21.7866252166796
8320.707,21.8311065027792
8322.207,21.8755676888851
8323.707,21.9200489749847
8325.207,21.9645101610906
8326.707,22.0089713471965
8328.207,22.0534526332961
8329.707,22.0979138194019
8331.207,22.1423951055015
8332.707,22.1868562916074
8334.207,22.2313174777133
8335.707,22.2757987638129
8337.207,22.3202599499188
8338.707,22.3647412360184
8340.207,22.4092024221242
8341.707,22.4536837082238
8343.207,22.4981448943297
8344.707,22.5426060804356
8346.207,22.5870873665352
8347.707,22.6315485526411
8349.207,22.6760298387407
8350.707,22.7204910248466
8352.207,22.7649723109462
8353.707,22.809433497052
8355.207,22.8538946831579
8356.707,22.8983759692575
8358.207,22.9428371553634
8359.707,22.987318441463
8361.207,23.0317796275689
8362.707,23.0762609136685
8364.207,23.1207220997743
8365.707,23.1651832858802
8367.207,23.2096645719798
8368.707,23.2541257580857
8370.207,23.2986070441853
8371.707,23.3430682302912
8373.207,23.3875495163908
8374.707,23.4320107024967
8376.207,23.4764718886025
8377.707,23.5209531747021
8379.207,23.565414360808
8380.707,23.6098956469076
8382.207,23.6543568330135
8383.707,23.6988180191194
8385.207,23.743299305219
8386.707,23.7877604913248
8388.207,23.8322417774244
8389.707,23.8767029635303
8391.207,23.9211842496299
8392.707,23.9656454357358
8394.207,24.0101066218417
8395.707,24.0545879079413
8397.207,24.0990490940472
8398.707,24.1435303801468
8400.207,24.1879915662526
8401.707,24.2324728523522
8403.207,24.2769340384581
8404.707,24.321395224564
8406.207,24.3658765106636
8407.707,24.4103376967695
8409.207,24.4548189828691
8410.707,24.4992801689749
8412.207,24.5437614550745
8413.707,24.5882226411804
8415.207,24.6326838272863
8416.707,24.6771651133859
8418.207,24.7216262994918
8419.707,24.7661075855914
8421.207,24.8105687716973
8422.707,24.8550500577969
8424.207,24.8995112439027
8425.707,24.9439724300086
8427.207,24.9884537161082
8428.707,25.0329149022141
8430.207,25.0773961883137
8431.707,25.1218573744196
8433.207,25.1663185605255
8434.707,25.210799846625
8436.207,25.2552610327309
8437.707,25.2997423188305
8439.207,25.3442035049364
8440.707,25.388684791036
8442.207,25.4331459771419
8443.707,25.4776071632478
8445.207,25.5220884493474
8446.707,25.5665496354532
8448.207,25.6110309215528
8449.707,25.6554921076587
8451.207,25.6999733937583
8452.707,25.7444345798642
8454.207,25.7888957659701
8455.707,25.8333770520697
8457.207,25.8778382381755
8458.707,25.9223195242752
8460.207,25.966780710381
8461.707,26.0112619964806
8463.207,26.0557231825865
8464.707,26.1001843686924
8466.207,26.144665654792
8467.707,26.1891268408979
8469.207,26.2336081269975
8470.707,26.2780693131033
8472.207,26.3225505992029
8473.707,26.3670117853088
8475.207,26.4114729714147
8476.707,26.4559542575143
8478.207,26.5004154436202
8479.707,26.5448967297198
8481.207,26.5893579158257
8482.707,26.6338392019252
8484.207,26.6783003880311
8485.707,26.722761574137
8487.207,26.7672428602366
8488.707,26.8117040463425
8490.207,26.8561853324421
8491.707,26.900646518548
8493.207,26.9451077046538
8494.707,26.9895889907534
8496.207,27.0340501768593
8497.707,27.0785314629589
8499.207,27.1229926490648
8500.707,27.1674739351644
8502.207,27.2119351212703
8503.707,27.2563963073762
8505.207,27.3008775934758
8506.707,27.3453387795816
8508.207,27.3898200656812
8509.707,27.4342812517871
8511.207,27.4787625378867
8512.707,27.5232237239926
8514.207,27.5676849100985
8515.707,27.6121661961981
8517.207,27.6566273823039
8518.707,27.7011086684035
8520.207,27.7455698545094
8521.707,27.790051140609
8523.207,27.8345123267149
8524.707,27.8789735128208
8526.207,27.9234547989204
8527.707,27.9679159850263
8529.207,28.0123972711258
8530.707,28.0568584572317
8532.207,28.1013397433313
8533.707,28.1458009294372
8535.207,28.1902621155431
8536.707,28.2347434016427
8538.207,28.2792045877486
8539.707,28.3236858738482
8541.207,28.368147059954
8542.707,28.4126082460599
8544.207,28.4570895321595
8545.707,28.5015507182654
8547.207,28.546032004365
8548.707,28.5904931904709
8550.207,28.6349744765705
8551.707,28.6794356626764
8553.207,28.7238968487822
8554.707,28.7683781348818
8556.207,28.8128393209877
8557.707,28.8573206070873
8559.207,28.9017817931932
8560.707,28.9462630792928
8562.207,28.9907242653987
8563.707,29.0351854515045
8565.207,29.0796667376041
8566.707,29.12412792371
8568.207,29.1686092098096
8569.707,29.2130703959155
8571.207,29.2575516820151
8572.707,29.302012868121
8574.207,29.3464740542269
8575.707,29.3909553403265
8577.207,29.4354165264323
8578.707,29.4798978125319
8580.207,29.5243589986378
8581.707,29.5688402847374
8583.207,29.6133014708433
8584.707,29.6577626569492
8586.207,29.7022439430488
8587.707,29.7467051291546
8589.207,29.7911864152542
8590.707,29.8356476013601
8592.207,29.880108787466
8593.707,29.9245900735656
8595.207,29.9690512596715
8596.707,30.0135325457711
8598.207,30.057993731877
8599.707,30.1024750179766
8601.207,30.1469362040824
8602.707,30.1913973901883
8604.207,30.2358786762879
8605.707,30.2803398623938
8607.207,30.3248211484934
8608.707,30.3692823345993
8610.207,30.4137636206989
8611.707,30.4582248068048
8613.207,30.5026859929106
8614.707,30.5471672790102
8616.207,30.5916284651161
8617.707,30.6361097512157
8619.207,30.6805709373216
8620.707,30.7250522234212
8622.207,30.7695134095271
8623.707,30.8139745956329
8625.207,30.8584558817325
8626.707,30.9029170678384
8628.207,30.947398353938
8629.707,30.9918595400439
8631.207,31.0363408261435
8632.707,31.0808020122494
8634.207,31.1252631983553
8635.707,31.1697444844548
8637.207,31.2142056705607
8638.707,31.2586869566603
8640.207,31.3031481427662
8641.707,31.3476093288721
8643.207,31.3920906149717
8644.707,31.4365518010776
8646.207,31.4810330871772
8647.707,31.525494273283
8649.207,31.5699755593826
8650.707,31.6144367454885
8652.207,31.6588979315944
8653.707,31.703379217694
8655.207,31.7478404037999
8656.707,31.7923216898995
8658.207,31.8367828760053
8659.707,31.8812641621049
8661.207,31.9257253482108
8662.707,31.9701865343167
8664.207,32.0146678204163
8665.707,32.0591290065222
8667.207,32.1036102926218
8668.707,32.1480714787277
8670.207,32.1925527648273
8671.707,32.2370139509331
8673.207,32.281475137039
8674.707,32.3259564231386
8676.207,32.3704176092445
8677.707,32.4148988953441
8679.207,32.45936008145
8680.707,32.5038413675496
8682.207,32.5483025536554
8683.707,32.5927637397613
8685.207,32.6372450258609
8686.707,32.6817062119668
8688.207,32.7261874980664
8689.707,32.7706486841723
8691.207,32.8151299702719
8692.707,32.8595911563778
8694.207,32.9040523424836
8695.707,32.9485336285832
8697.207,32.9929948146891
8698.707,33.0374761007887
8700.207,33.0819372868946
8701.707,33.1263984730005
8703.207,33.1708797591001
8704.707,33.215340945206
8706.207,33.2598222313056
8707.707,33.3042834174114
8709.207,33.348764703511
8710.707,33.3932258896169
8712.207,33.4376870757228
8713.707,33.4821683618224
8715.207,33.5266295479283
8716.707,33.5711108340279
8718.207,33.6155720201337
8719.707,33.6600533062333
8721.207,33.7045144923392
8722.707,33.7489756784451
8724.207,33.7934569645447
8725.707,33.8379181506506
8727.207,33.8823994367502
8728.707,33.9268606228561
8730.207,33.9713419089556
8731.707,34.0158030950615
8733.207,34.0602642811674
8734.707,34.104745567267
8736.207,34.1492067533729
8737.707,34.1936880394725
8739.207,34.2381492255784
8740.707,34.282630511678
8742.207,34.3270916977838
8743.707,34.3715528838897
8745.207,34.4160341699893
8746.707,34.4604953560952
8748.207,34.5049766421948
8749.707,34.5494378283007
8751.207,34.5938990144066
8752.707,34.6383803005062
8754.207,34.682841486612
8755.707,34.7273227727116
8757.207,34.7717839588175
8758.707,34.8162652449171
8760.207,34.860726431023
8761.707,34.9051876171289
8763.207,34.9496689032285
8764.707,34.9941300893343
8766.207,35.0386113754339
8767.707,35.0830725615398
8769.207,35.1275538476394
8770.707,35.1720150337453
8772.207,35.2164762198512
8773.707,35.2609575059508
8775.207,35.3054186920567
8776.707,35.3498999781563
8778.207,35.3943611642621
8779.707,35.4388424503617
8781.207,35.4833036364676
8782.707,35.5277648225735
8784.207,35.5722461086731
8785.707,35.616707294779
8787.207,35.6611885808786
8788.707,35.7056497669844
8790.207,35.750131053084
8791.707,35.7945922391899
8793.207,35.8390534252958
8794.707,35.8835347113954
8796.207,35.9279958975013
8797.707,35.9724771836009
8799.207,36.0169383697068
8800.707,36.0609372559571
8802.207,36.1038306425529
8803.707,36.1455582295131
8805.207,36.1861803168186
8806.707,36.225676804476
8808.207,36.2640275924914
8809.707,36.3012527808585
8811.207,36.3373523695774
8812.707,36.3723062586543
8814.207,36.406134548083
8815.707,36.4388372378634
8817.207,36.4704143279955
8818.707,36.5008457184857
8820.207,36.5301716093214
8821.707,36.5583518005151
8823.207,36.5853862920668
8824.707,36.611315283964
8826.207,36.6360985762192
8827.707,36.6597562688262
8829.207,36.6822883617849
8830.707,36.7037149550891
8832.207,36.7248199484938
8833.707,36.7459249418985
8835.207,36.7670299353031
8836.707,36.7881349287078
8838.207,36.8092399221125
8839.707,36.8303449155172
8841.207,36.8514499089219
8842.707,36.8725549023266
8844.207,36.8936598957313
8845.707,36.914764889136
8847.207,36.9358698825407
8848.707,36.9569748759453
8850.207,36.97807986935
8851.707,36.9991848627547
8853.207,37.0202898561594
8854.707,37.0413948495641
8856.207,37.0624998429688
8857.707,37.0836048363735
8859.207,37.1047098297782
8860.707,37.1258148231829
8862.207,37.1469198165876
8863.707,37.1680248099922
8865.207,37.1891298033969
8866.707,37.2102347968016
8868.207,37.2313397902063
8869.707,37.252444783611
8871.207,37.2735497770157
8872.707,37.2946547704204
8874.207,37.3157597638251
8875.707,37.3368647572298
8877.207,37.3579697506345
8878.707,37.3790747440391
8880.207,37.4001797374438
8881.707,37.4212847308485
8883.207,37.4423897242532
8884.707,37.4634947176579
8886.207,37.4845997110626
8887.707,37.5057047044673
8889.207,37.526809697872
8890.707,37.5479146912767
8892.207,37.5690196846813
8893.707,37.590124678086
8895.207,37.6112296714907
8896.707,37.6323346648954
8898.207,37.6534396583001
8899.707,37.6745446517048
8901.207,37.6956496451095
8902.707,37.7167546385142
8904.207,37.7378596319189
8905.707,37.7589646253235
8907.207,37.7800696187282
8908.707,37.8011746121329
8910.207,37.8222796055376
