sids,lon,lat,depth,geology,region,slope,vs30,xvf,vs30measured
515,22.92891,40.63961,0.00000,UNKNOWN,2,1.59099E-02,4.19278E+02,-1.50000E+02,0
516,22.93060,40.63961,0.00000,UNKNOWN,2,1.59099E-02,4.19278E+02,-1.50000E+02,0
517,22.93230,40.63961,0.00000,UNKNOWN,2,1.59099E-02,4.19278E+02,-1.50000E+02,0
518,22.93400,40.63961,0.00000,UNKNOWN,2,2.99182E-02,4.15199E+02,-1.50000E+02,0
519,22.93569,40.63961,0.00000,UNKNOWN,2,2.99182E-02,4.15199E+02,-1.50000E+02,0
520,22.93739,40.63961,0.00000,UNKNOWN,2,2.99182E-02,4.15199E+02,-1.50000E+02,0
521,22.93909,40.63961,0.00000,UNKNOWN,2,2.99182E-02,4.15199E+02,-1.50000E+02,0
522,22.94079,40.63961,0.00000,UNKNOWN,2,2.99182E-02,4.15199E+02,-1.50000E+02,0
523,22.94248,40.63961,0.00000,UNKNOWN,2,4.98226E-02,4.83245E+02,-1.50000E+02,0
524,22.94418,40.63961,0.00000,UNKNOWN,2,4.98226E-02,4.83245E+02,-1.50000E+02,0
525,22.94588,40.63961,0.00000,UNKNOWN,2,4.98226E-02,4.83245E+02,-1.50000E+02,0
526,22.94757,40.63961,0.00000,UNKNOWN,2,4.98226E-02,4.83245E+02,-1.50000E+02,0
527,22.94927,40.63961,0.00000,UNKNOWN,2,4.98226E-02,4.83245E+02,-1.50000E+02,0
528,22.95097,40.63961,0.00000,UNKNOWN,2,7.93939E-02,5.47146E+02,-1.50000E+02,0
529,22.95266,40.63961,0.00000,UNKNOWN,2,7.93939E-02,5.47146E+02,-1.50000E+02,0
530,22.95436,40.63961,0.00000,UNKNOWN,2,7.93939E-02,5.47146E+02,-1.50000E+02,0
531,22.95606,40.63961,0.00000,UNKNOWN,2,7.93939E-02,5.47146E+02,-1.50000E+02,0
532,22.95775,40.63961,0.00000,UNKNOWN,2,7.93939E-02,5.47146E+02,-1.50000E+02,0
533,22.95945,40.63961,0.00000,HOLOCENE,2,1.10037E-01,6.19575E+02,-1.50000E+02,0
534,22.96115,40.63961,0.00000,HOLOCENE,2,1.10037E-01,6.19575E+02,-1.50000E+02,0
535,22.96285,40.63961,0.00000,HOLOCENE,2,1.10037E-01,6.19575E+02,-1.50000E+02,0
536,22.96454,40.63961,0.00000,HOLOCENE,2,1.10037E-01,6.19575E+02,-1.50000E+02,0
537,22.96624,40.63961,0.00000,HOLOCENE,2,1.10037E-01,6.19575E+02,-1.50000E+02,0
538,22.96794,40.63961,0.00000,CENOZOIC,2,1.25910E-01,6.67378E+02,-1.50000E+02,0
539,22.96963,40.63961,0.00000,CENOZOIC,2,1.25910E-01,6.67378E+02,-1.50000E+02,0
540,22.97133,40.63961,0.00000,CENOZOIC,2,1.25910E-01,6.67378E+02,-1.50000E+02,0
541,22.97303,40.63961,0.00000,CENOZOIC,2,1.25910E-01,6.67378E+02,-1.50000E+02,0
542,22.92382,40.64204,0.00000,UNKNOWN,2,1.29243E-02,3.20328E+02,-1.50000E+02,0
543,22.92551,40.64204,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
544,22.92721,40.64204,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
545,22.92891,40.64204,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
546,22.93060,40.64204,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
547,22.93230,40.64204,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
548,22.93400,40.64204,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
549,22.93569,40.64204,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
550,22.93739,40.64204,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
551,22.93909,40.64204,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
552,22.94079,40.64204,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
553,22.94248,40.64204,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
554,22.94418,40.64204,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
555,22.94588,40.64204,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
556,22.94757,40.64204,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
557,22.94927,40.64204,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
558,22.95097,40.64204,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
559,22.95266,40.64204,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
560,22.95436,40.64204,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
561,22.95606,40.64204,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
562,22.95775,40.64204,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
563,22.95945,40.64204,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
564,22.96115,40.64204,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
565,22.96285,40.64204,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
566,22.96454,40.64204,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
567,22.96624,40.64204,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
568,22.96794,40.64204,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
569,22.96963,40.64204,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
570,22.97133,40.64204,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
571,22.97303,40.64204,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
572,22.92382,40.64448,0.00000,UNKNOWN,2,1.29243E-02,3.20328E+02,-1.50000E+02,0
573,22.92551,40.64448,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
574,22.92721,40.64448,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
575,22.92891,40.64448,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
576,22.93060,40.64448,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
577,22.93230,40.64448,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
578,22.93400,40.64448,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
579,22.93569,40.64448,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
580,22.93739,40.64448,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
581,22.93909,40.64448,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
582,22.94079,40.64448,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
583,22.94248,40.64448,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
584,22.94418,40.64448,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
585,22.94588,40.64448,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
586,22.94757,40.64448,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
587,22.94927,40.64448,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
588,22.95097,40.64448,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
589,22.95266,40.64448,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
590,22.95436,40.64448,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
591,22.95606,40.64448,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
592,22.95775,40.64448,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
593,22.95945,40.64448,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
594,22.96115,40.64448,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
595,22.96285,40.64448,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
596,22.96454,40.64448,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
597,22.96624,40.64448,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
598,22.96794,40.64448,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
599,22.96963,40.64448,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
600,22.97133,40.64448,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
601,22.97303,40.64448,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
602,22.92382,40.64691,0.00000,UNKNOWN,2,1.29243E-02,3.20328E+02,-1.50000E+02,0
603,22.92551,40.64691,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
604,22.92721,40.64691,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
605,22.92891,40.64691,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
606,22.93060,40.64691,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
607,22.93230,40.64691,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
608,22.93400,40.64691,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
609,22.93569,40.64691,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
610,22.93739,40.64691,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
611,22.93909,40.64691,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
612,22.94079,40.64691,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
613,22.94248,40.64691,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
614,22.94418,40.64691,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
615,22.94588,40.64691,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
616,22.94757,40.64691,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
617,22.94927,40.64691,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
618,22.95097,40.64691,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
619,22.95266,40.64691,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
620,22.95436,40.64691,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
621,22.95606,40.64691,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
622,22.95775,40.64691,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
623,22.95945,40.64691,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
624,22.96115,40.64691,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
625,22.96285,40.64691,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
626,22.96454,40.64691,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
627,22.96624,40.64691,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
628,22.96794,40.64691,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
629,22.96963,40.64691,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
630,22.97133,40.64691,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
631,22.97303,40.64691,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
632,22.92382,40.64934,0.00000,UNKNOWN,2,1.29243E-02,3.20328E+02,-1.50000E+02,0
633,22.92551,40.64934,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
634,22.92721,40.64934,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
635,22.92891,40.64934,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
636,22.93060,40.64934,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
637,22.93230,40.64934,0.00000,UNKNOWN,2,2.37805E-02,3.87833E+02,-1.50000E+02,0
638,22.93400,40.64934,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
639,22.93569,40.64934,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
640,22.93739,40.64934,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
641,22.93909,40.64934,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
642,22.94079,40.64934,0.00000,HOLOCENE,2,5.05689E-02,4.68493E+02,-1.50000E+02,0
643,22.94248,40.64934,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
644,22.94418,40.64934,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
645,22.94588,40.64934,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
646,22.94757,40.64934,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
647,22.94927,40.64934,0.00000,HOLOCENE,2,7.40192E-02,5.20684E+02,-1.50000E+02,0
648,22.95097,40.64934,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
649,22.95266,40.64934,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
650,22.95436,40.64934,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
651,22.95606,40.64934,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
652,22.95775,40.64934,0.00000,HOLOCENE,2,7.42317E-02,5.51133E+02,-1.50000E+02,0
653,22.95945,40.64934,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
654,22.96115,40.64934,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
655,22.96285,40.64934,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
656,22.96454,40.64934,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
657,22.96624,40.64934,0.00000,JURASSIC-TRIASSIC,2,6.90658E-02,5.93752E+02,-1.50000E+02,0
658,22.96794,40.64934,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
659,22.96963,40.64934,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
660,22.97133,40.64934,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
661,22.97303,40.64934,0.00000,JURASSIC-TRIASSIC,2,9.62742E-02,6.16201E+02,-1.50000E+02,0
