lon,lat,PGV-0.0004,PGV-0.00167,PGV-0.008,PGA-0.0004,PGA-0.00167,PGA-0.008
22.95266,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.168269E-01,4.334431E-01,1.918729E-01
22.95436,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.193913E-01,4.345207E-01,1.922242E-01
22.95606,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.225774E-01,4.359393E-01,1.927336E-01
22.95775,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.301329E-01,4.396624E-01,1.942848E-01
22.95945,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.375141E-01,4.433020E-01,1.958024E-01
22.96115,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.337117E-01,4.411055E-01,1.947097E-01
22.96285,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.312567E-01,4.396327E-01,1.939525E-01
22.96454,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.313173E-01,4.395023E-01,1.938075E-01
22.96624,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.309301E-01,4.391610E-01,1.935779E-01
22.96794,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.314790E-01,4.393340E-01,1.935892E-01
22.96963,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.289071E-01,4.379004E-01,1.928933E-01
22.97133,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.241211E-01,4.353375E-01,1.917025E-01
22.97303,40.58853,1.000000E+01,1.000000E+01,1.000000E+01,8.235812E-01,4.350200E-01,1.915269E-01
22.92382,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,7.891191E-01,4.240401E-01,1.894202E-01
22.92551,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,7.906014E-01,4.245069E-01,1.895415E-01
22.92721,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,7.922018E-01,4.250134E-01,1.896705E-01
22.92891,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,7.939106E-01,4.255537E-01,1.898035E-01
22.93060,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,7.957080E-01,4.261241E-01,1.899408E-01
22.93230,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,7.976106E-01,4.267304E-01,1.900893E-01
22.93400,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,7.995930E-01,4.273630E-01,1.902337E-01
22.93569,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.016334E-01,4.280199E-01,1.903878E-01
22.93739,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.037421E-01,4.287009E-01,1.905417E-01
22.93909,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.059016E-01,4.294024E-01,1.906985E-01
22.94079,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.081045E-01,4.301210E-01,1.908565E-01
22.94248,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.103148E-01,4.308484E-01,1.910175E-01
22.94418,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.125420E-01,4.315882E-01,1.911827E-01
22.94588,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.147610E-01,4.323384E-01,1.913662E-01
22.94757,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.169456E-01,4.330820E-01,1.915329E-01
22.94927,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.192287E-01,4.338923E-01,1.917312E-01
22.95097,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.222404E-01,4.351110E-01,1.921250E-01
22.95266,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.258275E-01,4.366538E-01,1.926621E-01
22.95436,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.275072E-01,4.372190E-01,1.927664E-01
22.95606,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.301075E-01,4.382825E-01,1.930998E-01
22.95775,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.420517E-01,4.442361E-01,1.956261E-01
22.95945,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.536396E-01,4.500124E-01,1.980770E-01
22.96115,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.471946E-01,4.464190E-01,1.963536E-01
22.96285,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.432640E-01,4.441642E-01,1.952405E-01
22.96454,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.422151E-01,4.434339E-01,1.948200E-01
22.96624,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.398790E-01,4.420620E-01,1.941261E-01
22.96794,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.402656E-01,4.421354E-01,1.940885E-01
22.96963,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.403594E-01,4.420899E-01,1.940106E-01
22.97133,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.409064E-01,4.423075E-01,1.940621E-01
22.97303,40.59096,1.000000E+01,1.000000E+01,1.000000E+01,8.384456E-01,4.409926E-01,1.934446E-01
22.92382,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,7.933939E-01,4.254873E-01,1.896466E-01
22.92551,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,7.949594E-01,4.259755E-01,1.897706E-01
22.92721,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,7.966670E-01,4.265068E-01,1.899019E-01
22.92891,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,7.984932E-01,4.270755E-01,1.900373E-01
22.93060,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.004211E-01,4.276776E-01,1.901767E-01
22.93230,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.024651E-01,4.283177E-01,1.903217E-01
22.93400,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.046061E-01,4.289888E-01,1.904680E-01
22.93569,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.068160E-01,4.296859E-01,1.906217E-01
22.93739,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.091078E-01,4.304128E-01,1.907796E-01
22.93909,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.114552E-01,4.311639E-01,1.909468E-01
22.94079,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.138466E-01,4.319351E-01,1.911146E-01
22.94248,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.162578E-01,4.327132E-01,1.912799E-01
22.94418,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.186932E-01,4.335053E-01,1.914479E-01
22.94588,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.211199E-01,4.343102E-01,1.916370E-01
22.94757,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.235267E-01,4.351170E-01,1.918121E-01
22.94927,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.264408E-01,4.362022E-01,1.921134E-01
22.95097,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.329269E-01,4.391717E-01,1.932683E-01
22.95266,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.462425E-01,4.457189E-01,1.960169E-01
22.95436,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.589768E-01,4.519680E-01,1.986323E-01
22.95606,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.584699E-01,4.513514E-01,1.981932E-01
22.95775,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.613574E-01,4.525212E-01,1.985594E-01
22.95945,40.59339,1.000000E+01,1.000000E+01,1.000000E+01,8.719973E-01,4.577307E-01,2.007298E-01
