lon,lat,0.000400~PGA,0.001670~PGA,0.008000~PGA
22.95848,40.61450,6.759323E-01,3.789047E-01,1.784231E-01
22.95812,40.61424,6.982433E-01,3.873807E-01,1.837247E-01
22.95775,40.61397,6.978561E-01,3.868479E-01,1.836472E-01
22.95741,40.61370,6.975009E-01,3.863318E-01,1.835714E-01
22.95725,40.61334,6.972746E-01,3.858718E-01,1.835028E-01
22.95721,40.61296,6.971402E-01,3.854904E-01,1.834433E-01
22.95724,40.61258,6.963350E-01,3.851468E-01,1.833899E-01
22.95726,40.61220,6.954526E-01,3.848546E-01,1.833327E-01
22.95729,40.61182,6.945648E-01,3.845584E-01,1.832748E-01
22.95732,40.61143,6.936262E-01,3.842432E-01,1.832129E-01
22.95735,40.61105,6.926888E-01,3.839256E-01,1.831504E-01
22.95738,40.61067,6.917285E-01,3.835970E-01,1.830858E-01
22.95741,40.61029,6.907460E-01,3.832587E-01,1.830193E-01
22.95744,40.60991,6.897427E-01,3.829100E-01,1.829508E-01
22.95747,40.60953,6.887194E-01,3.825507E-01,1.828801E-01
22.95750,40.60915,6.876779E-01,3.821813E-01,1.828080E-01
22.95753,40.60877,6.866192E-01,3.818010E-01,1.827335E-01
22.95756,40.60839,6.855438E-01,3.814104E-01,1.826571E-01
22.95759,40.60801,6.903448E-01,3.843698E-01,1.844206E-01
22.95762,40.60762,6.891868E-01,3.844179E-01,1.843380E-01
22.95765,40.60724,6.880459E-01,3.844665E-01,1.842560E-01
22.95768,40.60686,6.868924E-01,3.845159E-01,1.841724E-01
22.95774,40.60648,6.857765E-01,3.845728E-01,1.840904E-01
22.95783,40.60611,6.847291E-01,3.846357E-01,1.840125E-01
22.95793,40.60574,6.836846E-01,3.847016E-01,1.839342E-01
22.95804,40.60536,6.826099E-01,3.847718E-01,1.838530E-01
22.95814,40.60499,6.815400E-01,3.848395E-01,1.837718E-01
22.95825,40.60462,6.804937E-01,3.849101E-01,1.836902E-01
22.95835,40.60424,6.736556E-01,3.807420E-01,1.817630E-01
22.95846,40.60387,6.726148E-01,3.808138E-01,1.816792E-01
22.95856,40.60350,6.715333E-01,3.808840E-01,1.815933E-01
22.95867,40.60312,6.704056E-01,3.809586E-01,1.815044E-01
22.95877,40.60275,6.692627E-01,3.810308E-01,1.814162E-01
22.95879,40.60237,6.679171E-01,3.810875E-01,1.813164E-01
22.95870,40.60199,6.664313E-01,3.811209E-01,1.812048E-01
22.95861,40.60162,6.650006E-01,3.811539E-01,1.810953E-01
22.95851,40.60124,6.635411E-01,3.811869E-01,1.809814E-01
22.95842,40.60087,6.621502E-01,3.812211E-01,1.808705E-01
22.95832,40.60050,6.665643E-01,3.855029E-01,1.825924E-01
22.95815,40.60015,6.651439E-01,3.855176E-01,1.824776E-01
22.95785,40.59984,6.569208E-01,3.804591E-01,1.801872E-01
22.95747,40.59959,6.556497E-01,3.804125E-01,1.800801E-01
22.95721,40.59927,6.543280E-01,3.804249E-01,1.799649E-01
22.95716,40.59890,6.531290E-01,3.804700E-01,1.798563E-01
22.95731,40.59854,6.522126E-01,3.805586E-01,1.797697E-01
22.95766,40.59827,6.517993E-01,3.806787E-01,1.797272E-01
22.95811,40.59811,6.518191E-01,3.808043E-01,1.797246E-01
22.95852,40.59790,6.488068E-01,3.787867E-01,1.787793E-01
22.95887,40.59763,6.483657E-01,3.789070E-01,1.787344E-01
22.95921,40.59734,6.478424E-01,3.790285E-01,1.786825E-01
22.95954,40.59706,6.473289E-01,3.791466E-01,1.786320E-01
22.95983,40.59675,6.466782E-01,3.792610E-01,1.785685E-01
22.96002,40.59640,6.458108E-01,3.793601E-01,1.784846E-01
22.96022,40.59605,6.455669E-01,3.794621E-01,1.784014E-01
22.96038,40.59569,6.457824E-01,3.795573E-01,1.783116E-01
22.96051,40.59532,6.459875E-01,3.796478E-01,1.782162E-01
22.96064,40.59495,6.461937E-01,3.797386E-01,1.781208E-01
22.96077,40.59458,6.462867E-01,3.797526E-01,1.780256E-01
22.96090,40.59422,6.463588E-01,3.797526E-01,1.779331E-01
22.96106,40.59385,6.464490E-01,3.797593E-01,1.778404E-01
22.96135,40.59355,6.466095E-01,3.798044E-01,1.777781E-01
22.96174,40.59331,6.468245E-01,3.798790E-01,1.777404E-01
22.96213,40.59307,6.470405E-01,3.799521E-01,1.777019E-01
22.96256,40.59287,6.472780E-01,3.800376E-01,1.776777E-01
22.96301,40.59270,6.475255E-01,3.801298E-01,1.776629E-01
22.96350,40.59265,6.477899E-01,3.802429E-01,1.776842E-01
22.96399,40.59270,6.480495E-01,3.803653E-01,1.777331E-01
22.96449,40.59276,6.483123E-01,3.804909E-01,1.777849E-01
22.96498,40.59281,6.485671E-01,3.806137E-01,1.778325E-01
22.96548,40.59287,6.488238E-01,3.807394E-01,1.778830E-01
22.96598,40.59292,6.490777E-01,3.808632E-01,1.779300E-01
22.96647,40.59297,6.493236E-01,3.809841E-01,1.779756E-01
22.96697,40.59303,6.381114E-01,3.740252E-01,1.748689E-01
22.96746,40.59308,6.383610E-01,3.741327E-01,1.749125E-01
22.96796,40.59313,6.386120E-01,3.742417E-01,1.749560E-01
22.96845,40.59319,6.388556E-01,3.743478E-01,1.750010E-01
22.96895,40.59324,6.390993E-01,3.744556E-01,1.750431E-01
22.96945,40.59329,6.393392E-01,3.745625E-01,1.750845E-01
22.96995,40.59331,6.395724E-01,3.746692E-01,1.751164E-01
