lon,lat,PGA
22.96449,40.59276,1.777849E-01
22.96498,40.59281,1.778325E-01
22.96548,40.59287,1.778830E-01
22.96598,40.59292,1.779300E-01
22.96647,40.59297,1.779756E-01
22.96697,40.59303,1.748689E-01
22.96746,40.59308,1.749125E-01
22.96796,40.59313,1.749560E-01
22.96845,40.59319,1.750010E-01
22.96895,40.59324,1.750431E-01
22.96945,40.59329,1.750845E-01
22.96995,40.59331,1.751164E-01
