lon,lat,PGA
22.95214,40.63168,3.526897E-01
22.95256,40.63147,3.527735E-01
22.95297,40.63126,3.528555E-01
22.95339,40.63104,3.529506E-01
22.95384,40.63087,3.530435E-01
22.95429,40.63071,3.531367E-01
22.95474,40.63054,3.532294E-01
22.95519,40.63038,3.533230E-01
22.95562,40.63018,3.534101E-01
22.95603,40.62996,3.534922E-01
22.95644,40.62974,3.535739E-01
22.95685,40.62953,3.536564E-01
22.95726,40.62931,3.537388E-01
22.95768,40.62909,3.538236E-01
22.95809,40.62887,3.539060E-01
22.95849,40.62864,3.255492E-01
22.95884,40.62838,3.256106E-01
22.95915,40.62808,3.256622E-01
22.95940,40.62775,3.257014E-01
22.95965,40.62742,3.257412E-01
22.95990,40.62708,3.257811E-01
22.96015,40.62675,3.258213E-01
22.96040,40.62642,3.258622E-01
22.96065,40.62609,3.259036E-01
22.96090,40.62576,3.259451E-01
22.96115,40.62543,3.259873E-01
22.96140,40.62510,3.260299E-01
22.96165,40.62477,3.592721E-01
22.96188,40.62443,3.593160E-01
22.96207,40.62408,3.593521E-01
22.96220,40.62371,3.593748E-01
22.96228,40.62333,3.593874E-01
22.96235,40.62296,3.593985E-01
22.96242,40.62258,3.594101E-01
22.96250,40.62220,3.594249E-01
22.96257,40.62182,3.594389E-01
22.96264,40.62144,3.594531E-01
22.96271,40.62107,3.594684E-01
22.96279,40.62069,3.594874E-01
22.96286,40.62031,3.595047E-01
22.96293,40.61993,3.595231E-01
22.96300,40.61956,3.595428E-01
22.96307,40.61918,3.595638E-01
22.96313,40.61880,3.595839E-01
22.96306,40.61842,3.595767E-01
22.96293,40.61806,3.595574E-01
22.96274,40.61770,3.595257E-01
22.96249,40.61738,3.594804E-01
22.96214,40.61710,3.594126E-01
22.96177,40.61684,3.593403E-01
22.96141,40.61658,3.798589E-01
22.96104,40.61632,3.797511E-01
22.96068,40.61606,3.796316E-01
22.96031,40.61580,3.795094E-01
22.95994,40.61554,3.793868E-01
22.95958,40.61528,3.792674E-01
22.95921,40.61502,3.791452E-01
22.95885,40.61476,3.790260E-01
22.95848,40.61450,3.789047E-01
22.95812,40.61424,3.873807E-01
22.95775,40.61397,3.868479E-01
22.95741,40.61370,3.863318E-01
22.95725,40.61334,3.858718E-01
22.95721,40.61296,3.854904E-01
22.95724,40.61258,3.851468E-01
22.95726,40.61220,3.848546E-01
22.95729,40.61182,3.845584E-01
22.95732,40.61143,3.842432E-01
22.95735,40.61105,3.839256E-01
22.95738,40.61067,3.835970E-01
22.95741,40.61029,3.832587E-01
22.95744,40.60991,3.829100E-01
22.95747,40.60953,3.825507E-01
22.95750,40.60915,3.821813E-01
22.95753,40.60877,3.818010E-01
22.95756,40.60839,3.814104E-01
22.95759,40.60801,3.843698E-01
22.95762,40.60762,3.844179E-01
22.95765,40.60724,3.844665E-01
22.95768,40.60686,3.845159E-01
22.95774,40.60648,3.845728E-01
22.95783,40.60611,3.846357E-01
22.95793,40.60574,3.847016E-01
22.95804,40.60536,3.847718E-01
22.95814,40.60499,3.848395E-01
22.95825,40.60462,3.849101E-01
22.95835,40.60424,3.807420E-01
22.95846,40.60387,3.808138E-01
22.95856,40.60350,3.808840E-01
22.95867,40.60312,3.809586E-01
22.95877,40.60275,3.810308E-01
22.95879,40.60237,3.810875E-01
22.95870,40.60199,3.811209E-01
22.95861,40.60162,3.811539E-01
22.95851,40.60124,3.811869E-01
22.95842,40.60087,3.812211E-01
22.95832,40.60050,3.855029E-01
22.95815,40.60015,3.855176E-01
22.95785,40.59984,3.804591E-01
22.95747,40.59959,3.804125E-01
22.95721,40.59927,3.804249E-01
22.95716,40.59890,3.804700E-01
22.95731,40.59854,3.805586E-01
22.95766,40.59827,3.806787E-01
22.95811,40.59811,3.808043E-01
22.95852,40.59790,3.787867E-01
22.95887,40.59763,3.789070E-01
22.95921,40.59734,3.790285E-01
22.95954,40.59706,3.791466E-01
22.95983,40.59675,3.792610E-01
22.96002,40.59640,3.793601E-01
22.96022,40.59605,3.794621E-01
22.96038,40.59569,3.795573E-01
22.96051,40.59532,3.796478E-01
22.96064,40.59495,3.797386E-01
22.96077,40.59458,3.797526E-01
22.96090,40.59422,3.797526E-01
22.96106,40.59385,3.797593E-01
22.96135,40.59355,3.798044E-01
22.96174,40.59331,3.798790E-01
22.96213,40.59307,3.799521E-01
22.96256,40.59287,3.800376E-01
22.96301,40.59270,3.801298E-01
22.96350,40.59265,3.802429E-01
22.96399,40.59270,3.803653E-01
22.96449,40.59276,3.804909E-01
22.96498,40.59281,3.806137E-01
22.96548,40.59287,3.807394E-01
22.96598,40.59292,3.808632E-01
22.96647,40.59297,3.809841E-01
22.96697,40.59303,3.740252E-01
22.96746,40.59308,3.741327E-01
22.96796,40.59313,3.742417E-01
22.96845,40.59319,3.743478E-01
22.96895,40.59324,3.744556E-01
22.96945,40.59329,3.745625E-01
22.96995,40.59331,3.746692E-01
