lon,lat,PGA
22.95741,40.61029,8.813255E-01
22.95744,40.60991,8.803206E-01
22.95747,40.60953,8.792936E-01
22.95750,40.60915,8.782452E-01
22.95753,40.60877,8.771770E-01
22.95756,40.60839,8.760899E-01
22.95759,40.60801,8.839155E-01
22.95762,40.60762,8.827474E-01
22.95765,40.60724,8.815933E-01
22.95768,40.60686,8.804235E-01
22.95774,40.60648,8.792928E-01
22.95783,40.60611,8.782329E-01
22.95793,40.60574,8.771749E-01
22.95804,40.60536,8.760852E-01
22.95814,40.60499,8.749976E-01
22.95825,40.60462,8.739136E-01
22.95835,40.60424,8.639557E-01
22.95846,40.60387,8.628612E-01
22.95856,40.60350,8.617405E-01
22.95867,40.60312,8.605912E-01
22.95877,40.60275,8.594529E-01
22.95879,40.60237,8.581533E-01
22.95870,40.60199,8.566882E-01
22.95861,40.60162,8.552594E-01
22.95851,40.60124,8.537832E-01
22.95842,40.60087,8.523595E-01
22.95832,40.60050,8.595690E-01
22.95815,40.60015,8.580920E-01
22.95785,40.59984,8.463719E-01
22.95747,40.59959,8.449768E-01
22.95721,40.59927,8.435193E-01
22.95716,40.59890,8.421947E-01
22.95731,40.59854,8.411853E-01
22.95766,40.59827,8.407462E-01
22.95811,40.59811,8.407991E-01
22.95852,40.59790,8.363251E-01
22.95887,40.59763,8.358454E-01
22.95921,40.59734,8.352709E-01
22.95954,40.59706,8.347060E-01
22.95983,40.59675,8.339798E-01
22.96002,40.59640,8.329952E-01
22.96022,40.59605,8.320199E-01
22.96038,40.59569,8.309641E-01
22.96051,40.59532,8.298413E-01
22.96064,40.59495,8.287199E-01
22.96077,40.59458,8.276013E-01
22.96090,40.59422,8.265195E-01
22.96106,40.59385,8.254385E-01
22.96135,40.59355,8.247216E-01
22.96174,40.59331,8.242970E-01
22.96213,40.59307,8.238648E-01
22.96256,40.59287,8.235937E-01
22.96301,40.59270,8.234298E-01
22.96350,40.59265,8.236889E-01
22.96399,40.59270,8.242705E-01
22.96449,40.59276,8.248848E-01
22.96498,40.59281,8.254478E-01
22.96548,40.59287,8.260428E-01
22.96598,40.59292,8.265933E-01
22.96647,40.59297,8.271257E-01
22.96697,40.59303,8.132531E-01
22.96746,40.59308,8.137537E-01
22.96796,40.59313,8.142506E-01
22.96845,40.59319,8.147636E-01
22.96895,40.59324,8.152373E-01
22.96945,40.59329,8.156990E-01
22.96995,40.59331,8.160460E-01
