lon,lat,PGA
22.96272,40.61768,9.502320E-01
22.96257,40.61748,9.466537E-01
22.96240,40.61731,9.433141E-01
22.96221,40.61716,9.403654E-01
22.96202,40.61702,9.378364E-01
22.96183,40.61689,9.358294E-01
22.96164,40.61675,9.343947E-01
22.96145,40.61661,9.336033E-01
22.96126,40.61648,9.334881E-01
22.96107,40.61634,9.339951E-01
22.96088,40.61621,9.350933E-01
22.96069,40.61607,9.366457E-01
22.96050,40.61593,9.385225E-01
22.96031,40.61580,9.405600E-01
22.96012,40.61566,9.425160E-01
22.95992,40.61553,9.441882E-01
22.95973,40.61539,9.453716E-01
22.95954,40.61525,9.458915E-01
22.95935,40.61512,9.456469E-01
22.95916,40.61498,9.445500E-01
22.95897,40.61485,9.426644E-01
22.95878,40.61471,9.400454E-01
22.95859,40.61457,9.368600E-01
22.95840,40.61444,9.333071E-01
22.95821,40.61430,9.295304E-01
22.95802,40.61416,9.257107E-01
22.95783,40.61403,9.219984E-01
22.95764,40.61389,9.182407E-01
22.95745,40.61374,9.145372E-01
22.95733,40.61351,9.084741E-01
22.95724,40.61326,9.013085E-01
22.95721,40.61297,8.936139E-01
22.95723,40.61269,8.871480E-01
22.95725,40.61240,8.824327E-01
22.95727,40.61212,8.796731E-01
22.95729,40.61183,8.787853E-01
22.95731,40.61155,8.796067E-01
22.95734,40.61126,8.817475E-01
22.95736,40.61098,8.847557E-01
22.95738,40.61069,8.881159E-01
22.95740,40.61041,8.914546E-01
22.95742,40.61012,8.943958E-01
22.95745,40.60984,8.968281E-01
22.95747,40.60955,8.985914E-01
22.95749,40.60927,8.998085E-01
22.95751,40.60898,9.005546E-01
22.95753,40.60870,9.011025E-01
22.95756,40.60841,9.016913E-01
22.95758,40.60813,9.026739E-01
22.95760,40.60784,9.042866E-01
22.95762,40.60756,9.067630E-01
22.95764,40.60727,9.102114E-01
22.95767,40.60699,9.145924E-01
22.95770,40.60671,9.197152E-01
22.95775,40.60643,9.251852E-01
22.95781,40.60616,9.304389E-01
22.95789,40.60589,9.348776E-01
22.95796,40.60562,9.379017E-01
22.95804,40.60535,9.394420E-01
22.95811,40.60508,9.398825E-01
22.95819,40.60481,9.400989E-01
22.95827,40.60455,9.411733E-01
22.95834,40.60428,9.440176E-01
22.95842,40.60401,9.493293E-01
22.95849,40.60374,9.570810E-01
22.95857,40.60347,9.665689E-01
22.95865,40.60320,9.763596E-01
22.95872,40.60294,9.846866E-01
22.95878,40.60266,9.893838E-01
22.95879,40.60238,9.886442E-01
22.95873,40.60210,9.820949E-01
22.95866,40.60183,9.724464E-01
22.95859,40.60156,9.616382E-01
22.95852,40.60129,9.516020E-01
22.95846,40.60101,9.437681E-01
22.95839,40.60074,9.388778E-01
22.95831,40.60047,9.366723E-01
22.95820,40.60023,9.354106E-01
22.95804,40.60004,9.338988E-01
22.95787,40.59986,9.318972E-01
22.95768,40.59973,9.294009E-01
22.95749,40.59960,9.271231E-01
22.95732,40.59941,9.254295E-01
22.95720,40.59919,9.234138E-01
22.95716,40.59891,9.199221E-01
22.95726,40.59866,9.159331E-01
22.95741,40.59846,9.128799E-01
22.95760,40.59831,9.114541E-01
22.95780,40.59822,9.118356E-01
22.95801,40.59815,9.132127E-01
