lon,lat,PGA
22.94882,40.63339,5.841988E-01
22.94923,40.63318,5.944584E-01
22.94965,40.63296,5.953990E-01
22.95007,40.63275,5.901244E-01
22.95048,40.63254,5.910119E-01
22.95090,40.63232,5.919318E-01
22.95131,40.63211,5.928347E-01
22.95173,40.63190,5.937627E-01
22.95214,40.63168,5.946871E-01
22.95256,40.63147,5.957286E-01
22.95297,40.63126,5.970113E-01
22.95339,40.63104,5.983222E-01
22.95384,40.63087,5.996205E-01
22.95429,40.63071,6.008915E-01
22.95474,40.63054,6.021634E-01
22.95519,40.63038,6.031095E-01
22.95562,40.63018,6.040494E-01
22.95603,40.62996,6.049702E-01
22.95644,40.62974,6.058868E-01
22.95685,40.62953,6.067886E-01
22.95726,40.62931,6.078448E-01
22.95768,40.62909,6.090181E-01
22.95809,40.62887,6.101479E-01
22.95849,40.62864,5.886281E-01
22.95884,40.62838,5.893147E-01
22.95915,40.62808,5.899628E-01
22.95940,40.62775,5.905355E-01
22.95965,40.62742,5.910968E-01
22.95990,40.62708,5.916524E-01
22.96015,40.62675,5.921914E-01
22.96040,40.62642,5.927187E-01
22.96065,40.62609,5.932334E-01
22.96090,40.62576,5.938714E-01
22.96115,40.62543,5.945633E-01
22.96140,40.62510,5.952262E-01
22.96165,40.62477,6.425470E-01
22.96188,40.62443,6.430954E-01
22.96207,40.62408,6.435549E-01
22.96220,40.62371,6.438910E-01
22.96228,40.62333,6.441133E-01
22.96235,40.62296,6.442824E-01
22.96242,40.62258,6.444168E-01
22.96250,40.62220,6.445301E-01
22.96257,40.62182,6.445894E-01
22.96264,40.62144,6.446105E-01
22.96271,40.62107,6.445967E-01
22.96279,40.62069,6.445571E-01
22.96286,40.62031,6.444629E-01
22.96293,40.61993,6.443296E-01
22.96300,40.61956,6.441652E-01
22.96307,40.61918,6.439555E-01
22.96313,40.61880,6.436924E-01
22.96306,40.61842,6.431945E-01
22.96293,40.61806,6.425306E-01
22.96274,40.61770,6.417337E-01
22.96249,40.61738,6.408585E-01
22.96214,40.61710,6.398543E-01
22.96177,40.61684,6.389166E-01
22.96141,40.61658,6.656449E-01
22.96104,40.61632,6.645030E-01
22.96068,40.61606,6.633708E-01
22.96031,40.61580,6.622038E-01
22.95994,40.61554,6.610195E-01
22.95958,40.61528,6.598380E-01
22.95921,40.61502,6.586221E-01
22.95885,40.61476,6.574119E-01
22.95848,40.61450,6.561705E-01
22.95812,40.61424,6.144457E-01
22.95775,40.61397,6.133960E-01
22.95741,40.61370,6.121622E-01
22.95725,40.61334,6.110695E-01
22.95721,40.61296,6.101430E-01
22.95724,40.61258,6.093254E-01
22.95726,40.61220,6.084601E-01
22.95729,40.61182,6.076647E-01
22.95732,40.61143,6.070240E-01
22.95735,40.61105,6.063878E-01
22.95738,40.61067,6.057400E-01
22.95741,40.61029,6.050814E-01
22.95744,40.60991,6.044133E-01
22.95747,40.60953,6.037363E-01
22.95750,40.60915,6.030517E-01
22.95753,40.60877,6.023605E-01
22.95756,40.60839,6.016636E-01
22.95759,40.60801,6.023507E-01
22.95762,40.60762,6.015355E-01
22.95765,40.60724,6.004617E-01
22.95768,40.60686,5.993730E-01
22.95774,40.60648,5.983171E-01
22.95783,40.60611,5.973221E-01
22.95793,40.60574,5.963271E-01
22.95804,40.60536,5.953016E-01
22.95814,40.60499,5.944803E-01
22.95825,40.60462,5.938576E-01
22.95835,40.60424,6.779345E-01
22.95846,40.60387,6.780514E-01
22.95856,40.60350,6.781613E-01
22.95867,40.60312,6.770771E-01
22.95877,40.60275,6.758114E-01
22.95879,40.60237,6.743868E-01
22.95870,40.60199,6.736324E-01
22.95861,40.60162,6.736809E-01
22.95851,40.60124,6.737264E-01
22.95842,40.60087,6.737750E-01
22.95832,40.60050,5.919253E-01
22.95815,40.60015,5.906215E-01
22.95785,40.59984,6.614016E-01
22.95747,40.59959,6.612958E-01
22.95721,40.59927,6.612879E-01
22.95716,40.59890,6.614203E-01
22.95731,40.59854,6.607149E-01
22.95766,40.59827,6.601983E-01
22.95811,40.59811,6.601804E-01
22.95852,40.59790,6.584604E-01
22.95887,40.59763,6.579047E-01
22.95921,40.59734,6.572537E-01
22.95954,40.59706,6.566159E-01
22.95983,40.59675,6.558210E-01
22.96002,40.59640,6.558293E-01
22.96022,40.59605,6.561008E-01
22.96038,40.59569,6.563558E-01
22.96051,40.59532,6.565992E-01
22.96064,40.59495,6.568437E-01
22.96077,40.59458,6.570889E-01
22.96090,40.59422,6.573308E-01
22.96106,40.59385,6.575960E-01
22.96135,40.59355,6.579033E-01
22.96174,40.59331,6.582398E-01
22.96213,40.59307,6.585764E-01
22.96256,40.59287,6.589168E-01
22.96301,40.59270,6.592541E-01
22.96350,40.59265,6.595553E-01
22.96399,40.59270,6.598074E-01
22.96449,40.59276,6.600609E-01
22.96498,40.59281,6.603132E-01
22.96548,40.59287,6.605647E-01
22.96598,40.59292,6.608188E-01
22.96647,40.59297,6.610675E-01
22.96697,40.59303,6.369717E-01
22.96746,40.59308,6.372038E-01
22.96796,40.59313,6.374390E-01
22.96845,40.59319,6.376627E-01
22.96895,40.59324,6.378949E-01
22.96945,40.59329,6.381248E-01
22.96995,40.59331,6.383695E-01
