lon,lat,PGA
22.95814,40.60499,3.542996E-01
22.95825,40.60462,3.543645E-01
22.95835,40.60424,4.015226E-01
22.95846,40.60387,4.015943E-01
22.95856,40.60350,4.016646E-01
22.95867,40.60312,4.017392E-01
22.95877,40.60275,4.018114E-01
22.95879,40.60237,4.018676E-01
22.95870,40.60199,4.018995E-01
22.95861,40.60162,4.019307E-01
22.95851,40.60124,4.019623E-01
22.95842,40.60087,4.019953E-01
22.95832,40.60050,3.548960E-01
22.95815,40.60015,3.549080E-01
22.95785,40.59984,3.954437E-01
22.95747,40.59959,3.953948E-01
22.95721,40.59927,3.953837E-01
22.95716,40.59890,3.954281E-01
22.95731,40.59854,3.955164E-01
22.95766,40.59827,3.956365E-01
22.95811,40.59811,3.957626E-01
22.95852,40.59790,3.949261E-01
22.95887,40.59763,3.950468E-01
22.95921,40.59734,3.951688E-01
22.95954,40.59706,3.952873E-01
22.95983,40.59675,3.954018E-01
22.96002,40.59640,3.955006E-01
22.96022,40.59605,3.956021E-01
22.96038,40.59569,3.956965E-01
22.96051,40.59532,3.957863E-01
22.96064,40.59495,3.958768E-01
22.96077,40.59458,3.959680E-01
22.96090,40.59422,3.960581E-01
22.96106,40.59385,3.961572E-01
22.96135,40.59355,3.962747E-01
22.96174,40.59331,3.964052E-01
22.96213,40.59307,3.965359E-01
22.96256,40.59287,3.966689E-01
22.96301,40.59270,3.968014E-01
22.96350,40.59265,3.969228E-01
22.96399,40.59270,3.970264E-01
22.96449,40.59276,3.971300E-01
22.96498,40.59281,3.972331E-01
22.96548,40.59287,3.973363E-01
22.96598,40.59292,3.974408E-01
22.96647,40.59297,3.975424E-01
22.96697,40.59303,3.845686E-01
22.96746,40.59308,3.846642E-01
22.96796,40.59313,3.847614E-01
22.96845,40.59319,3.848541E-01
22.96895,40.59324,3.849501E-01
22.96945,40.59329,3.850452E-01
22.96995,40.59331,3.851449E-01
