lon,lat,PGA
22.95741,40.61029,1.744798E-01
22.95744,40.60991,1.744526E-01
22.95747,40.60953,1.744247E-01
22.95750,40.60915,1.743959E-01
22.95753,40.60877,1.743667E-01
22.95756,40.60839,1.743370E-01
22.95759,40.60801,1.747206E-01
22.95762,40.60762,1.746887E-01
22.95765,40.60724,1.746571E-01
22.95768,40.60686,1.746249E-01
22.95774,40.60648,1.745952E-01
22.95783,40.60611,1.745688E-01
22.95793,40.60574,1.745429E-01
22.95804,40.60536,1.745164E-01
22.95814,40.60499,1.744896E-01
22.95825,40.60462,1.744632E-01
22.95835,40.60424,1.983147E-01
22.95846,40.60387,1.982840E-01
22.95856,40.60350,1.982519E-01
22.95867,40.60312,1.982193E-01
22.95877,40.60275,1.981863E-01
22.95879,40.60237,1.981433E-01
22.95870,40.60199,1.980882E-01
22.95861,40.60162,1.980342E-01
22.95851,40.60124,1.979777E-01
22.95842,40.60087,1.979233E-01
22.95832,40.60050,1.740397E-01
22.95815,40.60015,1.739864E-01
22.95785,40.59984,1.943512E-01
22.95747,40.59959,1.942815E-01
22.95721,40.59927,1.942164E-01
22.95716,40.59890,1.941663E-01
22.95731,40.59854,1.941380E-01
22.95766,40.59827,1.941410E-01
22.95811,40.59811,1.941675E-01
22.95852,40.59790,1.936874E-01
22.95887,40.59763,1.936895E-01
22.95921,40.59734,1.936878E-01
22.95954,40.59706,1.936861E-01
22.95983,40.59675,1.936764E-01
22.96002,40.59640,1.936518E-01
22.96022,40.59605,1.936280E-01
22.96038,40.59569,1.935989E-01
22.96051,40.59532,1.935657E-01
22.96064,40.59495,1.935324E-01
22.96077,40.59458,1.934992E-01
22.96090,40.59422,1.934672E-01
22.96106,40.59385,1.934368E-01
22.96135,40.59355,1.934275E-01
22.96174,40.59331,1.934349E-01
22.96213,40.59307,1.934421E-01
22.96256,40.59287,1.934577E-01
22.96301,40.59270,1.934786E-01
22.96350,40.59265,1.935178E-01
22.96399,40.59270,1.935690E-01
22.96449,40.59276,1.936221E-01
22.96498,40.59281,1.936727E-01
22.96548,40.59287,1.937251E-01
22.96598,40.59292,1.937761E-01
22.96647,40.59297,1.938259E-01
22.96697,40.59303,1.871766E-01
22.96746,40.59308,1.872238E-01
22.96796,40.59313,1.872716E-01
22.96845,40.59319,1.873194E-01
22.96895,40.59324,1.873665E-01
22.96945,40.59329,1.874133E-01
22.96995,40.59331,1.874561E-01
