lon,lat,PGA
22.95750,40.60915,8.011528E-01
22.95753,40.60877,8.001754E-01
22.95756,40.60839,7.991800E-01
22.95759,40.60801,8.000697E-01
22.95762,40.60762,7.990088E-01
22.95765,40.60724,7.979607E-01
22.95768,40.60686,7.968979E-01
22.95774,40.60648,7.958690E-01
22.95783,40.60611,7.949036E-01
22.95793,40.60574,7.939394E-01
22.95804,40.60536,7.929457E-01
22.95814,40.60499,7.919540E-01
22.95825,40.60462,7.909649E-01
22.95835,40.60424,8.991625E-01
22.95846,40.60387,8.979808E-01
22.95856,40.60350,8.967705E-01
22.95867,40.60312,8.955284E-01
22.95877,40.60275,8.942976E-01
22.95879,40.60237,8.928941E-01
22.95870,40.60199,8.913152E-01
22.95861,40.60162,8.897756E-01
22.95851,40.60124,8.881864E-01
22.95842,40.60087,8.866528E-01
22.95832,40.60050,7.779229E-01
22.95815,40.60015,7.765853E-01
22.95785,40.59984,8.666912E-01
22.95747,40.59959,8.652251E-01
22.95721,40.59927,8.636873E-01
22.95716,40.59890,8.622836E-01
22.95731,40.59854,8.612066E-01
22.95766,40.59827,8.607284E-01
22.95811,40.59811,8.607695E-01
22.95852,40.59790,8.583484E-01
22.95887,40.59763,8.578252E-01
22.95921,40.59734,8.572038E-01
22.95954,40.59706,8.565941E-01
22.95983,40.59675,8.558139E-01
22.96002,40.59640,8.547596E-01
22.96022,40.59605,8.537140E-01
22.96038,40.59569,8.525831E-01
22.96051,40.59532,8.513820E-01
22.96064,40.59495,8.501824E-01
22.96077,40.59458,8.489851E-01
22.96090,40.59422,8.478274E-01
22.96106,40.59385,8.466686E-01
22.96135,40.59355,8.458924E-01
22.96174,40.59331,8.454235E-01
22.96213,40.59307,8.449455E-01
22.96256,40.59287,8.446388E-01
22.96301,40.59270,8.444459E-01
22.96350,40.59265,8.447036E-01
22.96399,40.59270,8.453059E-01
22.96449,40.59276,8.459430E-01
22.96498,40.59281,8.465266E-01
22.96548,40.59287,8.471438E-01
22.96598,40.59292,8.477136E-01
22.96647,40.59297,8.482640E-01
22.96697,40.59303,8.194895E-01
22.96746,40.59308,8.199942E-01
22.96796,40.59313,8.204942E-01
22.96845,40.59319,8.210111E-01
22.96895,40.59324,8.214863E-01
22.96945,40.59329,8.219484E-01
22.96995,40.59331,8.222905E-01
