lon,lat,0.000400~PGA,0.001670~PGA,0.008000~PGA
22.97133,40.62502,5.646383E-01,3.117889E-01,1.471651E-01
22.97303,40.62502,5.651262E-01,3.121678E-01,1.472253E-01
22.93400,40.62745,5.750667E-01,3.363612E-01,1.610223E-01
22.93569,40.62745,5.777914E-01,3.376305E-01,1.611828E-01
22.93739,40.62745,5.807281E-01,3.389848E-01,1.613529E-01
22.93909,40.62745,5.838663E-01,3.404130E-01,1.615313E-01
22.94079,40.62745,5.871965E-01,3.419088E-01,1.617166E-01
22.94248,40.62745,6.038533E-01,3.493446E-01,1.650815E-01
22.94418,40.62745,6.087609E-01,3.501821E-01,1.652824E-01
22.94588,40.62745,6.141288E-01,3.505286E-01,1.654857E-01
22.94757,40.62745,6.170207E-01,3.508803E-01,1.656888E-01
22.94927,40.62745,6.188536E-01,3.512386E-01,1.658927E-01
22.95097,40.62745,6.218370E-01,3.522702E-01,1.663799E-01
22.95266,40.62745,6.230035E-01,3.526492E-01,1.665779E-01
22.95436,40.62745,6.245913E-01,3.530236E-01,1.667719E-01
22.95606,40.62745,6.270320E-01,3.533994E-01,1.669597E-01
22.95775,40.62745,6.308067E-01,3.537735E-01,1.671380E-01
22.95945,40.62745,5.924103E-01,3.257020E-01,1.550028E-01
22.96115,40.62745,5.952379E-01,3.260436E-01,1.551200E-01
22.96285,40.62745,5.977637E-01,3.263836E-01,1.552295E-01
22.96454,40.62745,5.999493E-01,3.267183E-01,1.553307E-01
22.96624,40.62745,6.008520E-01,3.270540E-01,1.554242E-01
22.96794,40.62745,5.639898E-01,3.103611E-01,1.468506E-01
22.96963,40.62745,5.645161E-01,3.109514E-01,1.469344E-01
22.97133,40.62745,5.650309E-01,3.114462E-01,1.470065E-01
22.97303,40.62745,5.655237E-01,3.118421E-01,1.470675E-01
22.93400,40.62988,5.745323E-01,3.360756E-01,1.608308E-01
22.93569,40.62988,5.772048E-01,3.373222E-01,1.609878E-01
22.93739,40.62988,5.800830E-01,3.386492E-01,1.611540E-01
22.93909,40.62988,5.831496E-01,3.400469E-01,1.613279E-01
