lon,lat,PGA
22.96449,40.59276,2.000420E-01
22.96498,40.59281,1.987249E-01
22.96548,40.59287,1.973183E-01
22.96598,40.59292,1.960830E-01
22.96647,40.59297,1.951630E-01
22.96697,40.59303,1.945807E-01
22.96746,40.59308,1.942751E-01
22.96796,40.59313,1.941694E-01
22.96845,40.59319,1.941995E-01
22.96895,40.59324,1.943290E-01
22.96945,40.59329,1.945422E-01
22.96995,40.59331,1.948223E-01
