lon,lat,PGV-0.0004,PGV-0.00167,PGV-0.008,PGA-0.0004,PGA-0.00167,PGA-0.008
22.99755,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.110897E-01,3.831235E-01,1.710335E-01
22.99992,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.111719E-01,3.832830E-01,1.711577E-01
23.00230,40.57486,1.000000E+01,1.000000E+01,1.000000E+01,7.024519E-01,3.787041E-01,1.691077E-01
22.93337,40.57709,1.000000E+01,1.000000E+01,9.691501E+00,6.492013E-01,3.512174E-01,1.580144E-01
22.93574,40.57709,1.000000E+01,1.000000E+01,9.699275E+00,6.508173E-01,3.517977E-01,1.581647E-01
22.93812,40.57709,1.000000E+01,1.000000E+01,9.708820E+00,6.524858E-01,3.524029E-01,1.583208E-01
22.94050,40.57709,1.000000E+01,1.000000E+01,9.716497E+00,6.541938E-01,3.530266E-01,1.584797E-01
22.94287,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.136905E-01,3.852106E-01,1.727091E-01
22.94525,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.154530E-01,3.858791E-01,1.728919E-01
22.94763,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.171965E-01,3.865554E-01,1.730854E-01
22.95000,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.600837E-01,4.093265E-01,1.833984E-01
22.95238,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.618373E-01,4.100352E-01,1.835990E-01
22.95476,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.635020E-01,4.107257E-01,1.837968E-01
22.95714,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.651091E-01,4.114026E-01,1.839947E-01
22.95951,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.868004E-01,4.228265E-01,1.891059E-01
22.96189,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.883229E-01,4.234831E-01,1.893052E-01
22.96427,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.897493E-01,4.241116E-01,1.895005E-01
22.96664,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.910710E-01,4.247053E-01,1.896908E-01
22.96902,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.941890E-01,4.262768E-01,1.903377E-01
22.97140,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.953054E-01,4.267996E-01,1.905193E-01
22.97378,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.963081E-01,4.272821E-01,1.906955E-01
22.97615,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.632881E-01,4.096411E-01,1.826398E-01
22.97853,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.640033E-01,4.100202E-01,1.827964E-01
22.98091,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.646028E-01,4.103597E-01,1.829451E-01
22.98328,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.650847E-01,4.106618E-01,1.830890E-01
22.98566,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.270659E-01,3.903994E-01,1.738833E-01
22.98804,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.273397E-01,3.906244E-01,1.740100E-01
22.99041,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.275419E-01,3.908250E-01,1.741328E-01
22.99279,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.137120E-01,3.835146E-01,1.708387E-01
22.99517,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.138211E-01,3.836791E-01,1.709549E-01
22.99755,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.139005E-01,3.838339E-01,1.710708E-01
22.99992,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.139660E-01,3.839885E-01,1.711941E-01
23.00230,40.57709,1.000000E+01,1.000000E+01,1.000000E+01,7.092051E-01,3.815516E-01,1.701282E-01
22.93337,40.57932,1.000000E+01,1.000000E+01,9.695042E+00,6.517993E-01,3.519984E-01,1.581216E-01
22.93574,40.57932,1.000000E+01,1.000000E+01,9.702916E+00,6.535162E-01,3.526005E-01,1.582740E-01
22.93812,40.57932,1.000000E+01,1.000000E+01,9.712573E+00,6.552858E-01,3.532293E-01,1.584323E-01
22.94050,40.57932,1.000000E+01,1.000000E+01,9.716926E+00,6.570843E-01,3.538772E-01,1.585912E-01
22.94287,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.167737E-01,3.861181E-01,1.728367E-01
22.94525,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.186403E-01,3.868135E-01,1.730229E-01
22.94763,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.204860E-01,3.875157E-01,1.732207E-01
22.95000,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.637265E-01,4.103891E-01,1.835435E-01
22.95238,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.655787E-01,4.111238E-01,1.837466E-01
22.95476,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.673293E-01,4.118393E-01,1.839485E-01
22.95714,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.690200E-01,4.125390E-01,1.841491E-01
22.95951,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.909110E-01,4.240212E-01,1.892663E-01
22.96189,40.57932,1.000000E+01,1.000000E+01,1.000000E+01,7.924968E-01,4.246962E-01,1.894673E-01
