#,,,,,,,,,,,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.25.1', start_date='2026-05-21T13:23:20', checksum=3829219473, kind='quantile-0.5', investigation_time=1.0, imt='PGA'"
lon,lat,depth,poe-0.0005000,poe-0.0007184,poe-0.0010323,poe-0.0014833,poe-0.0021314,poe-0.0030626,poe-0.0044006,poe-0.0063231,poe-0.0090856,poe-0.0130550,poe-0.0187586,poe-0.0269540,poe-0.0387298,poe-0.0556504,poe-0.0799635,poe-0.1148985,poe-0.1650964,poe-0.2372250,poe-0.3408658,poe-0.4897860,poe-0.7037678,poe-1.0112356,poe-1.4530325,poe-2.0878452,poe-3.0000000
22.95893,40.60249,0.00000,9.340909E-01,9.022732E-01,8.531899E-01,7.927374E-01,7.200332E-01,6.359064E-01,5.432300E-01,4.462403E-01,3.506055E-01,2.579096E-01,1.813268E-01,1.228600E-01,8.042541E-02,4.998512E-02,3.041642E-02,1.805517E-02,1.035507E-02,5.734171E-03,2.767026E-03,1.220636E-03,4.840590E-04,1.670742E-04,4.846546E-05,1.100075E-05,1.661827E-06
22.95889,40.60226,0.00000,9.341002E-01,9.022848E-01,8.532061E-01,7.927532E-01,7.200492E-01,6.359211E-01,5.432414E-01,4.462472E-01,3.506079E-01,2.579302E-01,1.813420E-01,1.228710E-01,8.043270E-02,4.998076E-02,3.041304E-02,1.805153E-02,1.035074E-02,5.729373E-03,2.767469E-03,1.220876E-03,4.841757E-04,1.671375E-04,4.848969E-05,1.101017E-05,1.663765E-06
22.95859,40.60107,0.00000,9.357252E-01,9.023532E-01,8.532984E-01,7.928500E-01,7.201489E-01,6.360101E-01,5.433091E-01,4.462861E-01,3.506185E-01,2.580348E-01,1.814194E-01,1.229255E-01,8.044908E-02,4.995576E-02,3.039385E-02,1.803145E-02,1.032725E-02,5.703598E-03,2.769695E-03,1.222081E-03,4.847632E-04,1.674591E-04,4.861036E-05,1.105807E-05,1.674253E-06
22.95850,40.60070,0.00000,9.357387E-01,9.023715E-01,8.533237E-01,7.928747E-01,7.201728E-01,6.360317E-01,5.433254E-01,4.462952E-01,3.506208E-01,2.585871E-01,1.814437E-01,1.229427E-01,8.044203E-02,4.994802E-02,3.038784E-02,1.802513E-02,1.031988E-02,5.695508E-03,2.770402E-03,1.222466E-03,4.849536E-04,1.675633E-04,4.864906E-05,1.107336E-05,1.678073E-06
22.95838,40.60025,0.00000,9.365268E-01,9.023901E-01,8.533508E-01,7.928970E-01,7.201934E-01,6.360484E-01,5.433356E-01,4.462990E-01,3.506176E-01,2.586274E-01,1.817163E-01,1.230743E-01,8.051547E-02,4.993829E-02,3.038035E-02,1.801732E-02,1.031077E-02,5.685539E-03,2.771261E-03,1.222931E-03,4.851861E-04,1.676892E-04,4.869570E-05,1.109184E-05,1.682645E-06
22.95832,40.59984,0.00000,9.351282E-01,9.007383E-01,8.509889E-01,7.898805E-01,7.165837E-01,6.319523E-01,5.389177E-01,4.417982E-01,3.463344E-01,2.545841E-01,1.785063E-01,1.206659E-01,7.874704E-02,4.886774E-02,2.967177E-02,1.756382E-02,1.002997E-02,5.516422E-03,2.674042E-03,1.174876E-03,4.635479E-04,1.590933E-04,4.579313E-05,1.027934E-05,1.510042E-06
22.95829,40.59957,0.00000,9.351429E-01,9.007494E-01,8.510055E-01,7.898938E-01,7.165959E-01,6.319621E-01,5.389247E-01,4.418016E-01,3.463351E-01,2.546087E-01,1.785248E-01,1.206792E-01,7.875590E-02,4.886306E-02,2.966787E-02,1.755946E-02,1.002471E-02,5.510673E-03,2.674600E-03,1.175183E-03,4.637039E-04,1.591733E-04,4.582425E-05,1.029179E-05,1.512979E-06
22.95825,40.59939,0.00000,9.351526E-01,9.007574E-01,8.510171E-01,7.899038E-01,7.166055E-01,6.319697E-01,5.389302E-01,4.418046E-01,3.463349E-01,2.546246E-01,1.785365E-01,1.206874E-01,7.876145E-02,4.885934E-02,2.966503E-02,1.755636E-02,1.002105E-02,5.506703E-03,2.674951E-03,1.175375E-03,4.638015E-04,1.592240E-04,4.584360E-05,1.029948E-05,1.514781E-06
22.95821,40.59916,0.00000,9.351652E-01,9.007690E-01,8.510330E-01,7.899193E-01,7.166212E-01,6.319836E-01,5.389409E-01,4.418110E-01,3.463369E-01,2.546455E-01,1.785520E-01,1.206982E-01,7.876862E-02,4.885487E-02,2.966149E-02,1.755247E-02,1.001645E-02,5.501698E-03,2.675416E-03,1.175630E-03,4.639302E-04,1.592912E-04,4.586937E-05,1.030969E-05,1.517173E-06
22.95819,40.59906,0.00000,9.351707E-01,9.007739E-01,8.510400E-01,7.899257E-01,7.166279E-01,6.319897E-01,5.389454E-01,4.418136E-01,3.463372E-01,2.546541E-01,1.785583E-01,1.207028E-01,7.877174E-02,4.885281E-02,2.965988E-02,1.755074E-02,1.001441E-02,5.499492E-03,2.675615E-03,1.175740E-03,4.639859E-04,1.593200E-04,4.588045E-05,1.031405E-05,1.518193E-06
22.95819,40.59887,0.00000,9.351808E-01,9.007835E-01,8.510535E-01,7.899396E-01,7.166417E-01,6.320025E-01,5.389562E-01,4.418212E-01,3.463416E-01,2.546718E-01,1.785719E-01,1.207126E-01,7.877569E-02,4.885004E-02,2.965744E-02,1.754787E-02,1.001085E-02,5.495562E-03,2.676037E-03,1.175971E-03,4.641047E-04,1.593819E-04,4.590443E-05,1.032358E-05,1.520435E-06
22.95822,40.59873,0.00000,9.351882E-01,9.008154E-01,8.510940E-01,7.899995E-01,7.167137E-01,6.320797E-01,5.390281E-01,4.418770E-01,3.463773E-01,2.546860E-01,1.785823E-01,1.207202E-01,7.877462E-02,4.884866E-02,2.965616E-02,1.754603E-02,1.000844E-02,5.492858E-03,2.676382E-03,1.176162E-03,4.642041E-04,1.594336E-04,4.592451E-05,1.033160E-05,1.522330E-06
22.95827,40.59856,0.00000,9.351972E-01,9.008243E-01,8.511067E-01,7.900125E-01,7.167284E-01,6.320932E-01,5.390403E-01,4.418873E-01,3.463846E-01,2.547027E-01,1.785955E-01,1.207301E-01,7.877815E-02,4.884731E-02,2.965476E-02,1.754399E-02,1.000563E-02,5.489662E-03,2.676816E-03,1.176406E-03,4.643295E-04,1.594990E-04,4.595000E-05,1.034179E-05,1.524743E-06
22.95838,40.59836,0.00000,9.349543E-01,9.005450E-01,8.506972E-01,7.895547E-01,7.161878E-01,6.314871E-01,5.383899E-01,4.412272E-01,3.457605E-01,2.541144E-01,1.781310E-01,1.203800E-01,7.853130E-02,4.869084E-02,2.954980E-02,1.747612E-02,9.962585E-03,5.462813E-03,2.663093E-03,1.169674E-03,4.613253E-04,1.583242E-04,4.555859E-05,1.023632E-05,1.502551E-06
22.95849,40.59815,0.00000,9.349652E-01,9.005565E-01,8.507138E-01,7.895725E-01,7.162070E-01,6.315060E-01,5.384078E-01,4.412430E-01,3.457735E-01,2.541363E-01,1.781483E-01,1.203928E-01,7.854053E-02,4.869031E-02,2.954884E-02,1.747398E-02,9.959466E-03,5.459144E-03,2.663682E-03,1.170006E-03,4.614974E-04,1.584146E-04,4.559377E-05,1.025049E-05,1.505916E-06
22.95859,40.59801,0.00000,9.349724E-01,9.005642E-01,8.507254E-01,7.895840E-01,7.162205E-01,6.315201E-01,5.384210E-01,4.412558E-01,3.457838E-01,2.541516E-01,1.781603E-01,1.204021E-01,7.854383E-02,4.869070E-02,2.954857E-02,1.747286E-02,9.957563E-03,5.456867E-03,2.664105E-03,1.170245E-03,4.616230E-04,1.584803E-04,4.561938E-05,1.026083E-05,1.508381E-06
22.95879,40.59784,0.00000,9.349808E-01,9.005741E-01,8.507397E-01,7.896011E-01,7.162395E-01,6.315404E-01,5.384429E-01,4.412761E-01,3.458024E-01,2.541717E-01,1.781767E-01,1.204149E-01,7.854860E-02,4.869301E-02,2.954956E-02,1.747227E-02,9.955845E-03,5.454560E-03,2.664705E-03,1.170589E-03,4.618042E-04,1.585756E-04,4.565669E-05,1.027600E-05,1.512028E-06
22.95986,40.59690,0.00000,9.350274E-01,9.007066E-01,8.508937E-01,7.898533E-01,7.165491E-01,6.318902E-01,5.387962E-01,4.415905E-01,3.460447E-01,2.542833E-01,1.782675E-01,1.204849E-01,7.859564E-02,4.870466E-02,2.955424E-02,1.746861E-02,9.945846E-03,5.443644E-03,2.668023E-03,1.172514E-03,4.628070E-04,1.591042E-04,4.586288E-05,1.035949E-05,1.533922E-06
22.96044,40.59592,0.00000,9.350779E-01,9.007570E-01,8.509673E-01,7.899302E-01,7.166330E-01,6.319754E-01,5.388780E-01,4.416656E-01,3.461058E-01,2.543878E-01,1.783499E-01,1.205470E-01,7.861786E-02,4.870375E-02,2.955051E-02,1.745902E-02,9.931119E-03,5.426858E-03,2.670940E-03,1.174194E-03,4.636891E-04,1.595597E-04,4.603933E-05,1.042993E-05,1.554673E-06
22.96075,40.59506,0.00000,9.351230E-01,9.008024E-01,8.510324E-01,7.899987E-01,7.167056E-01,6.320478E-01,5.389437E-01,4.417204E-01,3.461471E-01,2.544751E-01,1.784178E-01,1.205975E-01,7.864945E-02,4.869794E-02,2.954397E-02,1.744843E-02,9.916605E-03,5.410355E-03,2.673320E-03,1.175555E-03,4.644020E-04,1.599247E-04,4.618027E-05,1.048553E-05,1.571495E-06
22.96113,40.59399,0.00000,9.351788E-01,9.008825E-01,8.511444E-01,7.901263E-01,7.168459E-01,6.321846E-01,5.390631E-01,4.418133E-01,3.462102E-01,2.545841E-01,1.785024E-01,1.206603E-01,7.869346E-02,4.869046E-02,2.953563E-02,1.743513E-02,9.898381E-03,5.389775E-03,2.676314E-03,1.177288E-03,4.653037E-04,1.603850E-04,4.635693E-05,1.055488E-05,1.592652E-06
22.96126,40.59380,0.00000,9.351884E-01,9.008930E-01,8.511590E-01,7.901428E-01,7.168638E-01,6.322033E-01,5.390806E-01,4.418290E-01,3.462244E-01,2.546048E-01,1.785189E-01,1.206726E-01,7.869993E-02,4.869055E-02,2.953514E-02,1.743335E-02,9.895608E-03,5.386463E-03,2.676922E-03,1.177641E-03,4.654889E-04,1.604805E-04,4.639370E-05,1.056941E-05,1.597121E-06
22.96144,40.59364,0.00000,9.351963E-01,9.009021E-01,8.511726E-01,7.901583E-01,7.168817E-01,6.322221E-01,5.391005E-01,4.418484E-01,3.462404E-01,2.546240E-01,1.785343E-01,1.206845E-01,7.870395E-02,4.869248E-02,2.953579E-02,1.743265E-02,9.893721E-03,5.384042E-03,2.677512E-03,1.177989E-03,4.656724E-04,1.605763E-04,4.643082E-05,1.058412E-05,1.601688E-06
22.96236,40.59307,0.00000,9.352233E-01,9.009361E-01,8.512247E-01,7.902194E-01,7.169538E-01,6.323019E-01,5.391844E-01,4.419333E-01,3.463214E-01,2.546971E-01,1.785956E-01,1.207330E-01,7.872909E-02,4.870639E-02,2.954285E-02,1.743280E-02,9.889002E-03,5.376797E-03,2.679973E-03,1.179428E-03,4.664373E-04,1.609790E-04,4.659828E-05,1.064646E-05,1.621194E-06
22.96291,40.59285,0.00000,9.352331E-01,9.009505E-01,8.512468E-01,7.902474E-01,7.169880E-01,6.323415E-01,5.392289E-01,4.419799E-01,3.463662E-01,2.547295E-01,1.786238E-01,1.207557E-01,7.874620E-02,4.871674E-02,2.954875E-02,1.743484E-02,9.888497E-03,5.374898E-03,2.681150E-03,1.180123E-03,4.668102E-04,1.611773E-04,4.668099E-05,1.067746E-05,1.631000E-06
22.96330,40.59276,0.00000,9.352365E-01,9.009574E-01,8.512579E-01,7.902621E-01,7.170072E-01,6.323647E-01,5.392560E-01,4.420102E-01,3.463967E-01,2.547463E-01,1.786389E-01,1.207685E-01,7.875956E-02,4.872502E-02,2.955384E-02,1.743738E-02,9.889373E-03,5.374901E-03,2.681821E-03,1.180524E-03,4.670275E-04,1.612939E-04,4.673121E-05,1.069596E-05,1.636891E-06
22.96369,40.59274,0.00000,9.352361E-01,9.009605E-01,8.512640E-01,7.902724E-01,7.170211E-01,6.323831E-01,5.392794E-01,4.420371E-01,3.464267E-01,2.547573E-01,1.786491E-01,1.207775E-01,7.877408E-02,4.873465E-02,2.955996E-02,1.744107E-02,9.891625E-03,5.376355E-03,2.682320E-03,1.180828E-03,4.671935E-04,1.613847E-04,4.677075E-05,1.071068E-05,1.641653E-06
22.96737,40.59314,0.00000,9.329851E-01,8.974367E-01,8.461862E-01,7.841314E-01,7.097690E-01,6.242464E-01,5.305761E-01,4.332272E-01,3.380974E-01,2.465556E-01,1.721927E-01,1.159614E-01,7.524103E-02,4.653407E-02,2.822678E-02,1.659727E-02,9.382817E-03,5.085162E-03,2.493812E-03,1.088265E-03,4.259706E-04,1.452798E-04,4.140650E-05,9.247043E-06,1.353456E-06
22.96836,40.59325,0.00000,9.329793E-01,8.974370E-01,8.461905E-01,7.841457E-01,7.097935E-01,6.242843E-01,5.306277E-01,4.332915E-01,3.381682E-01,2.465677E-01,1.722071E-01,1.159759E-01,7.525391E-02,4.654439E-02,2.824426E-02,1.660876E-02,9.390823E-03,5.091096E-03,2.494604E-03,1.088766E-03,4.262459E-04,1.454331E-04,4.146835E-05,9.273079E-06,1.361039E-06
22.96885,40.59330,0.00000,9.329765E-01,8.974373E-01,8.461931E-01,7.841534E-01,7.098063E-01,6.243028E-01,5.306531E-01,4.333237E-01,3.382033E-01,2.465739E-01,1.722145E-01,1.159833E-01,7.526047E-02,4.654954E-02,2.825285E-02,1.661436E-02,9.394645E-03,5.093854E-03,2.495003E-03,1.089015E-03,4.263826E-04,1.455096E-04,4.149881E-05,9.285958E-06,1.364742E-06
22.96946,40.59337,0.00000,9.329728E-01,8.974372E-01,8.461960E-01,7.841620E-01,7.098212E-01,6.243258E-01,5.306842E-01,4.333634E-01,3.382476E-01,2.465803E-01,1.722232E-01,1.159921E-01,7.526826E-02,4.655585E-02,2.826375E-02,1.662145E-02,9.399525E-03,5.097367E-03,2.495483E-03,1.089313E-03,4.265457E-04,1.456010E-04,4.153501E-05,9.301284E-06,1.369123E-06
22.96993,40.59342,0.00000,9.329701E-01,8.974259E-01,8.461874E-01,7.841470E-01,7.098083E-01,6.243189E-01,5.306888E-01,4.333806E-01,3.382748E-01,2.465860E-01,1.722303E-01,1.159990E-01,7.527440E-02,4.656078E-02,2.827218E-02,1.662686E-02,9.403137E-03,5.099928E-03,2.495857E-03,1.089544E-03,4.266723E-04,1.456721E-04,4.156284E-05,9.313057E-06,1.372955E-06
